,0
"('650', '520', '580')",0.3382226501909853
"('650', '520', '590')",0.3398731094149874
"('650', '520', '600')",0.34309471420946624
"('650', '520', '610')",0.3459142923361447
"('650', '520', '620')",0.34693292966561384
"('650', '520', '630')",0.354150861876372
"('650', '520', '640')",0.3524455597331515
"('650', '520', '660')",0.29830816309223074
"('650', '520', '670')",0.26438272094677784
"('650', '520', '680')",0.2527666563610147
"('650', '520', '690')",0.3132153159366603
"('650', '520', '700')",0.43317151194601755
"('650', '520', '710')",0.4983877835108308
"('650', '520', '720')",0.5376126471955713
"('650', '520', '730')",0.5704764312572443
"('650', '520', '740')",0.5923310532684245
"('650', '520', '750')",0.6156512270104999
"('650', '530', '500')",0.21823380385417324
"('650', '530', '510')",0.2559152829920557
"('650', '530', '520')",0.30312016801819697
"('650', '530', '540')",0.36683322173090105
"('650', '530', '550')",0.38396521554748786
"('650', '530', '560')",0.40137310395478487
"('650', '530', '570')",0.40733200175568496
"('650', '530', '580')",0.407268521553663
"('650', '530', '590')",0.40925725375078725
"('650', '530', '600')",0.41313923119645035
"('650', '530', '610')",0.4165405319858281
"('650', '530', '620')",0.417769470284596
"('650', '530', '630')",0.4264642564015859
"('650', '530', '640')",0.42440978283581443
"('650', '530', '660')",0.35925049723802027
"('650', '530', '670')",0.3184096393909045
"('650', '530', '680')",0.3044426324433982
"('650', '530', '690')",0.37729304670029806
"('650', '530', '700')",0.5218313739288751
"('650', '530', '710')",0.600412253866067
"('650', '530', '720')",0.6476794403670216
"('650', '530', '730')",0.6872649665040167
"('650', '530', '740')",0.7136023584348239
"('650', '530', '750')",0.741704349584059
"('650', '540', '500')",0.2303735681949663
"('650', '540', '510')",0.2701172689919561
"('650', '540', '520')",0.3200197544595229
"('650', '540', '530')",0.3592168819499846
"('650', '540', '550')",0.4053743868021612
"('650', '540', '560')",0.42374580403042394
"('650', '540', '570')",0.4300363371981162
"('650', '540', '580')",0.42996741150114104
"('650', '540', '590')",0.432067072858087
"('650', '540', '600')",0.4361641440462096
"('650', '540', '610')",0.4397560939752376
"('650', '540', '620')",0.44105233477123595
"('650', '540', '630')",0.4502304352188432
"('650', '540', '640')",0.44805845458344196
"('650', '540', '660')",0.3792838196497138
"('650', '540', '670')",0.336175005223597
"('650', '540', '680')",0.321440447784891
"('650', '540', '690')",0.39838053111934435
"('650', '540', '700')",0.5510164586522477
"('650', '540', '710')",0.6339966545996509
"('650', '540', '720')",0.6839070358460837
"('650', '540', '730')",0.7256989737864006
"('650', '540', '740')",0.7535081158430923
"('650', '540', '750')",0.7831814134255555
"('650', '550', '500')",0.2319474149063288
"('650', '550', '510')",0.2719978817854056
"('650', '550', '520')",0.3222239806628845
"('650', '550', '530')",0.3617014744070207
"('650', '550', '540')",0.3899657251284777
"('650', '550', '560')",0.4266838710911064
"('650', '550', '570')",0.4330167056800892
"('650', '550', '580')",0.43294620997707245
"('650', '550', '590')",0.4350588309863225
"('650', '550', '600')",0.4391846339931669
"('650', '550', '610')",0.442803104188747
"('650', '550', '620')",0.44411019866714396
"('650', '550', '630')",0.45335410956804867
"('650', '550', '640')",0.4511657985260775
"('650', '550', '660')",0.381922257150923
"('650', '550', '670')",0.3385170593354546
"('650', '550', '680')",0.3236885341139565
"('650', '550', '690')",0.40119125336835326
"('650', '550', '700')",0.5549307680320579
"('650', '550', '710')",0.6385124724967863
"('650', '550', '720')",0.6887843085070833
"('650', '550', '730')",0.7308737648235635
"('650', '550', '740')",0.7588865540215319
"('650', '550', '750')",0.7887734475571333
"('650', '560', '500')",0.22806622011373584
"('650', '560', '510')",0.26743740825240514
"('650', '560', '520')",0.31684890101048624
"('650', '560', '530')",0.3556696292799377
"('650', '560', '540')",0.3834590507866372
"('650', '560', '550')",0.40137510775610885
"('650', '560', '570')",0.42578731366926037
"('650', '560', '580')",0.42571521834222026
"('650', '560', '590')",0.427790645360672
"('650', '560', '600')",0.4318463761122251
"('650', '560', '610')",0.43540297991146804
"('650', '560', '620')",0.43668695644263034
"('650', '560', '630')",0.44577416568810235
"('650', '560', '640')",0.4436196762239334
"('650', '560', '660')",0.3755371594927148
"('650', '560', '670')",0.33286032140650756
"('650', '560', '680')",0.31828524482280296
"('650', '560', '690')",0.39450678494484714
"('650', '560', '700')",0.5456977384048045
"('650', '560', '710')",0.6278889499777756
"('650', '560', '720')",0.6773211019979293
"('650', '560', '730')",0.7187032499026931
"('650', '560', '740')",0.7462465399385236
"('650', '560', '750')",0.7756350108665913
"('650', '570', '500')",0.21208491501897353
"('650', '570', '510')",0.24870943516120803
"('650', '570', '520')",0.2946636814204793
"('650', '570', '530')",0.33077259993722785
"('650', '570', '540')",0.3566192150282961
"('650', '570', '550')",0.3732813173444137
"('650', '570', '560')",0.3901949191285087
"('650', '570', '580')",0.39591141673321495
"('650', '570', '590')",0.39783967888543315
"('650', '570', '600')",0.40160992527153627
"('650', '570', '610')",0.4049174723449174
"('650', '570', '620')",0.4061112496202206
"('650', '570', '630')",0.41456208918759563
"('650', '570', '640')",0.41255603086349624
"('650', '570', '660')",0.34924530987500746
"('650', '570', '670')",0.3095593185037311
"('650', '570', '680')",0.29601057733823644
"('650', '570', '690')",0.36691704414544013
"('650', '570', '700')",0.5075552342700966
"('650', '570', '710')",0.5840099120983084
"('650', '570', '720')",0.6299888991772837
"('650', '570', '730')",0.6684765054855677
"('650', '570', '740')",0.6940956684808863
"('650', '570', '750')",0.7214297802556646
"('650', '580', '500')",0.19234107050935173
"('650', '580', '510')",0.22556238924240035
"('650', '580', '520')",0.26724121548244084
"('650', '580', '530')",0.2999925081950535
"('650', '580', '540')",0.32343460433521676
"('650', '580', '550')",0.3385461021782884
"('650', '580', '560')",0.3538848305605172
"('650', '580', '570')",0.3591306104594766
"('650', '580', '590')",0.36081277333071327
"('650', '580', '600')",0.3642322387594229
"('650', '580', '610')",0.367231951344815
"('650', '580', '620')",0.3683149268023732
"('650', '580', '630')",0.37597935344641775
"('650', '580', '640')",0.3741586814046277
"('650', '580', '660')",0.31674167252763374
"('650', '580', '670')",0.280750197128649
"('650', '580', '680')",0.2684659556761564
"('650', '580', '690')",0.332784448691651
"('650', '580', '700')",0.46035134013644297
"('650', '580', '710')",0.5296987516856597
"('650', '580', '720')",0.571400861910129
"('650', '580', '730')",0.606306814542038
"('650', '580', '740')",0.6295430146351482
"('650', '580', '750')",0.6543345039264932
"('650', '590', '500')",0.17027303666299642
"('650', '590', '510')",0.19968933325084026
"('650', '590', '520')",0.23658324678980613
"('650', '590', '530')",0.2655794265469299
"('650', '590', '540')",0.28633425583552075
"('650', '590', '550')",0.2997115001827655
"('650', '590', '560')",0.31329049550484656
"('650', '590', '570')",0.3179332108309758
"('650', '590', '580')",0.31787383980931927
"('650', '590', '600')",0.3224452398286253
"('650', '590', '610')",0.3250999395279648
"('650', '590', '620')",0.3260582149798359
"('650', '590', '630')",0.3328422692112005
"('650', '590', '640')",0.3312294976410717
"('650', '590', '660')",0.2804003180085951
"('650', '590', '670')",0.2485384839648428
"('650', '590', '680')",0.23766467617383302
"('650', '590', '690')",0.2946088504544231
"('650', '590', '700')",0.40754711578489156
"('650', '590', '710')",0.46894237637396574
"('650', '590', '720')",0.505860377649064
"('650', '590', '730')",0.5367618702956263
"('650', '590', '740')",0.5573322264191887
"('650', '590', '750')",0.5792801617460559
"('650', '600', '500')",0.15253703279070924
"('650', '600', '510')",0.1788924050184767
"('650', '600', '520')",0.2119468206210513
"('650', '600', '530')",0.237925486937151
"('650', '600', '540')",0.2565191795891797
"('650', '600', '550')",0.2685037269596401
"('650', '600', '560')",0.2806687450084985
"('650', '600', '570')",0.28482687008612695
"('650', '600', '580')",0.2847737621461959
"('650', '600', '590')",0.2861572654777367
"('650', '600', '610')",0.2912465484904043
"('650', '600', '620')",0.2921053943614401
"('650', '600', '630')",0.2981826671407679
"('650', '600', '640')",0.29673767487737257
"('650', '600', '660')",0.2512036954440614
"('650', '600', '670')",0.22266086898003135
"('650', '600', '680')",0.212922621581347
"('650', '600', '690')",0.26394478809122013
"('650', '600', '700')",0.36513460924759533
"('650', '600', '710')",0.42014158440890625
"('650', '600', '720')",0.4532187292301193
"('650', '600', '730')",0.48090260477279556
"('650', '600', '740')",0.4993332327937028
"('650', '600', '750')",0.5189980459050267
"('650', '610', '500')",0.1345265959412401
"('650', '610', '510')",0.15777213995514217
"('650', '610', '520')",0.18692731287441477
"('650', '610', '530')",0.20984131432345354
"('650', '610', '540')",0.22624111469117392
"('650', '610', '550')",0.23681203793528605
"('650', '610', '560')",0.24754086318079382
"('650', '610', '570')",0.2512087353340431
"('650', '610', '580')",0.25116239136849816
"('650', '610', '590')",0.25238248063184765
"('650', '610', '600')",0.2547739386085254
"('650', '610', '620')",0.25763071743418564
"('650', '610', '630')",0.26299205630631717
"('650', '610', '640')",0.26171828661656216
"('650', '610', '660')",0.22156156734307986
"('650', '610', '670')",0.1963889546359573
"('650', '610', '680')",0.18780191405088997
"('650', '610', '690')",0.2328095269566237
"('650', '610', '700')",0.32206949318649203
"('650', '610', '710')",0.37059269693379226
"('650', '610', '720')",0.3997718942690607
"('650', '610', '730')",0.4241921612670305
"('650', '610', '740')",0.4404513674281678
"('650', '610', '750')",0.4577986309398805
"('650', '620', '500')",0.11705727647349567
"('650', '620', '510')",0.13728036946440114
"('650', '620', '520')",0.16265613877032947
"('650', '620', '530')",0.18259494313679414
"('650', '620', '540')",0.1968643132418494
"('650', '620', '550')",0.20606385919904202
"('650', '620', '560')",0.2153992809796189
"('650', '620', '570')",0.21859133621797822
"('650', '620', '580')",0.2185519008714758
"('650', '620', '590')",0.21961383704676274
"('650', '620', '600')",0.22169546703900767
"('650', '620', '610')",0.2235222011433059
"('650', '620', '630')",0.22884779044623293
"('650', '620', '640')",0.2277397218738425
"('650', '620', '660')",0.19279860506240953
"('650', '620', '670')",0.17089522878350405
"('650', '620', '680')",0.16342427559765926
"('650', '620', '690')",0.20259077213097443
"('650', '620', '700')",0.28026430747479325
"('650', '620', '710')",0.32248970347479755
"('650', '620', '720')",0.3478821325568455
"('650', '620', '730')",0.3691326730144655
"('650', '620', '740')",0.3832825141990188
"('650', '620', '750')",0.39837847809930893
"('650', '630', '500')",0.10526640739310167
"('650', '630', '510')",0.12345097516370229
"('650', '630', '520')",0.14628087326150774
"('650', '630', '530')",0.1642142700343696
"('650', '630', '540')",0.1770464310222143
"('650', '630', '550')",0.18532150686097904
"('650', '630', '560')",0.1937156057316003
"('650', '630', '570')",0.19658597185391546
"('650', '630', '580')",0.19655042005915202
"('650', '630', '590')",0.1975044492348469
"('650', '630', '600')",0.19937613659561126
"('650', '630', '610')",0.20102003082969533
"('650', '630', '620')",0.20161373112985392
"('650', '630', '640')",0.20481311156086512
"('650', '630', '660')",0.17339283460962207
"('650', '630', '670')",0.15369710314063023
"('650', '630', '680')",0.14698116362651703
"('650', '630', '690')",0.18221454623126832
"('650', '630', '700')",0.2520831438076181
"('650', '630', '710')",0.2900666747268421
"('650', '630', '720')",0.312907405609792
"('650', '630', '730')",0.3320204186619111
"('650', '630', '740')",0.3447486651629277
"('650', '630', '750')",0.35832618830633134
"('650', '640', '500')",0.0818625388514681
"('650', '640', '510')",0.09600839333844158
"('650', '640', '520')",0.11377280423057023
"('650', '640', '530')",0.1277238425141788
"('650', '640', '540')",0.13770374140582176
"('650', '640', '550')",0.14413924979770487
"('650', '640', '560')",0.15066586972112295
"('650', '640', '570')",0.15289467110288235
"('650', '640', '580')",0.15286419384679206
"('650', '640', '590')",0.15360377395969815
"('650', '640', '600')",0.1550579259112661
"('650', '640', '610')",0.1563355534087283
"('650', '640', '620')",0.15679611003946414
"('650', '640', '630')",0.16005842461939823
"('650', '640', '660')",0.13484628261731557
"('650', '640', '670')",0.11953168995778063
"('650', '640', '680')",0.11431397035439461
"('650', '640', '690')",0.14173223300104942
"('650', '640', '700')",0.19609396892159237
"('650', '640', '710')",0.22564326051856676
"('650', '640', '720')",0.24340850882973863
"('650', '640', '730')",0.25826960015894507
"('650', '640', '740')",0.26816804322407495
"('650', '640', '750')",0.27872653001758296
"('650', '660', '500')",-0.054976268795678185
"('650', '660', '510')",-0.06448357269397542
"('650', '660', '520')",-0.07640883097478623
"('650', '660', '530')",-0.08577866282040769
"('650', '660', '540')",-0.09247928134788486
"('650', '660', '550')",-0.09679751721968599
"('650', '660', '560')",-0.10117727559385647
"('650', '660', '570')",-0.10266697540501868
"('650', '660', '580')",-0.102640723010889
"('650', '660', '590')",-0.1031331562403055
"('650', '660', '600')",-0.10410501804020456
"('650', '660', '610')",-0.10495782465362047
"('650', '660', '620')",-0.10526470370672736
"('650', '660', '630')",-0.10745150939681691
"('650', '660', '640')",-0.10692208751258292
"('650', '660', '670')",-0.0802297567663659
"('650', '660', '680')",-0.07672737500605542
"('650', '660', '690')",-0.09514158215617907
"('650', '660', '700')",-0.13164315330337617
"('650', '660', '710')",-0.15148333653061563
"('650', '660', '720')",-0.16340049576071225
"('650', '660', '730')",-0.17336885365258925
"('650', '660', '740')",-0.18000491749735037
"('650', '660', '750')",-0.18708341658806948
"('650', '670', '500')",-0.158329268692317
"('650', '670', '510')",-0.18570339708806527
"('650', '670', '520')",-0.22008203270525206
"('650', '670', '530')",-0.24707667877823247
"('650', '670', '540')",-0.26637839259105567
"('650', '670', '550')",-0.2788222349600693
"('650', '670', '560')",-0.2914382930146915
"('650', '670', '570')",-0.29573281077834435
"('650', '670', '580')",-0.29566032355010163
"('650', '670', '590')",-0.29708049076317744
"('650', '670', '600')",-0.29988226298444176
"('650', '670', '610')",-0.30234265456465637
"('650', '670', '620')",-0.30322751471516063
"('650', '670', '630')",-0.3095278859575816
"('650', '670', '640')",-0.30800630497986425
"('650', '670', '660')",-0.2607500781139712
"('650', '670', '680')",-0.22106324377873765
"('650', '670', '690')",-0.27413183073700953
"('650', '670', '700')",-0.37932005909094757
"('650', '670', '710')",-0.4364907588020386
"('650', '670', '720')",-0.470841101894081
"('650', '670', '730')",-0.4995653751628275
"('650', '670', '740')",-0.5186968850210696
"('650', '670', '750')",-0.539102717598096
"('650', '680', '500')",-0.2166287050271103
"('650', '680', '510')",-0.25410396117085743
"('650', '680', '520')",-0.3011474045153687
"('650', '680', '530')",-0.3380927738897924
"('650', '680', '540')",-0.3645046575379327
"('650', '680', '550')",-0.3815263429323422
"('650', '680', '560')",-0.39878247232728437
"('650', '680', '570')",-0.4046449219452912
"('650', '680', '580')",-0.4045332539178854
"('650', '680', '590')",-0.40646724026695336
"('650', '680', '600')",-0.4102914271270057
"('650', '680', '610')",-0.41365142322817494
"('650', '680', '620')",-0.41485650556306486
"('650', '680', '630')",-0.4234704226160615
"('650', '680', '640')",-0.4213761446536126
"('650', '680', '660')",-0.35671685152054877
"('650', '680', '670')",-0.3162143759753846
"('650', '680', '690')",-0.37507642031968236
"('650', '680', '700')",-0.519041623831968
"('650', '680', '710')",-0.5972813411807807
"('650', '680', '720')",-0.6442706298702359
"('650', '680', '730')",-0.6835588042337817
"('650', '680', '740')",-0.709724481397815
"('650', '680', '750')",-0.7376315808580411
"('650', '690', '500')",-0.09112365944873102
"('650', '690', '510')",-0.10696745817245656
"('650', '690', '520')",-0.12676779009020178
"('650', '690', '530')",-0.1423419793439834
"('650', '690', '540')",-0.15345658446683752
"('650', '690', '550')",-0.16059358929901646
"('650', '690', '560')",-0.16783320116969236
"('650', '690', '570')",-0.1702408689288598
"('650', '690', '580')",-0.17014637095908236
"('650', '690', '590')",-0.1709227499444086
"('650', '690', '600')",-0.17249616337178453
"('650', '690', '610')",-0.17387711163168373
"('650', '690', '620')",-0.1743614122672532
"('650', '690', '630')",-0.17795406371788358
"('650', '690', '640')",-0.17702410108915134
"('650', '690', '660')",-0.14981725292776493
"('650', '690', '670')",-0.13281501091324077
"('650', '690', '680')",-0.12705491216621367
"('650', '690', '700')",-0.2183942021429386
"('650', '690', '710')",-0.2513365159019645
"('650', '690', '720')",-0.2710495351962754
"('650', '690', '730')",-0.28750349501187245
"('650', '690', '740')",-0.29845400074133654
"('650', '690', '750')",-0.3101338674829113
"('650', '700', '500')",0.06128713085353332
"('650', '700', '510')",0.07177894624970593
"('650', '700', '520')",0.08507652933950005
"('650', '700', '530')",0.09548711425989442
"('650', '700', '540')",0.10295909999807029
"('650', '700', '550')",0.1078141299663985
"('650', '700', '560')",0.11272851815792195
"('650', '700', '570')",0.11447873348555337
"('650', '700', '580')",0.11452111943469323
"('650', '700', '590')",0.11512548679701351
"('650', '700', '600')",0.1162641245163114
"('650', '700', '610')",0.11726870810211354
"('650', '700', '620')",0.11764550145343688
"('650', '700', '630')",0.12013299821850587
"('650', '700', '640')",0.11961600174824649
"('650', '700', '660')",0.1013373339313548
"('650', '700', '670')",0.08982077485244011
"('650', '700', '680')",0.08587120991002184
"('650', '700', '690')",0.10629753808416131
"('650', '700', '710')",0.1690070770884866
"('650', '700', '720')",0.18240168605041496
"('650', '700', '730')",0.1936383007749627
"('650', '700', '740')",0.20113978148865574
"('650', '700', '750')",0.20913808088554542
"('650', '710', '500')",0.10602385863986474
"('650', '710', '510')",0.12425402629100357
"('650', '710', '520')",0.1472751854312162
"('650', '710', '530')",0.1653196215964522
"('650', '710', '540')",0.17824926022967158
"('650', '710', '550')",0.18662499227486362
"('650', '710', '560')",0.1951043157365978
"('650', '710', '570')",0.19807144831278356
"('650', '710', '580')",0.19809431481466466
"('650', '710', '590')",0.1991014284957512
"('650', '710', '600')",0.20103319440786993
"('650', '710', '610')",0.20273703003451282
"('650', '710', '620')",0.2033657696443224
"('650', '710', '630')",0.20763743252142353
"('650', '710', '640')",0.20669029326947286
"('650', '710', '660')",0.17505971796874986
"('650', '710', '670')",0.15517486972884542
"('650', '710', '680')",0.14837986838039685
"('650', '710', '690')",0.183824458435781
"('650', '710', '700')",0.2541805275521074
"('650', '710', '720')",0.31558848477034784
"('650', '710', '730')",0.3349531600251281
"('650', '710', '740')",0.34787103105205186
"('650', '710', '750')",0.36164279986407455
"('650', '720', '500')",0.12020947521022302
"('650', '720', '510')",0.14090321776755904
"('650', '720', '520')",0.1670185973952517
"('650', '720', '530')",0.18749273871155037
"('650', '720', '540')",0.20215611287809843
"('650', '720', '550')",0.21165014895544776
"('650', '720', '560')",0.22125922458487812
"('650', '720', '570')",0.22460888039182514
"('650', '720', '580')",0.2246217082435893
"('650', '720', '590')",0.225753496598469
"('650', '720', '600')",0.2279356507152337
"('650', '720', '610')",0.22986063513242616
"('650', '720', '620')",0.2305683060017304
"('650', '720', '630')",0.23540506190844301
"('650', '720', '640')",0.2343179092408051
"('650', '720', '660')",0.1984532912836835
"('650', '720', '670')",0.1759147521680683
"('650', '720', '680')",0.16822416495566805
"('650', '720', '690')",0.20845847192128564
"('650', '720', '700')",0.28829627046988204
"('650', '720', '710')",0.3317398388271655
"('650', '720', '730')",0.3798866924932751
"('650', '720', '740')",0.3945249404367164
"('650', '720', '750')",0.4101323453683243
"('650', '730', '500')",0.12431712155272318
"('650', '730', '510')",0.14572748603713853
"('650', '730', '520')",0.17274988508952194
"('650', '730', '530')",0.19393184680885034
"('650', '730', '540')",0.209097946432381
"('650', '730', '550')",0.21891553955682364
"('650', '730', '560')",0.22884956235452725
"('650', '730', '570')",0.23230575304314405
"('650', '730', '580')",0.23231183610699568
"('650', '730', '590')",0.23347701933319498
"('650', '730', '600')",0.23572865260696652
"('650', '730', '610')",0.2377158761442758
"('650', '730', '620')",0.2384447982516258
"('650', '730', '630')",0.24344329737550352
"('650', '730', '640')",0.24231079243293063
"('650', '730', '660')",0.20522124827660082
"('650', '730', '670')",0.18191799121576324
"('650', '730', '680')",0.17397242890617048
"('650', '730', '690')",0.2156110370661627
"('650', '730', '700')",0.29821731795553374
"('650', '730', '710')",0.3431631734046179
"('650', '730', '720')",0.37026149961253485
"('650', '730', '740')",0.4080818068635115
"('650', '730', '750')",0.4242166349074472
"('650', '740', '500')",0.12407579832075538
"('650', '740', '510')",0.14544595847651015
"('650', '740', '520')",0.17243018368486562
"('650', '740', '530')",0.1935766153487003
"('650', '740', '540')",0.20871478462293025
"('650', '740', '550')",0.21851571309037898
"('650', '740', '560')",0.22842975144050726
"('650', '740', '570')",0.2318780719489486
"('650', '740', '580')",0.2318825770468439
"('650', '740', '590')",0.23304434423926368
"('650', '740', '600')",0.23529146056676453
"('650', '740', '610')",0.23727518512682022
"('650', '740', '620')",0.2380027893288681
"('650', '740', '630')",0.2429919907577499
"('650', '740', '640')",0.241859687865567
"('650', '740', '660')",0.20484349001517
"('650', '740', '670')",0.1815857282134813
"('650', '740', '680')",0.17366004013596092
"('650', '740', '690')",0.2152382990096613
"('650', '740', '700')",0.2977166898144519
"('650', '740', '710')",0.34259161692595674
"('650', '740', '720')",0.36964440640620655
"('650', '740', '730')",0.3922888631774608
"('650', '740', '750')",0.4235049657887444
"('650', '750', '500')",0.1221179998082218
"('650', '750', '510')",0.14315626713981505
"('650', '750', '520')",0.1697218090970607
"('650', '750', '530')",0.19053978642475722
"('650', '750', '540')",0.20544115917541383
"('650', '750', '550')",0.2150889693327671
"('650', '750', '560')",0.2248471040550042
"('650', '750', '570')",0.22823998783015975
"('650', '750', '580')",0.2282431936813195
"('650', '750', '590')",0.22938590072784737
"('650', '750', '600')",0.23159749691972586
"('650', '750', '610')",0.23355007120815152
"('650', '750', '620')",0.23426587198512216
"('650', '750', '630')",0.23917612446432002
"('650', '750', '640')",0.2380599489753109
"('650', '750', '660')",0.20162869571366338
"('650', '750', '670')",0.17873767479653324
"('650', '750', '680')",0.17094112272868534
"('650', '750', '690')",0.21188066913959236
"('650', '750', '700')",0.2930855399721012
"('650', '750', '710')",0.3372648185885778
"('650', '750', '720')",0.36389850464894113
"('650', '750', '730')",0.38618708528030066
"('650', '750', '740')",0.4010612900544661
"('660', '500', '510')",0.11698143057242993
"('660', '500', '520')",0.1384691577616095
"('660', '500', '530')",0.15538005793310172
"('660', '500', '540')",0.16749419097991147
"('660', '500', '550')",0.17527492723420424
"('660', '500', '560')",0.1832110075630522
"('660', '500', '570')",0.18588748678385936
"('660', '500', '580')",0.18582815531969077
"('660', '500', '590')",0.18671439479462348
"('660', '500', '600')",0.1884559688669405
"('660', '500', '610')",0.18996956121057296
"('660', '500', '620')",0.19050598892682058
"('660', '500', '630')",0.19444151095736606
"('660', '500', '640')",0.1934748720582644
"('660', '500', '650')",0.17251027752795722
"('660', '500', '670')",0.14502242860355308
"('660', '500', '680')",0.13860766052555995
"('660', '500', '690')",0.17170206454083736
"('660', '500', '700')",0.23739137999635962
"('660', '500', '710')",0.27307953015977304
"('660', '500', '720')",0.2944900675991984
"('660', '500', '730')",0.3124464770623083
"('660', '500', '740')",0.3243419308438815
"('660', '500', '750')",0.33705325224345106
"('660', '510', '500')",0.17629689695154116
"('660', '510', '520')",0.24484529796840815
"('660', '510', '530')",0.27475461604878326
"('660', '510', '540')",0.2961198554267741
"('660', '510', '550')",0.30997634286464404
"('660', '510', '560')",0.323987044476739
"('660', '510', '570')",0.3287815154502638
"('660', '510', '580')",0.3287187407014076
"('660', '510', '590')",0.33032213983442094
"('660', '510', '600')",0.3334380226797633
"('660', '510', '610')",0.33615963894333056
"('660', '510', '620')",0.3371273751717063
"('660', '510', '630')",0.3441160398204497
"('660', '510', '640')",0.34243961681135016
"('660', '510', '650')",0.3054028755642666
"('660', '510', '670')",0.25687837435479455
"('660', '510', '680')",0.24557932812712668
"('660', '510', '690')",0.30424385493552
"('660', '510', '700')",0.4206511852097514
"('660', '510', '710')",0.4839100057498751
"('660', '510', '720')",0.5219283581192047
"('660', '510', '730')",0.5537714971954872
"('660', '510', '740')",0.5749131007449471
"('660', '510', '750')",0.5975126021679649
"('660', '520', '500')",0.24829521254472808
"('660', '520', '510')",0.29120309324446514
"('660', '520', '530')",0.3871221847557612
"('660', '520', '540')",0.4173729590768003
"('660', '520', '550')",0.4368499015664413
"('660', '520', '560')",0.45664890230427346
"('660', '520', '570')",0.4634061723438332
"('660', '520', '580')",0.4633176930873881
"('660', '520', '590')",0.4655662839789876
"('660', '520', '600')",0.4699696873734751
"('660', '520', '610')",0.4738259083301404
"('660', '520', '620')",0.475216447363775
"('660', '520', '630')",0.4850969570517234
"('660', '520', '640')",0.4827435103228952
"('660', '520', '650')",0.4305261020295814
"('660', '520', '670')",0.3621482869166246
"('660', '520', '680')",0.34626360539667744
"('660', '520', '690')",0.42915292965685725
"('660', '520', '700')",0.5935902183486312
"('660', '520', '710')",0.6829806703139418
"('660', '520', '720')",0.736721688265815
"('660', '520', '730')",0.7817272752791984
"('660', '520', '740')",0.8116626355384715
"('660', '520', '750')",0.8436034506051053
"('660', '530', '500')",0.2831268099637406
"('660', '530', '510')",0.33203144049192657
"('660', '530', '520')",0.39331249235494536
"('660', '530', '540')",0.4759931679307646
"('660', '530', '550')",0.49822001115195547
"('660', '530', '560')",0.520796435856821
"('660', '530', '570')",0.5285105238945482
"('660', '530', '580')",0.528413547517831
"('660', '530', '590')",0.5309818332346363
"('660', '530', '600')",0.5360087219989558
"('660', '530', '610')",0.54041444888843
"('660', '530', '620')",0.5420038654109247
"('660', '530', '630')",0.5532775983213326
"('660', '530', '640')",0.550595906924431
"('660', '530', '650')",0.49105097165647893
"('660', '530', '670')",0.41309122461971803
"('660', '530', '680')",0.3949907799243748
"('660', '530', '690')",0.4895748771587122
"('660', '530', '700')",0.6771930428424604
"('660', '530', '710')",0.7791868593366371
"('660', '530', '720')",0.8405139340298717
"('660', '530', '730')",0.8918594276896572
"('660', '530', '740')",0.9260240709847487
"('660', '530', '750')",0.962476113930864
"('660', '540', '500')",0.29360299457620737
"('660', '540', '510')",0.34428348257075747
"('660', '540', '520')",0.40790032635748097
"('660', '540', '530')",0.45787383878126986
"('660', '540', '550')",0.5167021109050458
"('660', '540', '560')",0.5401100125706992
"('660', '540', '570')",0.5481112327256332
"('660', '540', '580')",0.548009951877582
"('660', '540', '590')",0.5506745926822886
"('660', '540', '600')",0.555887498177982
"('660', '540', '610')",0.5604584809337011
"('660', '540', '620')",0.5621061917829209
"('660', '540', '630')",0.5737974715925693
"('660', '540', '640')",0.5710147014737231
"('660', '540', '650')",0.5092670489926984
"('660', '540', '670')",0.42843384588259414
"('660', '540', '680')",0.4096718197950904
"('660', '540', '690')",0.5077897742047385
"('660', '540', '700')",0.7024040989476021
"('660', '540', '710')",0.8081989219487116
"('660', '540', '720')",0.8718104464135277
"('660', '540', '730')",0.9250624176028694
"('660', '540', '740')",0.9604995600943758
"('660', '540', '750')",0.9983100724589209
"('660', '550', '500')",0.29399975573796994
"('660', '550', '510')",0.3447828594751351
"('660', '550', '520')",0.40846912394528767
"('660', '550', '530')",0.4585227052666816
"('660', '550', '540')",0.4943499492155623
"('660', '550', '560')",0.540883625632252
"('660', '550', '570')",0.5488958605700249
"('660', '550', '580')",0.5487939855438692
"('660', '550', '590')",0.5514613317485881
"('660', '550', '600')",0.5566826040390769
"('660', '550', '610')",0.5612622871227887
"('660', '550', '620')",0.5629145842653822
"('660', '550', '630')",0.5746252931389282
"('660', '550', '640')",0.5718379030510535
"('660', '550', '650')",0.5100034740179071
"('660', '550', '670')",0.4290627884134175
"('660', '550', '680')",0.41028182560948545
"('660', '550', '690')",0.508569253667593
"('660', '550', '700')",0.7035079440174925
"('660', '550', '710')",0.8094811364117949
"('660', '550', '720')",0.87320059636696
"('660', '550', '730')",0.9265379124423228
"('660', '550', '740')",0.9620378330293033
"('660', '550', '750')",0.9999116210902916
"('660', '560', '500')",0.28880518167956776
"('660', '560', '510')",0.33868222054432284
"('660', '560', '520')",0.40126857850849584
"('660', '560', '530')",0.45044165293608696
"('660', '560', '540')",0.4856342513226869
"('660', '560', '550')",0.508319900167184
"('660', '560', '570')",0.5392146712862881
"('660', '560', '580')",0.5391120408725687
