experiment,sampling_day,pbr_tube,Sample_concentration,cc_sampling_time,Filename,type_of_cell
2,6,7,50253.9913,4/23/2019 19:46,JF_PBR_xp2_d6_t7_02.#m4,c
2,6,7,11573494.2,4/23/2019 19:46,JF_PBR_xp2_d6_t7_03.#m4,b
2,6,7,60304.78956,4/23/2019 19:46,JF_PBR_xp2_d6_t7_03.#m4,c
2,6,8,1316654.572,4/23/2019 19:48,JF_PBR_xp2_d6_t8_01.#m4,b
2,6,8,55279.39043,4/23/2019 19:48,JF_PBR_xp2_d6_t8_01.#m4,c
2,6,8,1497568.941,4/23/2019 19:49,JF_PBR_xp2_d6_t8_02.#m4,b
2,6,8,70355.58782,4/23/2019 19:49,JF_PBR_xp2_d6_t8_02.#m4,c
2,6,8,1738788.099,4/23/2019 19:49,JF_PBR_xp2_d6_t8_03.#m4,b
2,6,8,20101.59652,4/23/2019 19:49,JF_PBR_xp2_d6_t8_03.#m4,c
2,7,1,16126505.81,4/24/2019 15:45,JF_PBR_xp2_d7_t1_01.#m4,b
2,7,1,15076.19739,4/24/2019 15:45,JF_PBR_xp2_d7_t1_01.#m4,c
2,7,1,15372695.94,4/24/2019 15:45,JF_PBR_xp2_d7_t1_02.#m4,b
2,7,1,20101.59652,4/24/2019 15:45,JF_PBR_xp2_d7_t1_02.#m4,c
2,7,1,16850163.28,4/24/2019 15:46,JF_PBR_xp2_d7_t1_03.#m4,b
2,7,1,40203.19304,4/24/2019 15:46,JF_PBR_xp2_d7_t1_03.#m4,c
2,7,2,25910957.91,4/24/2019 15:57,JF_PBR_xp2_d7_t2_01.#m4,b
2,7,2,115584.18,4/24/2019 15:57,JF_PBR_xp2_d7_t2_01.#m4,c
2,7,2,26890910.74,4/24/2019 15:57,JF_PBR_xp2_d7_t2_02.#m4,b
2,7,2,140711.1756,4/24/2019 15:57,JF_PBR_xp2_d7_t2_02.#m4,c
2,7,2,28277920.9,4/24/2019 15:58,JF_PBR_xp2_d7_t2_03.#m4,b
2,7,2,185939.7678,4/24/2019 15:58,JF_PBR_xp2_d7_t2_03.#m4,c
2,7,3,133906785.2,4/24/2019 16:04,JF_PBR_xp2_d7_t3_01.#m4,b
2,7,3,462336.72,4/24/2019 16:04,JF_PBR_xp2_d7_t3_01.#m4,c
2,7,3,134158055.2,4/24/2019 16:04,JF_PBR_xp2_d7_t3_02.#m4,b
2,7,3,542743.106,4/24/2019 16:04,JF_PBR_xp2_d7_t3_02.#m4,c
2,7,3,143570627.7,4/24/2019 16:05,JF_PBR_xp2_d7_t3_03.#m4,b
2,7,3,567870.1017,4/24/2019 16:05,JF_PBR_xp2_d7_t3_03.#m4,c
2,7,4,29785540.64,4/24/2019 16:06,JF_PBR_xp2_d7_t4_01.#m4,b
2,7,4,20101.59652,4/24/2019 16:06,JF_PBR_xp2_d7_t4_01.#m4,c
2,7,4,31634887.52,4/24/2019 16:07,JF_PBR_xp2_d7_t4_02.#m4,b
2,7,4,60304.78956,4/24/2019 16:07,JF_PBR_xp2_d7_t4_02.#m4,c
2,7,4,34449111.04,4/24/2019 16:07,JF_PBR_xp2_d7_t4_03.#m4,b
2,7,4,115584.18,4/24/2019 16:07,JF_PBR_xp2_d7_t4_03.#m4,c
2,7,5,163039024,4/24/2019 16:09,JF_PBR_xp2_d7_t5_01.#m4,b
2,7,5,190965.1669,4/24/2019 16:09,JF_PBR_xp2_d7_t5_01.#m4,c
2,7,5,167019140.1,4/24/2019 16:10,JF_PBR_xp2_d7_t5_02.#m4,b
2,7,5,150761.9739,4/24/2019 16:10,JF_PBR_xp2_d7_t5_02.#m4,c
2,7,5,180934470.3,4/24/2019 16:10,JF_PBR_xp2_d7_t5_03.#m4,b
2,7,5,195990.5661,4/24/2019 16:10,JF_PBR_xp2_d7_t5_03.#m4,c
2,7,6,1799092.889,4/24/2019 15:54,JF_PBR_xp2_d7_t6_01.#m4,b
2,7,6,25126.99565,4/24/2019 15:54,JF_PBR_xp2_d7_t6_01.#m4,c
2,7,6,1673457.91,4/24/2019 15:55,JF_PBR_xp2_d7_t6_02.#m4,b
2,7,6,90457.18434,4/24/2019 15:55,JF_PBR_xp2_d7_t6_02.#m4,c
2,7,6,1814169.086,4/24/2019 15:55,JF_PBR_xp2_d7_t6_03.#m4,b
2,7,6,40203.19304,4/24/2019 15:55,JF_PBR_xp2_d7_t6_03.#m4,c
2,7,7,5271643.687,4/24/2019 15:51,JF_PBR_xp2_d7_t7_01.#m4,b
2,7,7,537717.7069,4/24/2019 15:51,JF_PBR_xp2_d7_t7_01.#m4,c
2,7,7,5166110.306,4/24/2019 15:51,JF_PBR_xp2_d7_t7_02.#m4,b
2,7,7,462336.72,4/24/2019 15:51,JF_PBR_xp2_d7_t7_02.#m4,c
2,7,7,5372151.67,4/24/2019 15:52,JF_PBR_xp2_d7_t7_03.#m4,b
2,7,7,512590.7113,4/24/2019 15:52,JF_PBR_xp2_d7_t7_03.#m4,c
2,7,8,874419.4486,4/24/2019 15:48,JF_PBR_xp2_d7_t8_01.#m4,b
2,7,8,20101.59652,4/24/2019 15:48,JF_PBR_xp2_d7_t8_01.#m4,c
2,7,8,799038.4617,4/24/2019 15:48,JF_PBR_xp2_d7_t8_02.#m4,b
2,7,8,10050.79826,4/24/2019 15:48,JF_PBR_xp2_d7_t8_02.#m4,c
2,7,8,879444.8478,4/24/2019 15:49,JF_PBR_xp2_d7_t8_03.#m4,b
2,7,8,5025.39913,4/24/2019 15:49,JF_PBR_xp2_d7_t8_03.#m4,c
2,8,1,13282129.9,4/25/2019 14:57,JF_PBR_xp2_d8_t1_01.#m4,b
2,8,1,10050.79826,4/25/2019 14:57,JF_PBR_xp2_d8_t1_01.#m4,c
2,8,1,14020863.57,4/25/2019 14:58,JF_PBR_xp2_d8_t1_02.#m4,b
2,8,1,40203.19304,4/25/2019 14:58,JF_PBR_xp2_d8_t1_02.#m4,c
2,8,2,11226741.66,4/25/2019 14:56,JF_PBR_xp2_d8_t2_01.#m4,b
2,8,2,50253.9913,4/25/2019 14:56,JF_PBR_xp2_d8_t2_01.#m4,c
2,8,2,12282075.47,4/25/2019 14:56,JF_PBR_xp2_d8_t2_02.#m4,b
2,8,2,110558.7809,4/25/2019 14:56,JF_PBR_xp2_d8_t2_02.#m4,c
2,8,3,101191436.9,4/25/2019 14:54,JF_PBR_xp2_d8_t3_01.#m4,b
2,8,3,175888.9696,4/25/2019 14:54,JF_PBR_xp2_d8_t3_01.#m4,c
2,8,3,104663987.7,4/25/2019 14:54,JF_PBR_xp2_d8_t3_02.#m4,b
2,8,3,221117.5617,4/25/2019 14:54,JF_PBR_xp2_d8_t3_02.#m4,c
2,8,4,41936955.74,4/25/2019 14:52,JF_PBR_xp2_d8_t4_01.#m4,b
2,8,4,40203.19304,4/25/2019 14:52,JF_PBR_xp2_d8_t4_01.#m4,c
2,8,4,37946788.83,4/25/2019 14:52,JF_PBR_xp2_d8_t4_02.#m4,b
2,8,4,30152.39478,4/25/2019 14:52,JF_PBR_xp2_d8_t4_02.#m4,c
2,8,5,110176850.5,4/25/2019 14:49,JF_PBR_xp2_d8_t5_01.#m4,b
2,8,5,492489.1147,4/25/2019 14:49,JF_PBR_xp2_d8_t5_01.#m4,c
2,8,5,112709651.7,4/25/2019 14:51,JF_PBR_xp2_d8_t5_02.#m4,b
2,8,5,397006.5313,4/25/2019 14:51,JF_PBR_xp2_d8_t5_02.#m4,c
2,8,6,12106186.5,4/25/2019 14:46,JF_PBR_xp2_d8_t6_01.#m4,b
2,8,6,30152.39478,4/25/2019 14:46,JF_PBR_xp2_d8_t6_01.#m4,c
2,8,6,9568359.944,4/25/2019 14:47,JF_PBR_xp2_d8_t6_02.#m4,b
2,8,6,20101.59652,4/25/2019 14:47,JF_PBR_xp2_d8_t6_02.#m4,c
2,8,7,5110830.915,4/25/2019 14:44,JF_PBR_xp2_d8_t7_01.#m4,b
2,8,7,799038.4617,4/25/2019 14:44,JF_PBR_xp2_d8_t7_01.#m4,c
2,8,7,5578193.034,4/25/2019 14:45,JF_PBR_xp2_d8_t7_02.#m4,b
2,8,7,738733.6721,4/25/2019 14:45,JF_PBR_xp2_d8_t7_02.#m4,c
2,8,8,3764023.948,4/25/2019 14:42,JF_PBR_xp2_d8_t8_01.#m4,b
2,8,8,50253.9913,4/25/2019 14:42,JF_PBR_xp2_d8_t8_01.#m4,c
2,8,8,4070573.295,4/25/2019 14:42,JF_PBR_xp2_d8_t8_02.#m4,b
2,8,8,30152.39478,4/25/2019 14:42,JF_PBR_xp2_d8_t8_02.#m4,c
2,9,1,10955370.1,4/26/2019 16:16,JF_PBR_xp2_d9_t1_01.#m4,b
2,9,1,5025.39913,4/26/2019 16:16,JF_PBR_xp2_d9_t1_01.#m4,c
2,9,1,11081005.08,4/26/2019 16:16,JF_PBR_xp2_d9_t1_02.#m4,b
2,9,1,5025.39913,4/26/2019 16:16,JF_PBR_xp2_d9_t1_02.#m4,c
2,9,2,8452721.337,4/26/2019 16:14,JF_PBR_xp2_d9_t2_01.#m4,b
2,9,2,25126.99565,4/26/2019 16:14,JF_PBR_xp2_d9_t2_01.#m4,c
2,9,2,9020591.438,4/26/2019 16:14,JF_PBR_xp2_d9_t2_02.#m4,b
2,9,2,5025.39913,4/26/2019 16:14,JF_PBR_xp2_d9_t2_02.#m4,c
2,9,3,45499963.72,4/26/2019 16:12,JF_PBR_xp2_d9_t3_01.#m4,b
2,9,3,110558.7809,4/26/2019 16:12,JF_PBR_xp2_d9_t3_01.#m4,c
2,9,3,45143160.38,4/26/2019 16:12,JF_PBR_xp2_d9_t3_02.#m4,b
2,9,3,95482.58347,4/26/2019 16:12,JF_PBR_xp2_d9_t3_02.#m4,c
2,9,4,33303320.03,4/26/2019 16:07,JF_PBR_xp2_d9_t4_01.#m4,b
2,9,4,185939.7678,4/26/2019 16:07,JF_PBR_xp2_d9_t4_01.#m4,c
2,9,4,36383889.7,4/26/2019 16:08,JF_PBR_xp2_d9_t4_02.#m4,b
2,9,4,90457.18434,4/26/2019 16:08,JF_PBR_xp2_d9_t4_02.#m4,c
2,9,5,75963933.25,4/26/2019 16:05,JF_PBR_xp2_d9_t5_01.#m4,b
2,9,5,572895.5008,4/26/2019 16:05,JF_PBR_xp2_d9_t5_01.#m4,c
2,9,5,77129825.85,4/26/2019 16:06,JF_PBR_xp2_d9_t5_02.#m4,b
2,9,5,733708.273,4/26/2019 16:06,JF_PBR_xp2_d9_t5_02.#m4,c
2,9,6,3758998.549,4/26/2019 16:03,JF_PBR_xp2_d9_t6_01.#m4,b
2,9,6,35177.79391,4/26/2019 16:03,JF_PBR_xp2_d9_t6_01.#m4,c
2,9,6,4196208.274,4/26/2019 16:04,JF_PBR_xp2_d9_t6_02.#m4,b
2,9,6,45228.59217,4/26/2019 16:04,JF_PBR_xp2_d9_t6_02.#m4,c
2,9,7,5648548.622,4/26/2019 16:02,JF_PBR_xp2_d9_t7_01.#m4,b
2,9,7,527666.9087,4/26/2019 16:02,JF_PBR_xp2_d9_t7_01.#m4,c
2,9,7,5457583.455,4/26/2019 16:02,JF_PBR_xp2_d9_t7_02.#m4,b
2,9,7,582946.2991,4/26/2019 16:02,JF_PBR_xp2_d9_t7_02.#m4,c
2,9,8,25830551.53,4/26/2019 15:59,JF_PBR_xp2_d9_t8_01.#m4,b
2,9,8,402031.9304,4/26/2019 15:59,JF_PBR_xp2_d9_t8_01.#m4,c
2,9,8,25614459.37,4/26/2019 16:00,JF_PBR_xp2_d9_t8_02.#m4,b
2,9,8,316600.1452,4/26/2019 16:00,JF_PBR_xp2_d9_t8_02.#m4,c
3,0,1,638225.6895,5/11/2019 17:12,JF_PBR_xp3_d0_t1_01.#m4,b
3,0,1,135685.7765,5/11/2019 17:12,JF_PBR_xp3_d0_t1_01.#m4,c
3,0,1,668378.0843,5/11/2019 17:12,JF_PBR_xp3_d0_t1_02.#m4,b
3,0,1,105533.3817,5/11/2019 17:12,JF_PBR_xp3_d0_t1_02.#m4,c
3,0,2,1221171.989,5/11/2019 17:13,JF_PBR_xp3_d0_t2_01.#m4,b
3,0,2,170863.5704,5/11/2019 17:13,JF_PBR_xp3_d0_t2_01.#m4,c
3,0,2,1090511.611,5/11/2019 17:14,JF_PBR_xp3_d0_t2_02.#m4,b
3,0,2,150761.9739,5/11/2019 17:14,JF_PBR_xp3_d0_t2_02.#m4,c
3,0,3,1070410.015,5/11/2019 17:15,JF_PBR_xp3_d0_t3_01.#m4,b
3,0,3,160812.7722,5/11/2019 17:15,JF_PBR_xp3_d0_t3_01.#m4,c
3,0,3,1025181.423,5/11/2019 17:16,JF_PBR_xp3_d0_t3_02.#m4,b
3,0,3,211066.7635,5/11/2019 17:16,JF_PBR_xp3_d0_t3_02.#m4,c
3,0,4,834216.2556,5/11/2019 17:20,JF_PBR_xp3_d0_t4_01.#m4,b
3,0,4,145736.5748,5/11/2019 17:20,JF_PBR_xp3_d0_t4_01.#m4,c
3,0,4,995029.0277,5/11/2019 17:21,JF_PBR_xp3_d0_t4_02.#m4,b
3,0,4,185939.7678,5/11/2019 17:21,JF_PBR_xp3_d0_t4_02.#m4,c
3,0,5,824165.4573,5/11/2019 17:22,JF_PBR_xp3_d0_t5_01.#m4,b
3,0,5,155787.373,5/11/2019 17:22,JF_PBR_xp3_d0_t5_01.#m4,c
3,0,5,728682.8739,5/11/2019 17:22,JF_PBR_xp3_d0_t5_02.#m4,b
3,0,5,201015.9652,5/11/2019 17:22,JF_PBR_xp3_d0_t5_02.#m4,c
3,0,6,457311.3208,5/11/2019 17:24,JF_PBR_xp3_d0_t6_01.#m4,b
3,0,6,180914.3687,5/11/2019 17:24,JF_PBR_xp3_d0_t6_01.#m4,c
3,0,6,487463.7156,5/11/2019 17:24,JF_PBR_xp3_d0_t6_02.#m4,b
3,0,6,160812.7722,5/11/2019 17:24,JF_PBR_xp3_d0_t6_02.#m4,c
3,0,7,512590.7113,5/11/2019 17:26,JF_PBR_xp3_d0_t7_01.#m4,b
3,0,7,180914.3687,5/11/2019 17:26,JF_PBR_xp3_d0_t7_01.#m4,c
3,0,7,542743.106,5/11/2019 17:26,JF_PBR_xp3_d0_t7_02.#m4,b
3,0,7,145736.5748,5/11/2019 17:26,JF_PBR_xp3_d0_t7_02.#m4,c
3,0,8,462336.72,5/11/2019 17:28,JF_PBR_xp3_d0_t8_01.#m4,b
3,0,8,135685.7765,5/11/2019 17:28,JF_PBR_xp3_d0_t8_01.#m4,c
3,0,8,592997.0973,5/11/2019 17:28,JF_PBR_xp3_d0_t8_02.#m4,b
3,0,8,150761.9739,5/11/2019 17:28,JF_PBR_xp3_d0_t8_02.#m4,c
3,10,1,1877489.115,5/22/2019 13:38,JF_PBR_xp3_d10_t1_01.#m4,b
3,10,1,289462.9899,5/22/2019 13:38,JF_PBR_xp3_d10_t1_01.#m4,c
3,10,1,1527721.336,5/22/2019 13:39,JF_PBR_xp3_d10_t1_02.#m4,b
3,10,1,277402.032,5/22/2019 13:39,JF_PBR_xp3_d10_t1_02.#m4,c
3,10,1,1551843.251,5/22/2019 13:39,JF_PBR_xp3_d10_t1_03.#m4,b
3,10,1,293483.3092,5/22/2019 13:39,JF_PBR_xp3_d10_t1_03.#m4,c
3,10,1,1904626.27,5/22/2019 13:42,JF_PBR_xp3_d10_t1_04.#m4,b
3,10,1,296498.5487,5/22/2019 13:42,JF_PBR_xp3_d10_t1_04.#m4,c
3,10,1,1904626.27,5/22/2019 13:42,JF_PBR_xp3_d10_t1_05.#m4,b
3,10,1,261320.7548,5/22/2019 13:42,JF_PBR_xp3_d10_t1_05.#m4,c
3,10,2,9342216.983,5/22/2019 13:46,JF_PBR_xp3_d10_t2_01.#m4,b
3,10,2,155787.373,5/22/2019 13:46,JF_PBR_xp3_d10_t2_01.#m4,c
3,10,2,8638661.104,5/22/2019 13:46,JF_PBR_xp3_d10_t2_02.#m4,b
3,10,2,105533.3817,5/22/2019 13:46,JF_PBR_xp3_d10_t2_02.#m4,c
3,10,3,10488007.98,5/22/2019 13:49,JF_PBR_xp3_d10_t3_01.#m4,b
3,10,3,105533.3817,5/22/2019 13:49,JF_PBR_xp3_d10_t3_01.#m4,c
3,10,3,11211665.46,5/22/2019 13:50,JF_PBR_xp3_d10_t3_02.#m4,b
3,10,3,140711.1756,5/22/2019 13:50,JF_PBR_xp3_d10_t3_02.#m4,c
3,10,4,1522695.936,5/22/2019 13:51,JF_PBR_xp3_d10_t4_01.#m4,b
3,10,4,105533.3817,5/22/2019 13:51,JF_PBR_xp3_d10_t4_01.#m4,c
3,10,4,1552848.331,5/22/2019 13:52,JF_PBR_xp3_d10_t4_02.#m4,b
3,10,4,105533.3817,5/22/2019 13:52,JF_PBR_xp3_d10_t4_02.#m4,c
3,10,5,7789368.652,5/22/2019 13:53,JF_PBR_xp3_d10_t5_01.#m4,b
3,10,5,145736.5748,5/22/2019 13:53,JF_PBR_xp3_d10_t5_01.#m4,c
3,10,5,8146171.99,5/22/2019 13:54,JF_PBR_xp3_d10_t5_02.#m4,b
3,10,5,95482.58347,5/22/2019 13:54,JF_PBR_xp3_d10_t5_02.#m4,c
3,10,6,1844321.481,5/22/2019 13:55,JF_PBR_xp3_d10_t6_01.#m4,b
3,10,6,0,5/22/2019 13:55,JF_PBR_xp3_d10_t6_01.#m4,c
3,10,6,2085540.639,5/22/2019 13:56,JF_PBR_xp3_d10_t6_02.#m4,b
3,10,6,15076.19739,5/22/2019 13:56,JF_PBR_xp3_d10_t6_02.#m4,c
3,10,7,11719230.77,5/22/2019 13:58,JF_PBR_xp3_d10_t7_01.#m4,b
3,10,7,135685.7765,5/22/2019 13:58,JF_PBR_xp3_d10_t7_01.#m4,c
3,10,7,12568523.22,5/22/2019 13:58,JF_PBR_xp3_d10_t7_02.#m4,b
3,10,7,130660.3774,5/22/2019 13:58,JF_PBR_xp3_d10_t7_02.#m4,c
3,10,8,2683563.135,5/22/2019 13:59,JF_PBR_xp3_d10_t8_01.#m4,b
3,10,8,346752.54,5/22/2019 13:59,JF_PBR_xp3_d10_t8_01.#m4,c
3,10,8,2517724.964,5/22/2019 14:00,JF_PBR_xp3_d10_t8_02.#m4,b
3,10,8,316600.1452,5/22/2019 14:00,JF_PBR_xp3_d10_t8_02.#m4,c
3,11,1,2834325.109,5/23/2019 13:34,JF_PBR_xp3_d11_t1_01.#m4,b
3,11,1,291473.1495,5/23/2019 13:34,JF_PBR_xp3_d11_t1_01.#m4,c
3,11,1,2613207.548,5/23/2019 13:34,JF_PBR_xp3_d11_t1_02.#m4,b
3,11,1,381930.3339,5/23/2019 13:34,JF_PBR_xp3_d11_t1_02.#m4,c
3,11,2,9126124.82,5/23/2019 13:36,JF_PBR_xp3_d11_t2_01.#m4,b
3,11,2,502539.913,5/23/2019 13:36,JF_PBR_xp3_d11_t2_01.#m4,c
3,11,2,9648766.33,5/23/2019 13:36,JF_PBR_xp3_d11_t2_02.#m4,b
3,11,2,417108.1278,5/23/2019 13:36,JF_PBR_xp3_d11_t2_02.#m4,c
3,11,3,12915275.76,5/23/2019 13:38,JF_PBR_xp3_d11_t3_01.#m4,b
3,11,3,376904.9348,5/23/2019 13:38,JF_PBR_xp3_d11_t3_01.#m4,c
3,11,3,12774564.59,5/23/2019 13:38,JF_PBR_xp3_d11_t3_02.#m4,b
3,11,3,351777.9391,5/23/2019 13:38,JF_PBR_xp3_d11_t3_02.#m4,c
3,11,4,1723711.902,5/23/2019 13:42,JF_PBR_xp3_d11_t4_01.#m4,b
3,11,4,175888.9696,5/23/2019 13:42,JF_PBR_xp3_d11_t4_01.#m4,c
3,11,4,1814169.086,5/23/2019 13:42,JF_PBR_xp3_d11_t4_02.#m4,b
3,11,4,185939.7678,5/23/2019 13:42,JF_PBR_xp3_d11_t4_02.#m4,c
3,11,5,11704154.57,5/23/2019 13:44,JF_PBR_xp3_d11_t5_01.#m4,b
3,11,5,502539.913,5/23/2019 13:44,JF_PBR_xp3_d11_t5_01.#m4,c
3,11,5,10839785.92,5/23/2019 13:45,JF_PBR_xp3_d11_t5_02.#m4,b
3,11,5,341727.1408,5/23/2019 13:45,JF_PBR_xp3_d11_t5_02.#m4,c
3,11,6,4020319.304,5/23/2019 13:53,JF_PBR_xp3_d11_t6_01.#m4,b
3,11,6,15076.19739,5/23/2019 13:53,JF_PBR_xp3_d11_t6_01.#m4,c
3,11,6,3758998.549,5/23/2019 13:53,JF_PBR_xp3_d11_t6_02.#m4,b
3,11,6,0,5/23/2019 13:53,JF_PBR_xp3_d11_t6_02.#m4,c
3,11,7,10005569.67,5/23/2019 14:00,JF_PBR_xp3_d11_t7_01.#m4,b
3,11,7,246244.5574,5/23/2019 14:00,JF_PBR_xp3_d11_t7_01.#m4,c
3,11,7,9281912.193,5/23/2019 14:01,JF_PBR_xp3_d11_t7_02.#m4,b
3,11,7,346752.54,5/23/2019 14:01,JF_PBR_xp3_d11_t7_02.#m4,c
3,11,8,2844375.908,5/23/2019 14:03,JF_PBR_xp3_d11_t8_01.#m4,b
3,11,8,341727.1408,5/23/2019 14:03,JF_PBR_xp3_d11_t8_01.#m4,c
3,11,8,2613207.548,5/23/2019 14:03,JF_PBR_xp3_d11_t8_02.#m4,b
3,11,8,296498.5487,5/23/2019 14:03,JF_PBR_xp3_d11_t8_02.#m4,c
3,12,1,5698802.613,5/24/2019 14:47,JF_PBR_xp3_d12_t1_01.#m4,b
3,12,1,331676.3426,5/24/2019 14:47,JF_PBR_xp3_d12_t1_01.#m4,c
3,12,1,2392089.986,5/24/2019 14:47,JF_PBR_xp3_d12_t1_02.#m4,b
3,12,1,301523.9478,5/24/2019 14:47,JF_PBR_xp3_d12_t1_02.#m4,c
3,12,2,8065765.604,5/24/2019 14:49,JF_PBR_xp3_d12_t2_01.#m4,b
3,12,2,748784.4704,5/24/2019 14:49,JF_PBR_xp3_d12_t2_01.#m4,c
3,12,2,7749165.458,5/24/2019 14:50,JF_PBR_xp3_d12_t2_02.#m4,b
3,12,2,587971.6982,5/24/2019 14:50,JF_PBR_xp3_d12_t2_02.#m4,c
3,12,3,5085703.92,5/24/2019 14:51,JF_PBR_xp3_d12_t3_01.#m4,b
3,12,3,35177.79391,5/24/2019 14:51,JF_PBR_xp3_d12_t3_01.#m4,c
3,12,3,4955043.542,5/24/2019 14:51,JF_PBR_xp3_d12_t3_02.#m4,b
3,12,3,55279.39043,5/24/2019 14:51,JF_PBR_xp3_d12_t3_02.#m4,c
3,12,4,3517779.391,5/24/2019 14:54,JF_PBR_xp3_d12_t4_01.#m4,b
3,12,4,130660.3774,5/24/2019 14:54,JF_PBR_xp3_d12_t4_01.#m4,c
3,12,4,3452449.202,5/24/2019 14:54,JF_PBR_xp3_d12_t4_02.#m4,b
3,12,4,185939.7678,5/24/2019 14:54,JF_PBR_xp3_d12_t4_02.#m4,c
3,12,5,18392960.82,5/24/2019 14:55,JF_PBR_xp3_d12_t5_01.#m4,b
3,12,5,100507.9826,5/24/2019 14:55,JF_PBR_xp3_d12_t5_01.#m4,c
3,12,5,19910631.35,5/24/2019 14:56,JF_PBR_xp3_d12_t5_02.#m4,b
3,12,5,65330.18869,5/24/2019 14:56,JF_PBR_xp3_d12_t5_02.#m4,c
3,12,6,42670664.01,5/24/2019 14:57,JF_PBR_xp3_d12_t6_01.#m4,b
3,12,6,135685.7765,5/24/2019 14:57,JF_PBR_xp3_d12_t6_01.#m4,c
3,12,6,43535032.66,5/24/2019 14:57,JF_PBR_xp3_d12_t6_02.#m4,b
3,12,6,195990.5661,5/24/2019 14:57,JF_PBR_xp3_d12_t6_02.#m4,c
3,12,7,9905061.685,5/24/2019 14:58,JF_PBR_xp3_d12_t7_01.#m4,b
3,12,7,110558.7809,5/24/2019 14:58,JF_PBR_xp3_d12_t7_01.#m4,c
3,12,7,13377612.48,5/24/2019 14:59,JF_PBR_xp3_d12_t7_02.#m4,b
3,12,7,130660.3774,5/24/2019 14:59,JF_PBR_xp3_d12_t7_02.#m4,c
3,12,8,46273875.19,5/24/2019 15:16,JF_PBR_xp3_d12_t8_01.#m4,b
3,12,8,50253.9913,5/24/2019 15:16,JF_PBR_xp3_d12_t8_01.#m4,c
3,12,8,46851796.09,5/24/2019 15:17,JF_PBR_xp3_d12_t8_02.#m4,b
3,12,8,15076.19739,5/24/2019 15:17,JF_PBR_xp3_d12_t8_02.#m4,c
3,1,1,1778991.292,5/12/2019 17:44,JF_PBR_xp3_d1_t1_01.#m4,b
3,1,1,432184.3252,5/12/2019 17:44,JF_PBR_xp3_d1_t1_01.#m4,c
3,1,1,1924727.867,5/12/2019 17:45,JF_PBR_xp3_d1_t1_02.#m4,b
3,1,1,472387.5182,5/12/2019 17:45,JF_PBR_xp3_d1_t1_02.#m4,c
3,1,2,31202703.2,5/12/2019 17:47,JF_PBR_xp3_d1_t2_01.#m4,b
3,1,2,155787.373,5/12/2019 17:47,JF_PBR_xp3_d1_t2_01.#m4,c
3,1,2,31775598.7,5/12/2019 17:47,JF_PBR_xp3_d1_t2_02.#m4,b
3,1,2,125634.9783,5/12/2019 17:47,JF_PBR_xp3_d1_t2_02.#m4,c
3,1,3,41550000.01,5/12/2019 17:49,JF_PBR_xp3_d1_t3_01.#m4,b
3,1,3,397006.5313,5/12/2019 17:49,JF_PBR_xp3_d1_t3_01.#m4,c
3,1,3,43690820.04,5/12/2019 17:50,JF_PBR_xp3_d1_t3_02.#m4,b
3,1,3,281422.3513,5/12/2019 17:50,JF_PBR_xp3_d1_t3_02.#m4,c
3,1,4,3306712.628,5/12/2019 17:51,JF_PBR_xp3_d1_t4_01.#m4,b
3,1,4,316600.1452,5/12/2019 17:51,JF_PBR_xp3_d1_t4_01.#m4,c
3,1,4,3517779.391,5/12/2019 17:52,JF_PBR_xp3_d1_t4_02.#m4,b
3,1,4,346752.54,5/12/2019 17:52,JF_PBR_xp3_d1_t4_02.#m4,c
3,1,5,35755714.81,5/12/2019 17:53,JF_PBR_xp3_d1_t5_01.#m4,b
3,1,5,376904.9348,5/12/2019 17:53,JF_PBR_xp3_d1_t5_01.#m4,c
3,1,5,37534706.1,5/12/2019 17:54,JF_PBR_xp3_d1_t5_02.#m4,b
3,1,5,482438.3165,5/12/2019 17:54,JF_PBR_xp3_d1_t5_02.#m4,c
3,1,6,33047024.68,5/12/2019 17:55,JF_PBR_xp3_d1_t6_01.#m4,b
3,1,6,397006.5313,5/12/2019 17:55,JF_PBR_xp3_d1_t6_01.#m4,c
3,1,6,35212971.7,5/12/2019 17:56,JF_PBR_xp3_d1_t6_02.#m4,b
3,1,6,301523.9478,5/12/2019 17:56,JF_PBR_xp3_d1_t6_02.#m4,c
3,1,7,57731785.21,5/12/2019 17:57,JF_PBR_xp3_d1_t7_01.#m4,b
3,1,7,286447.7504,5/12/2019 17:57,JF_PBR_xp3_d1_t7_01.#m4,c
3,1,7,61028447.03,5/12/2019 17:58,JF_PBR_xp3_d1_t7_02.#m4,b
3,1,7,241219.1582,5/12/2019 17:58,JF_PBR_xp3_d1_t7_02.#m4,c
3,1,8,3849455.734,5/12/2019 18:01,JF_PBR_xp3_d1_t8_01.#m4,b
3,1,8,246244.5574,5/12/2019 18:01,JF_PBR_xp3_d1_t8_01.#m4,c
3,1,8,4150979.681,5/12/2019 18:01,JF_PBR_xp3_d1_t8_02.#m4,b
3,1,8,246244.5574,5/12/2019 18:01,JF_PBR_xp3_d1_t8_02.#m4,c
3,2,1,1065384.616,5/13/2019 17:51,JF_PBR_xp3_d2_t1_01.#m4,b
3,2,1,175888.9696,5/13/2019 17:51,JF_PBR_xp3_d2_t1_01.#m4,c
3,2,1,1060359.216,5/13/2019 17:52,JF_PBR_xp3_d2_t1_02.#m4,b
3,2,1,185939.7678,5/13/2019 17:52,JF_PBR_xp3_d2_t1_02.#m4,c
