well,row,col,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750
H2,H,2,1.117900014,0.979600012,0.863399982,0.791800022,0.753000021,0.733900011,0.717999995,0.720499992,0.731100023,0.741299987,0.747399986,0.753899992,0.762700021,0.761099994,0.777100027,0.875,0.934300005,1.063500047,1.129899979,0.945200026,0.720399976,0.647599995,0.616299987,0.597599983,0.588500023,0.578700006
H3,H,3,1.043799996,0.935400009,0.807900012,0.743200004,0.709399998,0.690299988,0.675899982,0.677900016,0.686699986,0.695599973,0.701499999,0.707599998,0.716000021,0.714699984,0.728999972,0.819400012,0.874499977,0.992699981,1.05490005,0.887099981,0.680000007,0.612399995,0.582899988,0.565400004,0.556999981,0.547800004
H4,H,4,1.002500057,0.899100006,0.777199984,0.714999974,0.682299972,0.663299978,0.649699986,0.65109998,0.65990001,0.668799996,0.673900008,0.679499984,0.687099993,0.685699999,0.698700011,0.784600019,0.837100029,0.950699985,1.010200024,0.851800025,0.654100001,0.58920002,0.56099999,0.543900013,0.53579998,0.526499987
H5,H,5,0.911599994,0.80400002,0.713,0.656300008,0.624499977,0.608799994,0.595099986,0.596300006,0.603500009,0.611199975,0.61589998,0.620800018,0.627499998,0.626100004,0.637499988,0.71450001,0.761600018,0.863300025,0.917699993,0.776000023,0.59890002,0.540300012,0.513999999,0.498400003,0.490700006,0.482600003
H6,H,6,0.81099999,0.717400014,0.638199985,0.588,0.560299993,0.546199977,0.534200013,0.534699976,0.540700018,0.546999991,0.550800025,0.5546,0.560199976,0.558399975,0.567799985,0.635100007,0.676500022,0.766700029,0.814800024,0.692700028,0.537100017,0.485700011,0.462799996,0.448599994,0.441799998,0.434300005
H7,H,7,0.721700013,0.639999986,0.5704,0.526300013,0.501399994,0.488900006,0.477999985,0.478500009,0.483700007,0.489199996,0.492199987,0.495599985,0.500199974,0.498299986,0.506200016,0.565100014,0.601100028,0.680400014,0.723399997,0.616599977,0.480100006,0.434899986,0.414700001,0.402399987,0.396899998,0.390100002
H8,H,8,0.612900019,0.545099974,0.487800002,0.451299995,0.430299997,0.419499993,0.4102,0.409999996,0.413899988,0.417899996,0.420300007,0.422800004,0.426499993,0.424800009,0.431300014,0.480399996,0.510100007,0.576600015,0.612200022,0.524100006,0.410899997,0.373699993,0.35710001,0.347200006,0.342799991,0.337300003
H9,H,9,0.485500008,0.434500009,0.391600013,0.363400012,0.347200006,0.338499993,0.331200004,0.331,0.333600014,0.337000012,0.33860001,0.340000004,0.342700005,0.341300011,0.345800012,0.382699996,0.405299991,0.455599993,0.482899994,0.417100012,0.332399994,0.3046,0.292299986,0.285100013,0.282099992,0.277799994
H10,H,10,0.403400004,0.369100004,0.327699989,0.305700004,0.293599993,0.285899997,0.280200005,0.279900014,0.282000005,0.284299999,0.285400003,0.286500007,0.288599998,0.287400007,0.291099995,0.3204,0.33829999,0.378399998,0.400000006,0.347900003,0.280200005,0.258100003,0.247999996,0.242599994,0.240500003,0.237299994
H11,H,11,0.297800004,0.271400005,0.248999998,0.234099999,0.225199997,0.220400006,0.216499999,0.216100007,0.217199996,0.218700007,0.219500005,0.220100001,0.221300006,0.220200002,0.222499996,0.241799995,0.253500015,0.279799998,0.294099987,0.259900004,0.2148,0.200299993,0.194000006,0.190799996,0.189899996,0.187800005
H12,H,12,0.087899998,0.0876,0.087700002,0.087399997,0.087200001,0.087099999,0.0867,0.086900003,0.0867,0.086599998,0.0867,0.086199999,0.085900001,0.0854,0.085199997,0.085100003,0.084899999,0.084700003,0.0845,0.084700003,0.084899999,0.0858,0.0867,0.088399999,0.090400003,0.090599999
