well,row,col,B_lbl,C_lbl,B_cc,C_cc,A600,A600_sdv,A680,A680_sdv,A720,A720_sdv,A750,A750_sdv,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750
D6,D,6,0.25,0.3,487129526.6,2623419.159,0.9520000219345092,0.08009999990463257,1.1815999746322632,0.08060000091791153,0.8118000030517578,0.0820000022649765,0.7800999879837036,0.08560000360012054,1.1579999923706057,1.065400004386902,0.9574000239372252,0.9028999805450441,0.8723999857902527,0.8535000085830688,0.8382999897003174,0.8359000086784363,0.8388000130653381,0.8409000039100647,0.8403000235557556,0.8395000100135803,0.8411999940872192,0.8348000049591064,0.8424999713897705,0.9070000052452089,0.9419000148773192,1.024999976158142,1.0615999698638916,0.9261000156402588,0.765999972820282,0.713100016117096,0.6886000037193298,0.6722999811172485,0.6636999845504761,0.652999997138977
D7,D,7,0.25,0.25,487129526.6,2258808.36,0.9052000045776368,0.08910000324249268,1.0932999849319458,0.09120000153779984,0.7739999890327454,0.08709999918937683,0.7452999949455261,0.09210000187158583,1.0667999982833862,0.9733999967575072,0.8966000080108643,0.8472999930381775,0.8180000185966492,0.8016999959945679,0.7860000133514404,0.7821999788284302,0.7835999727249146,0.7836999893188477,0.7821999788284302,0.7803000211715698,0.7806000113487244,0.7745000123977661,0.7793999910354614,0.8338000178337097,0.8628000020980835,0.9334999918937684,0.964900016784668,0.8501999974250793,0.7127000093460083,0.6662999987602234,0.644599974155426,0.6294999718666077,0.6211000084877014,0.6110000014305115
D8,D,8,0.25,0.21,487129526.6,1894197.562,0.8292000293731691,0.08829999715089798,0.976199984550476,0.08659999817609787,0.710099995136261,0.08590000122785567,0.6873999834060669,0.090999998152256,0.9545000195503236,0.8878999948501587,0.8104000091552734,0.7695000171661377,0.7458999752998352,0.7301999926567078,0.71670001745224,0.7121000289916992,0.7121000289916992,0.7103999853134155,0.7073000073432922,0.7041000127792358,0.7031999826431274,0.696399986743927,0.6988999843597412,0.7427999973297119,0.7653999924659729,0.8238000273704529,0.848800003528595,0.7537999749183655,0.6394000053405762,0.6001999974250793,0.5814999938011169,0.5684000253677368,0.5613999962806702,0.5522999763488771
D9,D,9,0.25,0.17,487129526.6,1529586.764,0.7631999850273132,0.09640000015497208,0.8716999888420105,0.09369999915361404,0.6575999855995178,0.0917000025510788,0.6378999948501587,0.09570000320672988,0.8445000052452087,0.7824000120162964,0.7304000258445741,0.6962000131607056,0.6743000149726868,0.6614000201225281,0.6482999920845032,0.6430000066757202,0.6413999795913696,0.6385999917984009,0.6348000168800354,0.6309999823570251,0.6287999749183655,0.6220999956130981,0.6223999857902527,0.6549000144004822,0.671500027179718,0.7156999707221985,0.7347999811172485,0.660099983215332,0.5695000290870667,0.5382000207901001,0.5228000283241272,0.5120000243186951,0.5056999921798706,0.4979000091552734
D10,D,10,0.25,0.13,487129526.6,1164975.965,0.6974999904632568,0.10170000046491624,0.7723000049591064,0.0980999991297722,0.6018999814987183,0.0957999974489212,0.5846999883651733,0.10019999742507936,0.7350000143051147,0.6868000030517578,0.6456000208854675,0.617900013923645,0.5992000102996826,0.5881000161170961,0.576200008392334,0.5705999732017517,0.5680999755859375,0.564300000667572,0.5601999759674072,0.5559999942779541,0.5530999898910522,0.5465000271797179,0.5454000234603882,0.5692999958992004,0.5805000066757202,0.6130999922752379,0.6265000104904175,0.5691999793052673,0.4988000094890594,0.4738999903202057,0.4609000086784363,0.4514999985694885,0.4460999965667725,0.4388999938964844
D11,D,11,0.25,0.09,487129526.6,800365.167,0.6273999810218811,0.1031000018119812,0.6603999733924866,0.09929999709129332,0.541700005531311,0.09719999879598618,0.5266000032424927,0.10000000149011612,0.6373000144958496,0.6018999814987183,0.5717999935150146,0.5504000186920166,0.5356000065803528,0.5256999731063843,0.5152999758720398,0.5091999769210815,0.5055999755859375,0.5005999803543091,0.49549999833107,0.49020001292228704,0.4866000115871429,0.479999989271164,0.4772000014781952,0.4918999969959259,0.4984999895095825,0.5188000202178955,0.5264000296592712,0.4884999990463257,0.436599999666214,0.4187000095844269,0.4088999927043915,0.4016000032424927,0.397599995136261,0.391400009393692
D12,D,12,0.25,0.0,487129526.6,0.0,0.4891999959945679,0.11010000109672546,0.4402999877929688,0.10570000112056732,0.4201000034809113,0.10350000113248824,0.4124000072479248,0.1054999977350235,0.4318999946117401,0.4232000112533569,0.4156000018119812,0.4081000089645386,0.40070000290870667,0.3946999907493591,0.38749998807907104,0.3810999989509583,0.3754000067710877,0.36880001425743103,0.3628000020980835,0.3565999865531921,0.3513999879360199,0.34540000557899475,0.3398000001907349,0.3346999883651733,0.3285000026226044,0.3237999975681305,0.3181999921798706,0.3136999905109405,0.3084999918937683,0.3055000007152557,0.3019999861717224,0.29899999499320984,0.2971000075340271,0.2930000126361847
E1,E,1,0.2,0.5,389703621.3,4446473.15,1.0982999801635742,0.07150000333786011,1.4997999668121338,0.07079999893903732,0.9161999821662904,0.06870000064373016,0.8808000087738037,0.07169999927282332,1.4657000303268433,1.2935999631881714,1.1526000499725342,1.0674999952316284,1.0220999717712402,1.0,0.9818000197410583,0.9854000210762024,0.9968000054359436,1.0073000192642212,1.0128999948501587,1.0192999839782717,1.0277999639511108,1.024500012397766,1.0427000522613523,1.1543999910354614,1.215999960899353,1.3555999994277954,1.416800022125244,1.1895999908447266,0.9305999875068665,0.8485000133514404,0.8131999969482422,0.7914000153541565,0.7803999781608582,0.7684000134468079
E2,E,2,0.2,0.46,389703621.3,4081862.352,1.0508999824523926,0.07599999755620956,1.4101999998092651,0.07559999823570251,0.8827000260353088,0.07410000264644623,0.8482999801635742,0.07829999923706055,1.3748999834060671,1.2204999923706057,1.0925999879837036,1.0149999856948853,0.9728000164031982,0.9520000219345092,0.9343000054359436,0.9365000128746032,0.9456999897956848,0.9544000029563904,0.9581000208854676,0.962499976158142,0.9696000218391418,0.9650999903678894,0.9807000160217284,1.0800000429153442,1.1360000371932983,1.260200023651123,1.3164000511169434,1.1131999492645264,0.8805000185966492,0.8050000071525574,0.7723000049591064,0.751800000667572,0.7411999702453613,0.7293000221252441
E3,E,3,0.2,0.42,389703621.3,3717251.5539999995,1.007099986076355,0.07850000262260437,1.3387000560760498,0.0771000012755394,0.8531000018119812,0.07490000128746033,0.8223000168800354,0.08089999854564668,1.2955000400543213,1.1545000076293943,1.037700057029724,0.9657999873161316,0.9264000058174132,0.9068999886512756,0.88919997215271,0.8902000188827515,0.8978999853134155,0.9049000144004822,0.9079999923706056,0.911400020122528,0.9168999791145324,0.9126999974250792,0.9259999990463256,1.0163999795913696,1.06659996509552,1.180500030517578,1.2312999963760376,1.048699975013733,0.8359000086784363,0.7669000029563904,0.7365000247955322,0.7171000242233276,0.7070999741554259,0.6958000063896179
E4,E,4,0.2,0.38,389703621.3,3352640.755,0.9747999906539916,0.0820000022649765,1.2763999700546265,0.08320000022649765,0.8281999826431274,0.07909999787807465,0.7968999743461609,0.08349999785423279,1.235200047492981,1.103600025177002,0.9958999752998352,0.9293000102043152,0.8920000195503235,0.8730000257492065,0.85589998960495,0.8554999828338623,0.8621000051498413,0.867900013923645,0.8698999881744385,0.8719000220298767,0.8763999938964844,0.871999979019165,0.8833000063896179,0.9661999940872192,1.0154999494552612,1.118000030517578,1.1650999784469604,1.0068999528884888,0.8003000020980835,0.73580002784729,0.7070999741554259,0.6887999773025513,0.679099977016449,0.6680999994277954
E5,E,5,0.2,0.34,389703621.3,2988029.957,0.9390000104904176,0.08879999816417694,1.2043999433517456,0.08630000054836273,0.7975999712944031,0.0835999995470047,0.7663999795913696,0.0869000032544136,1.1634000539779663,1.045199990272522,0.9470000267028807,0.8863999843597412,0.8514999747276306,0.8335000276565552,0.8176000118255615,0.8165000081062317,0.821399986743927,0.8252000212669373,0.82669997215271,0.8277999758720398,0.8312000036239624,0.8259999752044678,0.8356000185012817,0.910099983215332,0.9509000182151794,1.0467000007629397,1.0901999473571775,0.9398000240325928,0.7605999708175659,0.70169997215271,0.6753000020980835,0.65829998254776,0.6495000123977661,0.6391000151634216
E6,E,6,0.2,0.3,389703621.3,2623419.159,0.8984000086784363,0.09149999916553496,1.1332999467849731,0.09200000017881392,0.7669000029563904,0.08820000290870668,0.7376000285148621,0.09030000120401382,1.077299952507019,0.9726999998092652,0.8859999775886536,0.8313000202178955,0.7997000217437744,0.7831000089645386,0.7675999999046326,0.7652999758720398,0.7687000036239624,0.7717000246047974,0.7717999815940857,0.7717999815940857,0.7739999890327454,0.7688999772071838,0.7763000130653381,0.8409000039100647,0.876800000667572,0.9610999822616576,0.9994999766349792,0.8687000274658203,0.7109000086784363,0.6585000157356262,0.6348000168800354,0.6190000176429749,0.61080002784729,0.6007999777793884
E7,E,7,0.2,0.25,389703621.3,2258808.36,0.84170001745224,0.09179999679327012,1.0361000299453735,0.0934000015258789,0.7197999954223633,0.0908999964594841,0.6949999928474426,0.094200000166893,0.9875000119209291,0.9099000096321106,0.8195000290870667,0.772599995136261,0.7462000250816345,0.7293000221252441,0.7156999707221985,0.7128000259399414,0.7142999768257141,0.7153999805450441,0.7142000198364258,0.7129999995231628,0.7141000032424927,0.7081000208854675,0.713100016117096,0.7677000164985657,0.7975999712944031,0.8691999912261963,0.9023000001907348,0.7900999784469604,0.65420001745224,0.6086000204086304,0.5874999761581421,0.5734999775886536,0.5659000277519226,0.5569000244140625
E8,E,8,0.2,0.21,389703621.3,1894197.562,0.78329998254776,0.09300000220537186,0.9387999773025512,0.09239999949932097,0.6726999878883362,0.09229999780654907,0.6502000093460083,0.09520000219345093,0.8912000060081482,0.8154000043869019,0.7523000240325928,0.7111999988555908,0.6862999796867371,0.6722999811172485,0.6586999893188477,0.654699981212616,0.6549999713897705,0.6543999910354614,0.6524999737739563,0.6504999995231628,0.6504999995231628,0.6445000171661377,0.6474999785423279,0.6919000148773193,0.7156999707221985,0.7746000289916992,0.8015000224113464,0.7081000208854675,0.593500018119812,0.5547000169754028,0.5361999869346619,0.5235000252723694,0.5166000127792358,0.5080999732017517
E9,E,9,0.2,0.17,389703621.3,1529586.764,0.7197999954223633,0.098300002515316,0.8320000171661377,0.09510000050067903,0.6211000084877014,0.0934000015258789,0.6011000275611877,0.09610000252723694,0.7936999797821045,0.732699990272522,0.6814000010490417,0.6474999785423279,0.6262000203132629,0.6137999892234802,0.6011999845504761,0.5965999960899353,0.595300018787384,0.5935999751091003,0.5906000137329102,0.5877000093460083,0.5861999988555908,0.5800999999046326,0.5813999772071838,0.6151999831199646,0.6330999732017517,0.6786999702453613,0.6991999745368958,0.6251999735832214,0.5342000126838684,0.5027999877929688,0.4873999953269959,0.47650000452995295,0.4708999991416931,0.4632999897003174
E10,E,10,0.2,0.13,389703621.3,1164975.965,0.6653000116348267,0.10170000046491624,0.7422000169754028,0.09759999811649324,0.5733000040054321,0.0957999974489212,0.5554999709129333,0.09849999845027924,0.7045000195503235,0.6553999781608582,0.6139000058174133,0.5859000086784363,0.5674999952316284,0.5562999844551086,0.5450999736785889,0.539900004863739,0.5379999876022339,0.535099983215332,0.5315999984741211,0.527999997138977,0.526199996471405,0.5202000141143799,0.5199000239372253,0.5454999804496765,0.5580999851226807,0.5932999849319458,0.6083999872207642,0.5497999787330627,0.4776000082492829,0.4521999955177307,0.4392000138759613,0.4300999939441681,0.4248999953269959,0.4180999994277954
E11,E,11,0.2,0.09,389703621.3,800365.167,0.6011000275611877,0.10649999976158142,0.6384000182151794,0.10119999945163727,0.5203999876976013,0.10000000149011612,0.5055000185966492,0.10119999945163727,0.6035000085830688,0.5684000253677368,0.5385000109672546,0.5173000097274779,0.5026999711990356,0.4932000041007996,0.4830999970436096,0.4776999950408936,0.4742999970912933,0.4699999988079071,0.4656000137329102,0.46099999547004705,0.4578999876976013,0.4517999887466431,0.44999998807907104,0.4654000103473663,0.472000002861023,0.4936999976634979,0.5020999908447266,0.4620000123977661,0.4122999906539917,0.39430001378059387,0.3849000036716461,0.3777999877929688,0.37380000948905945,0.3680000007152557
E12,E,12,0.2,0.0,389703621.3,0.0,0.45480000972747797,0.1079000011086464,0.4092999994754791,0.10360000282526016,0.393200010061264,0.1031000018119812,0.3865000009536743,0.1039000004529953,0.3934000134468079,0.3858000040054321,0.3792000114917755,0.3725999891757965,0.3659000098705292,0.3605000078678131,0.3540000021457672,0.3483000099658966,0.3431000113487244,0.33709999918937683,0.3318000137805939,0.3260999917984009,0.3212999999523163,0.3158999979496002,0.3109000027179718,0.3064000010490417,0.3009999990463257,0.29649999737739563,0.29159998893737793,0.2874999940395355,0.2831000089645386,0.2802000045776367,0.2772000133991241,0.27459999918937683,0.2730999886989593,0.2694999873638153
F1,F,1,0.15,0.5,292277715.9,4446473.15,1.0592000484466553,0.07580000162124634,1.475200057029724,0.07850000262260437,0.8873999714851379,0.0746999979019165,0.8537999987602234,0.07890000194311142,1.4055999517440796,1.2365000247955322,1.0978000164031982,1.0137000083923342,0.9689000248908995,0.9473000168800354,0.9293000102043152,0.932799994945526,0.9441999793052672,0.9552000164985656,0.9610999822616576,0.9674000144004822,0.9760000109672546,0.9729999899864196,0.991699993610382,1.1023999452590942,1.1663000583648682,1.305899977684021,1.3695000410079956,1.1466000080108645,0.8901000022888184,0.8084999918937683,0.7734000086784363,0.7519000172615051,0.7414000034332275,0.7296000123023987
F2,F,2,0.15,0.46,292277715.9,4081862.352,1.0090999603271484,0.07919999957084656,1.3758000135421753,0.07680000364780426,0.8478000164031982,0.07410000264644623,0.8148000240325928,0.07769999653100967,1.3177000284194946,1.1656999588012695,1.0405999422073364,0.963699996471405,0.9222000241279602,0.9014000296592712,0.8840000033378601,0.885699987411499,0.8952999711036682,0.9045000076293944,0.9088000059127808,0.913699984550476,0.9210000038146972,0.9175000190734864,0.9332000017166138,1.0328999757766724,1.089400053024292,1.2145999670028689,1.2736999988555908,1.0743000507354736,0.8418999910354614,0.767300009727478,0.7350000143051147,0.7148000001907349,0.7045000195503235,0.6930000185966492
F3,F,3,0.15,0.42,292277715.9,3717251.5539999995,0.9588000178337096,0.0820000022649765,1.2900999784469604,0.07779999822378159,0.8113999962806702,0.07720000296831131,0.7813000082969666,0.0803999975323677,1.2352999448776243,1.096500039100647,0.9819999933242798,0.9110999703407288,0.8720999956130981,0.8522999882698059,0.8355000019073486,0.8370000123977661,0.8450000286102295,0.852400004863739,0.8561000227928162,0.8597999811172485,0.8661999702453613,0.8618999719619751,0.8755999803543091,0.9660000205039978,1.0171999931335451,1.1323000192642212,1.1854000091552734,1.0061999559402466,0.7944999933242798,0.7251999974250793,0.6948999762535095,0.6757000088691711,0.6661000251770021,0.6552000045776367
F4,F,4,0.15,0.38,292277715.9,3352640.755,0.9236000180244446,0.08299999684095383,1.2294000387191772,0.08179999887943268,0.7846999764442444,0.07890000194311142,0.755299985408783,0.08160000294446945,1.1725000143051147,1.0448999404907229,0.9390000104904176,0.8738999962806702,0.8373000025749207,0.8188999891281128,0.8026000261306763,0.8026999831199646,0.809499979019165,0.815500020980835,0.8184000253677368,0.8208000063896179,0.8258000016212463,0.8216000199317932,0.8331999778747559,0.9157999753952026,0.962499976158142,1.0688999891281128,1.118299961090088,0.9544000029563904,0.7588000297546387,0.6948999762535095,0.666700005531311,0.6488000154495239,0.6398000121116638,0.6294000148773193
F5,F,5,0.15,0.34,292277715.9,2988029.957,0.8871999979019165,0.08959999680519104,1.1605000495910645,0.08699999749660492,0.7584000229835509,0.0835999995470047,0.7318000197410583,0.08730000257492065,1.0990999937057495,0.9837999939918518,0.8877999782562256,0.8282999992370605,0.7949000000953674,0.7771999835968018,0.7615000009536743,0.7608000040054321,0.7660999894142151,0.7702999711036682,0.7720999717712402,0.7736999988555908,0.7777000069618225,0.7734000086784363,0.7832000255584717,0.857699990272522,0.899399995803833,0.9955999851226808,1.0413000583648682,0.8938999772071838,0.71670001745224,0.6586999893188477,0.6324999928474426,0.616100013256073,0.6075000166893005,0.5978999733924866
F6,F,6,0.15,0.3,292277715.9,2623419.159,0.8403000235557556,0.09539999812841417,1.0734000205993652,0.0966999977827072,0.7193999886512756,0.09120000153779984,0.6948000192642212,0.094200000166893,1.0055999755859375,0.9194999933242798,0.8190000057220459,0.767300009727478,0.7386000156402588,0.7210000157356262,0.7069000005722046,0.7050999999046326,0.7087000012397766,0.711899995803833,0.7127000093460083,0.7135000228881836,0.7164000272750854,0.7117999792098999,0.7192999720573425,0.7833999991416931,0.8190000057220459,0.902999997138977,0.942300021648407,0.8149999976158142,0.6601999998092651,0.6086999773979187,0.585099995136261,0.5701000094413757,0.5622000098228455,0.5532000064849854
F7,F,7,0.15,0.25,292277715.9,2258808.36,0.7781999707221985,0.09430000185966493,0.9726999998092652,0.09610000252723694,0.6674000024795532,0.09109999984502792,0.6450999975204468,0.09369999915361404,0.9050999879837036,0.8191999793052673,0.7470999956130981,0.7013000249862671,0.6743000149726868,0.6596999764442444,0.6460999846458435,0.6438000202178955,0.6460000276565552,0.6480000019073486,0.6478000283241272,0.6474000215530396,0.6492000222206116,0.6442000269889832,0.6496000289916992,0.7027999758720398,0.7354000210762024,0.8037999868392944,0.836899995803833,0.7364000082015991,0.598800003528595,0.5544000267982483,0.5338000059127808,0.5205000042915344,0.5134000182151794,0.5049999952316284
F8,F,8,0.15,0.21,292277715.9,1894197.562,0.73580002784729,0.09610000252723694,0.8996999859809875,0.0957999974489212,0.6352000236511229,0.09269999712705612,0.6134999990463257,0.09700000286102296,0.8338000178337097,0.7695999741554259,0.694599986076355,0.6546000242233276,0.632099986076355,0.6176000237464905,0.6053000092506409,0.6022999882698059,0.6032999753952026,0.6036999821662903,0.6026999950408936,0.6017000079154968,0.6025000214576721,0.5978000164031982,0.6014999747276306,0.647599995136261,0.6730999946594238,0.7346000075340271,0.7637000083923341,0.6689000129699707,0.5536999702453613,0.5146999955177307,0.4961000084877014,0.4839000105857849,0.4774999916553497,0.4695000052452088
F9,F,9,0.15,0.17,292277715.9,1529586.764,0.6647999882698059,0.10000000149011612,0.7836999893188477,0.09790000319480896,0.5785999894142151,0.09759999811649324,0.5615000128746033,0.10130000114440918,0.7250000238418579,0.6653000116348267,0.6147000193595886,0.58160001039505,0.5612000226974487,0.5491999983787537,0.5378999710083008,0.5343999862670898,0.5343000292778015,0.5338000059127808,0.5317000150680542,0.5299000144004822,0.5296999812126161,0.5249000191688538,0.5268999934196472,0.5622000098228455,0.5813999772071838,0.6294999718666077,0.6520000100135803,0.5782999992370605,0.4867999851703644,0.4555000066757202,0.4404999911785126,0.4302999973297119,0.4248999953269959,0.4178000092506409
F10,F,10,0.15,0.13,292277715.9,1164975.965,0.6116999983787537,0.10750000178813934,0.6944000124931335,0.10360000282526016,0.5325000286102295,0.10260000079870224,0.5184000134468079,0.10620000213384627,0.6367999911308289,0.5892000198364258,0.5490999817848206,0.5220000147819519,0.5048000216484071,0.494599997997284,0.4842000007629394,0.479999989271164,0.4788999855518341,0.4772000014781952,0.4745000004768372,0.4720999896526337,0.4709999859333038,0.4661999940872192,0.4668000042438507,0.4934999942779541,0.5073999762535095,0.5437999963760376,0.5605999827384949,0.5023000240325928,0.4307999908924103,0.4061000049114227,0.3935999870300293,0.3851000070571899,0.3806999921798706,0.3745999932289124
F11,F,11,0.15,0.09,292277715.9,800365.167,0.5468999743461609,0.11320000141859055,0.5931000113487244,0.10899999737739564,0.4772999882698059,0.10620000213384627,0.4659000039100647,0.10830000042915344,0.5309000015258789,0.4973999857902527,0.4690999984741211,0.4492000043392181,0.4357999861240387,0.4273999929428101,0.4185999929904938,0.4142000079154968,0.4119000136852264,0.4088000059127808,0.4056000113487244,0.4023000001907349,0.4000000059604645,0.3953000009059906,0.3941999971866608,0.4104999899864197,0.41909998655319214,0.4413000047206879,0.4505999982357025,0.4138999879360199,0.3632000088691712,0.3461000025272369,0.33709999918937683,0.3310000002384186,0.3278000056743622,0.32280001044273376
F12,F,12,0.15,0.0,292277715.9,0.0,0.4097999930381775,0.11869999766349792,0.373199999332428,0.11420000344514848,0.36250001192092896,0.11420000344514848,0.35899999737739563,0.11599999666213988,0.3215999901294708,0.3167000114917755,0.3102000057697296,0.3048999905586243,0.3003000020980835,0.2955999970436096,0.290800005197525,0.28630000352859497,0.28209999203681946,0.2775999903678894,0.2732999920845032,0.2687000036239624,0.2648000121116638,0.26030001044273376,0.2563999891281128,0.25270000100135803,0.24869999289512634,0.2451999932527542,0.2412000000476837,0.2380000054836273,0.23469999432563785,0.23260000348091125,0.2303999960422516,0.2289000004529953,0.2282000035047531,0.2255000025033951
G1,G,1,0.1,0.5,194851810.6,4446473.15,1.0182000398635864,0.07940000295639038,1.436400055885315,0.08129999786615373,0.8553000092506409,0.07530000060796738,0.8233000040054321,0.07840000092983246,1.3552000522613523,1.1901999711990356,1.053500056266785,0.9710000157356262,0.9264000058174132,0.9047999978065492,0.8867999911308289,0.8902999758720398,0.9020000100135804,0.9135000109672546,0.9200000166893004,0.9269999861717224,0.9362000226974488,0.9340000152587892,0.9527999758720398,1.0641000270843506,1.128999948501587,1.2705999612808228,1.3361999988555908,1.1167999505996704,0.8607000112533569,0.7788000106811523,0.7440999746322632,0.7232000231742859,0.7127000093460083,0.7013999819755554
G2,G,2,0.1,0.46,194851810.6,4081862.352,0.9539999961853028,0.08380000293254852,1.323199987411499,0.08810000121593475,0.8087999820709229,0.0794999971985817,0.7771000266075134,0.08370000123977661,1.2402000427246094,1.0951999425888062,0.974399983882904,0.9010000228881836,0.86080002784729,0.8406000137329102,0.8237000107765198,0.8260999917984009,0.8355000019073486,0.8450000286102295,0.849399983882904,0.8549000024795532,0.8622999787330627,0.8594999909400941,0.8748000264167786,0.972599983215332,1.0293999910354614,1.1541999578475952,1.2137999534606934,1.0233999490737915,0.7961000204086304,0.7228999733924866,0.6909999847412109,0.671500027179718,0.6618000268936157,0.6509000062942505
G3,G,3,0.1,0.42,194851810.6,3717251.5539999995,0.9164999723434448,0.08349999785423279,1.2583999633789062,0.08649999648332596,0.7809000015258789,0.08229999989271164,0.7545999884605408,0.08609999716281891,1.1670999526977541,1.051800012588501,0.91839998960495,0.8510000109672546,0.8159999847412109,0.7957999706268309,0.7806000113487244,0.7822999954223633,0.7907000184059143,0.79830002784729,0.8023999929428101,0.8059999942779541,0.8123999834060669,0.8090999722480774,0.8222000002861023,0.9114999771118164,0.9634000062942504,1.0782999992370603,1.1337000131607056,0.960099995136261,0.7516999840736389,0.683899998664856,0.6542999744415283,0.6359999775886536,0.6266999840736389,0.6164000034332275
G4,G,4,0.1,0.38,194851810.6,3352640.755,0.8823999762535095,0.08919999748468399,1.1924999952316284,0.0869000032544136,0.7523000240325928,0.08209999650716783,0.7254999876022339,0.08590000122785567,1.1061999797821045,0.9832000136375428,0.8794000148773193,0.8155999779701233,0.7797999978065491,0.7617999911308289,0.7458999752998352,0.7465000152587891,0.7537000179290771,0.7605000138282776,0.7638999819755554,0.7670999765396118,0.7728999853134155,0.7692999839782715,0.7813000082969666,0.8640000224113464,0.9151999950408936,1.0190000534057615,1.0707000494003296,0.919700026512146,0.7171000242233276,0.6538000106811523,0.6262000203132629,0.609000027179718,0.6004999876022339,0.5906999707221985
G5,G,5,0.1,0.34,194851810.6,2988029.957,0.8335000276565552,0.08839999884366989,1.1103999614715576,0.08609999716281891,0.7123000025749207,0.08259999752044678,0.6887999773025513,0.08649999648332596,1.0328999757766724,0.9208999872207642,0.8264999985694885,0.767799973487854,0.7347999811172485,0.7178000211715698,0.7028999924659729,0.7026000022888184,0.7081000208854675,0.7138000130653381,0.7163000106811523,0.7190999984741211,0.7240999937057495,0.7207000255584717,0.7311999797821045,0.8061000108718872,0.8490999937057495,0.9466999769210817,0.9940000176429749,0.8496999740600586,0.67330002784729,0.6151999831199646,0.5892000198364258,0.5727999806404114,0.5644000172615051,0.5551000237464905
G6,G,6,0.1,0.3,194851810.6,2623419.159,0.7839000225067139,0.09139999747276306,1.0238000154495241,0.09229999780654907,0.6739000082015991,0.0869000032544136,0.6516000032424927,0.09049999713897704,0.9426000118255616,0.8447999954223633,0.7627000212669373,0.7106999754905701,0.6809999942779541,0.6653000116348267,0.651199996471405,0.6499000191688538,0.6542999744415283,0.65829998254776,0.660099983215332,0.6621999740600586,0.6658999919891357,0.6620000004768372,0.6704000234603882,0.7354000210762024,0.772599995136261,0.8579000234603882,0.9002000093460083,0.7748000025749207,0.6198999881744385,0.5683000087738037,0.5449000000953674,0.5299000144004822,0.5224999785423279,0.5138999819755554
G7,G,7,0.1,0.25,194851810.6,2258808.36,0.7232999801635742,0.09300000220537186,0.926900029182434,0.09179999679327012,0.6259999871253967,0.08810000121593475,0.6046000123023987,0.09049999713897704,0.8467000126838684,0.7624999880790709,0.6917999982833862,0.6467999815940857,0.6208999752998352,0.6068999767303467,0.5946000218391418,0.5927000045776367,0.5957000255584717,0.5982000231742859,0.5986999869346619,0.5989999771118164,0.6013000011444092,0.597100019454956,0.6029999852180481,0.6581000089645386,0.6901000142097473,0.7635999917984009,0.8008000254631042,0.6940000057220459,0.5618000030517578,0.5174999833106995,0.4973999857902527,0.4846999943256378,0.4781999886035919,0.4702999889850617
G8,G,8,0.1,0.21,194851810.6,1894197.562,0.6725000143051147,0.09740000218153,0.8424000144004822,0.09520000219345093,0.5856999754905701,0.09380000084638596,0.5677000284194946,0.09759999811649324,0.7578999996185303,0.685699999332428,0.6254000067710876,0.5861999988555908,0.5631999969482422,0.5503000020980835,0.5385000109672546,0.5360999703407288,0.5379999876022339,0.5394999980926514,0.5396000146865845,0.5397999882698059,0.5418000221252441,0.5379999876022339,0.5425999760627747,0.5895000100135803,0.6159999966621399,0.679099977016449,0.7099999785423279,0.6182000041007996,0.5041000247001648,0.4657000005245209,0.4480000138282776,0.4361999928951264,0.430400013923645,0.4232000112533569
G9,G,9,0.1,0.17,194851810.6,1529586.764,0.6151999831199646,0.10170000046491624,0.7504000067710876,0.10189999639987946,0.5418999791145325,0.10119999945163727,0.5257999897003174,0.10480000078678132,0.6484000086784363,0.5913000106811523,0.5433999896049501,0.5117999911308289,0.4925000071525574,0.4814999997615814,0.4713000059127808,0.4684999883174896,0.4690000116825104,0.4693000018596649,0.4684000015258789,0.4672999978065491,0.4677000045776367,0.4634000062942505,0.4659999907016754,0.5015000104904175,0.5231000185012817,0.5701000094413757,0.5942000150680542,0.5267999768257141,0.4330999851226807,0.4032999873161316,0.3889000117778778,0.3797999918460846,0.37529999017715454,0.3693000078201294
G10,G,10,0.1,0.13,194851810.6,1164975.965,0.550000011920929,0.10899999737739564,0.638700008392334,0.1054999977350235,0.4824000000953674,0.10419999808073044,0.4690000116825104,0.10540000349283217,0.5580999851226807,0.5128999948501587,0.4747999906539917,0.4494999945163727,0.4336999952793121,0.4244000017642975,0.4156999886035919,0.4129000008106232,0.4129000008106232,0.4124000072479248,0.4111000001430512,0.4095999896526337,0.40950000286102295,0.4056000113487244,0.40709999203681946,0.4343000054359436,0.4492999911308289,0.4867999851703644,0.5048999786376953,0.44859999418258667,0.3779999911785126,0.3540000021457672,0.3422999978065491,0.3346000015735626,0.3307999968528748,0.3253999948501587
G11,G,11,0.1,0.09,194851810.6,800365.167,0.4796999990940094,0.11209999769926073,0.5309000015258789,0.10729999840259552,0.424699991941452,0.10580000281333923,0.4147999882698059,0.1071999967098236,0.4519000053405762,0.4253000020980835,0.3934000134468079,0.3756999969482422,0.3648999929428101,0.3569000065326691,0.3499999940395355,0.34689998626708984,0.3456000089645386,0.3440999984741211,0.34209999442100525,0.3400000035762787,0.3388000130653381,0.335099995136261,0.335099995136261,0.3522000014781952,0.361299991607666,0.3851999938488007,0.39579999446868896,0.35839998722076416,0.3109000027179718,0.2948000133037567,0.2867999970912933,0.2815999984741211,0.2791000008583069,0.2750000059604645
