Well	mode	wavelength	abs
F1	Absorbance	630.0	0.9729999899864197
F2	Absorbance	630.0	0.9175000190734863
F3	Absorbance	630.0	0.8618999719619751
F4	Absorbance	630.0	0.8216000199317932
F5	Absorbance	630.0	0.7734000086784363
F6	Absorbance	630.0	0.7117999792098999
F7	Absorbance	630.0	0.6442000269889832
F8	Absorbance	630.0	0.5978000164031982
F9	Absorbance	630.0	0.5249000191688538
F10	Absorbance	630.0	0.46619999408721924
F11	Absorbance	630.0	0.3953000009059906
F12	Absorbance	630.0	0.26030001044273376
G1	Absorbance	630.0	0.9340000152587891
G2	Absorbance	630.0	0.859499990940094
G3	Absorbance	630.0	0.8090999722480774
G4	Absorbance	630.0	0.7692999839782715
G5	Absorbance	630.0	0.7207000255584717
G6	Absorbance	630.0	0.6620000004768372
G7	Absorbance	630.0	0.597100019454956
G8	Absorbance	630.0	0.5379999876022339
G9	Absorbance	630.0	0.4634000062942505
G10	Absorbance	630.0	0.40560001134872437
G11	Absorbance	630.0	0.335099995136261
G12	Absorbance	630.0	0.20309999585151672
H1	Absorbance	630.0	0.8413000106811523
H2	Absorbance	630.0	0.7610999941825867
H3	Absorbance	630.0	0.7146999835968018
H4	Absorbance	630.0	0.685699999332428
H5	Absorbance	630.0	0.6261000037193298
H6	Absorbance	630.0	0.5583999752998352
H7	Absorbance	630.0	0.4982999861240387
H8	Absorbance	630.0	0.42480000853538513
H9	Absorbance	630.0	0.34130001068115234
H10	Absorbance	630.0	0.2874000072479248
H11	Absorbance	630.0	0.22020000219345093
H12	Absorbance	630.0	0.08540000021457672
A1	Absorbance	640.0	1.1959999799728394
A2	Absorbance	640.0	1.13510000705719
A3	Absorbance	640.0	1.0669000148773193
A4	Absorbance	640.0	1.0096999406814575
A5	Absorbance	640.0	0.9754999876022339
A6	Absorbance	640.0	0.9210000038146973
A7	Absorbance	640.0	0.859499990940094
A8	Absorbance	640.0	0.807699978351593
A9	Absorbance	640.0	0.7444000244140625
A10	Absorbance	640.0	0.6937999725341797
A11	Absorbance	640.0	0.6187999844551086
A12	Absorbance	640.0	0.4948999881744385
B1	Absorbance	640.0	1.163599967956543
B2	Absorbance	640.0	1.1038000583648682
B3	Absorbance	640.0	1.0407999753952026
B4	Absorbance	640.0	0.9876000285148621
B5	Absorbance	640.0	0.9287999868392944
B6	Absorbance	640.0	0.8752999901771545
B7	Absorbance	640.0	0.8194000124931335
B8	Absorbance	640.0	0.7656999826431274
B9	Absorbance	640.0	0.6861000061035156
B10	Absorbance	640.0	0.6212000250816345
B11	Absorbance	640.0	0.5525000095367432
B12	Absorbance	640.0	0.41359999775886536
C1	Absorbance	640.0	1.1103999614715576
C2	Absorbance	640.0	1.0693000555038452
C3	Absorbance	640.0	1.0448999404907227
C4	Absorbance	640.0	0.9983000159263611
C5	Absorbance	640.0	0.942300021648407
C6	Absorbance	640.0	0.8860999941825867
C7	Absorbance	640.0	0.8223999738693237
C8	Absorbance	640.0	0.7791000008583069
C9	Absorbance	640.0	0.7010999917984009
C10	Absorbance	640.0	0.6407999992370605
C11	Absorbance	640.0	0.5619999766349792
C12	Absorbance	640.0	0.41589999198913574
D1	Absorbance	640.0	1.1066999435424805
D2	Absorbance	640.0	1.0200999975204468
D3	Absorbance	640.0	0.984000027179718
D4	Absorbance	640.0	0.9438999891281128
D5	Absorbance	640.0	0.8985999822616577
D6	Absorbance	640.0	0.8424999713897705
D7	Absorbance	640.0	0.7793999910354614
D8	Absorbance	640.0	0.6988999843597412
D9	Absorbance	640.0	0.6223999857902527
D10	Absorbance	640.0	0.5454000234603882
D11	Absorbance	640.0	0.4772000014781952
D12	Absorbance	640.0	0.33980000019073486
E1	Absorbance	640.0	1.0427000522613525
E2	Absorbance	640.0	0.9807000160217285
E3	Absorbance	640.0	0.9259999990463257
E4	Absorbance	640.0	0.8833000063896179
E5	Absorbance	640.0	0.8356000185012817
E6	Absorbance	640.0	0.7763000130653381
E7	Absorbance	640.0	0.713100016117096
E8	Absorbance	640.0	0.6474999785423279
E9	Absorbance	640.0	0.5813999772071838
E10	Absorbance	640.0	0.5199000239372253
E11	Absorbance	640.0	0.44999998807907104
E12	Absorbance	640.0	0.3109000027179718
F1	Absorbance	640.0	0.9916999936103821
F2	Absorbance	640.0	0.9332000017166138
F3	Absorbance	640.0	0.8755999803543091
F4	Absorbance	640.0	0.8331999778747559
F5	Absorbance	640.0	0.7832000255584717
F6	Absorbance	640.0	0.7192999720573425
F7	Absorbance	640.0	0.6496000289916992
F8	Absorbance	640.0	0.6014999747276306
F9	Absorbance	640.0	0.5268999934196472
F10	Absorbance	640.0	0.4668000042438507
F11	Absorbance	640.0	0.39419999718666077
F12	Absorbance	640.0	0.2563999891281128
G1	Absorbance	640.0	0.9527999758720398
G2	Absorbance	640.0	0.8748000264167786
G3	Absorbance	640.0	0.8222000002861023
G4	Absorbance	640.0	0.7813000082969666
G5	Absorbance	640.0	0.7311999797821045
G6	Absorbance	640.0	0.6704000234603882
G7	Absorbance	640.0	0.6029999852180481
G8	Absorbance	640.0	0.5425999760627747
G9	Absorbance	640.0	0.4659999907016754
G10	Absorbance	640.0	0.40709999203681946
G11	Absorbance	640.0	0.335099995136261
G12	Absorbance	640.0	0.20029999315738678
H1	Absorbance	640.0	0.859499990940094
H2	Absorbance	640.0	0.7771000266075134
H3	Absorbance	640.0	0.7289999723434448
H4	Absorbance	640.0	0.6987000107765198
H5	Absorbance	640.0	0.637499988079071
H6	Absorbance	640.0	0.567799985408783
H7	Absorbance	640.0	0.5062000155448914
H8	Absorbance	640.0	0.43130001425743103
H9	Absorbance	640.0	0.3458000123500824
H10	Absorbance	640.0	0.29109999537467957
H11	Absorbance	640.0	0.2224999964237213
H12	Absorbance	640.0	0.0851999968290329
A1	Absorbance	650.0	1.3055000305175781
A2	Absorbance	650.0	1.2325999736785889
A3	Absorbance	650.0	1.1563999652862549
A4	Absorbance	650.0	1.0886000394821167
A5	Absorbance	650.0	1.0464999675750732
A6	Absorbance	650.0	0.9821000099182129
A7	Absorbance	650.0	0.9108999967575073
A8	Absorbance	650.0	0.8501999974250793
A9	Absorbance	650.0	0.7767999768257141
A10	Absorbance	650.0	0.7171000242233276
A11	Absorbance	650.0	0.6302000284194946
A12	Absorbance	650.0	0.48750001192092896
B1	Absorbance	650.0	1.2756999731063843
B2	Absorbance	650.0	1.2045999765396118
B3	Absorbance	650.0	1.131500005722046
B4	Absorbance	650.0	1.0693999528884888
B5	Absorbance	650.0	1.0006999969482422
B6	Absorbance	650.0	0.9369999766349792
B7	Absorbance	650.0	0.8723999857902527
B8	Absorbance	650.0	0.8079000115394592
B9	Absorbance	650.0	0.7178000211715698
B10	Absorbance	650.0	0.64410001039505
B11	Absorbance	650.0	0.5662999749183655
B12	Absorbance	650.0	0.4074999988079071
C1	Absorbance	650.0	1.2201999425888062
C2	Absorbance	650.0	1.169700026512146
C3	Absorbance	650.0	1.1373000144958496
C4	Absorbance	650.0	1.0827000141143799
C5	Absorbance	650.0	1.0169999599456787
C6	Absorbance	650.0	0.9513999819755554
C7	Absorbance	650.0	0.8754000067710876
C8	Absorbance	650.0	0.8230000138282776
C9	Absorbance	650.0	0.7339000105857849
C10	Absorbance	650.0	0.6646999716758728
C11	Absorbance	650.0	0.5756999850273132
C12	Absorbance	650.0	0.40939998626708984
D1	Absorbance	650.0	1.218000054359436
D2	Absorbance	650.0	1.1195000410079956
D3	Absorbance	650.0	1.0751999616622925
D4	Absorbance	650.0	1.026900053024292
D5	Absorbance	650.0	0.9735000133514404
D6	Absorbance	650.0	0.9070000052452087
D7	Absorbance	650.0	0.8338000178337097
D8	Absorbance	650.0	0.7427999973297119
D9	Absorbance	650.0	0.6549000144004822
D10	Absorbance	650.0	0.5692999958992004
D11	Absorbance	650.0	0.4918999969959259
D12	Absorbance	650.0	0.33469998836517334
E1	Absorbance	650.0	1.1543999910354614
E2	Absorbance	650.0	1.0800000429153442
E3	Absorbance	650.0	1.0163999795913696
E4	Absorbance	650.0	0.9661999940872192
E5	Absorbance	650.0	0.910099983215332
E6	Absorbance	650.0	0.8409000039100647
E7	Absorbance	650.0	0.7677000164985657
E8	Absorbance	650.0	0.6919000148773193
E9	Absorbance	650.0	0.6151999831199646
E10	Absorbance	650.0	0.5454999804496765
E11	Absorbance	650.0	0.46540001034736633
E12	Absorbance	650.0	0.30640000104904175
F1	Absorbance	650.0	1.1023999452590942
F2	Absorbance	650.0	1.0328999757766724
F3	Absorbance	650.0	0.9660000205039978
F4	Absorbance	650.0	0.9157999753952026
F5	Absorbance	650.0	0.857699990272522
F6	Absorbance	650.0	0.7833999991416931
F7	Absorbance	650.0	0.7027999758720398
F8	Absorbance	650.0	0.647599995136261
F9	Absorbance	650.0	0.5622000098228455
F10	Absorbance	650.0	0.4934999942779541
F11	Absorbance	650.0	0.4104999899864197
F12	Absorbance	650.0	0.25270000100135803
G1	Absorbance	650.0	1.0641000270843506
G2	Absorbance	650.0	0.972599983215332
G3	Absorbance	650.0	0.9114999771118164
G4	Absorbance	650.0	0.8640000224113464
G5	Absorbance	650.0	0.8061000108718872
G6	Absorbance	650.0	0.7354000210762024
G7	Absorbance	650.0	0.6581000089645386
G8	Absorbance	650.0	0.5895000100135803
G9	Absorbance	650.0	0.5015000104904175
G10	Absorbance	650.0	0.4343000054359436
G11	Absorbance	650.0	0.3522000014781952
G12	Absorbance	650.0	0.19769999384880066
H1	Absorbance	650.0	0.9704999923706055
H2	Absorbance	650.0	0.875
H3	Absorbance	650.0	0.8194000124931335
H4	Absorbance	650.0	0.784600019454956
H5	Absorbance	650.0	0.7145000100135803
H6	Absorbance	650.0	0.6351000070571899
H7	Absorbance	650.0	0.5651000142097473
H8	Absorbance	650.0	0.4803999960422516
H9	Absorbance	650.0	0.38269999623298645
H10	Absorbance	650.0	0.3203999996185303
H11	Absorbance	650.0	0.241799995303154
H12	Absorbance	650.0	0.08510000258684158
A1	Absorbance	660.0	1.3646999597549438
A2	Absorbance	660.0	1.2892999649047852
A3	Absorbance	660.0	1.2036999464035034
A4	Absorbance	660.0	1.1304999589920044
A5	Absorbance	660.0	1.082800030708313
A6	Absorbance	660.0	1.0139000415802002
A7	Absorbance	660.0	0.9368000030517578
A8	Absorbance	660.0	0.8709999918937683
A9	Absorbance	660.0	0.7914999723434448
A10	Absorbance	660.0	0.727400004863739
A11	Absorbance	660.0	0.6324999928474426
A12	Absorbance	660.0	0.47940000891685486
B1	Absorbance	660.0	1.3365000486373901
B2	Absorbance	660.0	1.2592999935150146
B3	Absorbance	660.0	1.1847000122070312
B4	Absorbance	660.0	1.1131999492645264
B5	Absorbance	660.0	1.038599967956543
B6	Absorbance	660.0	0.972599983215332
B7	Absorbance	660.0	0.9016000032424927
B8	Absorbance	660.0	0.8288999795913696
B9	Absorbance	660.0	0.732699990272522
B10	Absorbance	660.0	0.65420001745224
B11	Absorbance	660.0	0.5709999799728394
B12	Absorbance	660.0	0.4002000093460083
C1	Absorbance	660.0	1.2813999652862549
C2	Absorbance	660.0	1.2283999919891357
C3	Absorbance	660.0	1.190999984741211
C4	Absorbance	660.0	1.1275999546051025
C5	Absorbance	660.0	1.0607000589370728
C6	Absorbance	660.0	0.9860000014305115
C7	Absorbance	660.0	0.902999997138977
C8	Absorbance	660.0	0.8446999788284302
C9	Absorbance	660.0	0.7493000030517578
C10	Absorbance	660.0	0.6751999855041504
C11	Absorbance	660.0	0.5806999802589417
C12	Absorbance	660.0	0.40220001339912415
D1	Absorbance	660.0	1.2788000106811523
D2	Absorbance	660.0	1.1742000579833984
D3	Absorbance	660.0	1.1247999668121338
D4	Absorbance	660.0	1.0722999572753906
D5	Absorbance	660.0	1.0139000415802002
D6	Absorbance	660.0	0.9419000148773193
D7	Absorbance	660.0	0.8628000020980835
D8	Absorbance	660.0	0.7653999924659729
D9	Absorbance	660.0	0.671500027179718
D10	Absorbance	660.0	0.5805000066757202
D11	Absorbance	660.0	0.4984999895095825
D12	Absorbance	660.0	0.32850000262260437
E1	Absorbance	660.0	1.215999960899353
E2	Absorbance	660.0	1.1360000371932983
E3	Absorbance	660.0	1.06659996509552
E4	Absorbance	660.0	1.0154999494552612
E5	Absorbance	660.0	0.9509000182151794
E6	Absorbance	660.0	0.876800000667572
E7	Absorbance	660.0	0.7975999712944031
E8	Absorbance	660.0	0.7156999707221985
E9	Absorbance	660.0	0.6330999732017517
E10	Absorbance	660.0	0.5580999851226807
E11	Absorbance	660.0	0.47200000286102295
E12	Absorbance	660.0	0.3009999990463257
F1	Absorbance	660.0	1.1663000583648682
F2	Absorbance	660.0	1.089400053024292
F3	Absorbance	660.0	1.017199993133545
F4	Absorbance	660.0	0.9624999761581421
F5	Absorbance	660.0	0.899399995803833
F6	Absorbance	660.0	0.8190000057220459
F7	Absorbance	660.0	0.7354000210762024
F8	Absorbance	660.0	0.6730999946594238
F9	Absorbance	660.0	0.5813999772071838
F10	Absorbance	660.0	0.5073999762535095
F11	Absorbance	660.0	0.41909998655319214
F12	Absorbance	660.0	0.24869999289512634
G1	Absorbance	660.0	1.128999948501587
G2	Absorbance	660.0	1.0293999910354614
G3	Absorbance	660.0	0.9634000062942505
G4	Absorbance	660.0	0.9151999950408936
G5	Absorbance	660.0	0.8490999937057495
G6	Absorbance	660.0	0.772599995136261
G7	Absorbance	660.0	0.6901000142097473
G8	Absorbance	660.0	0.6159999966621399
G9	Absorbance	660.0	0.5231000185012817
G10	Absorbance	660.0	0.44929999113082886
G11	Absorbance	660.0	0.361299991607666
G12	Absorbance	660.0	0.19470000267028809
H1	Absorbance	660.0	1.0371999740600586
H2	Absorbance	660.0	0.9343000054359436
H3	Absorbance	660.0	0.8744999766349792
H4	Absorbance	660.0	0.8371000289916992
H5	Absorbance	660.0	0.7616000175476074
H6	Absorbance	660.0	0.6765000224113464
H7	Absorbance	660.0	0.6011000275611877
H8	Absorbance	660.0	0.5101000070571899
H9	Absorbance	660.0	0.40529999136924744
H10	Absorbance	660.0	0.3382999897003174
H11	Absorbance	660.0	0.2535000145435333
H12	Absorbance	660.0	0.08489999920129776
A1	Absorbance	670.0	1.4972000122070312
A2	Absorbance	670.0	1.4052000045776367
A3	Absorbance	670.0	1.3148000240325928
A4	Absorbance	670.0	1.228700041770935
A5	Absorbance	670.0	1.1719000339508057
A6	Absorbance	670.0	1.0918999910354614
A7	Absorbance	670.0	1.0032000541687012
A8	Absorbance	670.0	0.9258000254631042
A9	Absorbance	670.0	0.8348000049591064
A10	Absorbance	670.0	0.7580999732017517
A11	Absorbance	670.0	0.6491000056266785
A12	Absorbance	670.0	0.47189998626708984
B1	Absorbance	670.0	1.4742000102996826
B2	Absorbance	670.0	1.3844000101089478
B3	Absorbance	670.0	1.2934999465942383
B4	Absorbance	670.0	1.215399980545044
B5	Absorbance	670.0	1.1297999620437622
B6	Absorbance	670.0	1.048699975013733
B7	Absorbance	670.0	0.9672999978065491
B8	Absorbance	670.0	0.8840000033378601
B9	Absorbance	670.0	0.7749999761581421
B10	Absorbance	670.0	0.6858000159263611
B11	Absorbance	670.0	0.5906000137329102
B12	Absorbance	670.0	0.3937999904155731
C1	Absorbance	670.0	1.4172999858856201
C2	Absorbance	670.0	1.344099998474121
C3	Absorbance	670.0	1.301800012588501
C4	Absorbance	670.0	1.2330000400543213
C5	Absorbance	670.0	1.1523000001907349
C6	Absorbance	670.0	1.070199966430664
C7	Absorbance	670.0	0.9713000059127808
C8	Absorbance	670.0	0.9021000266075134
C9	Absorbance	670.0	0.79339998960495
C10	Absorbance	670.0	0.7080000042915344
C11	Absorbance	670.0	0.5996000170707703
C12	Absorbance	670.0	0.39570000767707825
D1	Absorbance	670.0	1.4175000190734863
D2	Absorbance	670.0	1.2979999780654907
D3	Absorbance	670.0	1.239400029182434
D4	Absorbance	670.0	1.177899956703186
D5	Absorbance	670.0	1.1093000173568726
D6	Absorbance	670.0	1.024999976158142
D7	Absorbance	670.0	0.9334999918937683
D8	Absorbance	670.0	0.8238000273704529
D9	Absorbance	670.0	0.7156999707221985
D10	Absorbance	670.0	0.613099992275238
D11	Absorbance	670.0	0.5188000202178955
D12	Absorbance	670.0	0.3237999975681305
E1	Absorbance	670.0	1.3555999994277954
E2	Absorbance	670.0	1.260200023651123
E3	Absorbance	670.0	1.1805000305175781
E4	Absorbance	670.0	1.1180000305175781
E5	Absorbance	670.0	1.0467000007629395
E6	Absorbance	670.0	0.9610999822616577
E7	Absorbance	670.0	0.8691999912261963
E8	Absorbance	670.0	0.7746000289916992
E9	Absorbance	670.0	0.6786999702453613
E10	Absorbance	670.0	0.5932999849319458
E11	Absorbance	670.0	0.4936999976634979
E12	Absorbance	670.0	0.29649999737739563
F1	Absorbance	670.0	1.305899977684021
F2	Absorbance	670.0	1.2145999670028687
F3	Absorbance	670.0	1.1323000192642212
F4	Absorbance	670.0	1.0688999891281128
F5	Absorbance	670.0	0.9955999851226807
F6	Absorbance	670.0	0.902999997138977
F7	Absorbance	670.0	0.8037999868392944
F8	Absorbance	670.0	0.7346000075340271
F9	Absorbance	670.0	0.6294999718666077
F10	Absorbance	670.0	0.5437999963760376
F11	Absorbance	670.0	0.44130000472068787
F12	Absorbance	670.0	0.2451999932527542
G1	Absorbance	670.0	1.2705999612808228
G2	Absorbance	670.0	1.1541999578475952
G3	Absorbance	670.0	1.0782999992370605
G4	Absorbance	670.0	1.0190000534057617
G5	Absorbance	670.0	0.9466999769210815
G6	Absorbance	670.0	0.8579000234603882
G7	Absorbance	670.0	0.7635999917984009
G8	Absorbance	670.0	0.679099977016449
G9	Absorbance	670.0	0.5701000094413757
G10	Absorbance	670.0	0.4867999851703644
G11	Absorbance	670.0	0.38519999384880066
G12	Absorbance	670.0	0.19220000505447388
H1	Absorbance	670.0	1.1811000108718872
H2	Absorbance	670.0	1.0635000467300415
H3	Absorbance	670.0	0.9926999807357788
H4	Absorbance	670.0	0.9506999850273132
H5	Absorbance	670.0	0.8633000254631042
H6	Absorbance	670.0	0.766700029373169
H7	Absorbance	670.0	0.680400013923645
H8	Absorbance	670.0	0.5766000151634216
H9	Absorbance	670.0	0.45559999346733093
H10	Absorbance	670.0	0.3783999979496002
H11	Absorbance	670.0	0.2797999978065491
H12	Absorbance	670.0	0.08470000326633453
A1	Absorbance	680.0	1.5497000217437744
A2	Absorbance	680.0	1.4502999782562256
A3	Absorbance	680.0	1.3579000234603882
A4	Absorbance	680.0	1.267699956893921
A5	Absorbance	680.0	1.207200050354004
A6	Absorbance	680.0	1.1229000091552734
A7	Absorbance	680.0	1.0290000438690186
A8	Absorbance	680.0	0.947700023651123
A9	Absorbance	680.0	0.8513000011444092
A10	Absorbance	680.0	0.7685999870300293
A11	Absorbance	680.0	0.652400016784668
A12	Absorbance	680.0	0.46399998664855957
B1	Absorbance	680.0	1.5281000137329102
B2	Absorbance	680.0	1.4349000453948975
B3	Absorbance	680.0	1.3384000062942505
B4	Absorbance	680.0	1.257699966430664
B5	Absorbance	680.0	1.1677000522613525
B6	Absorbance	680.0	1.0814000368118286
B7	Absorbance	680.0	0.9958000183105469
B8	Absorbance	680.0	0.906499981880188
B9	Absorbance	680.0	0.7915999889373779
B10	Absorbance	680.0	0.6974999904632568
B11	Absorbance	680.0	0.5965999960899353
B12	Absorbance	680.0	0.3871000111103058
C1	Absorbance	680.0	1.473099946975708
C2	Absorbance	680.0	1.3984999656677246
C3	Absorbance	680.0	1.3473999500274658
C4	Absorbance	680.0	1.2764999866485596
C5	Absorbance	680.0	1.1912000179290771
C6	Absorbance	680.0	1.1053999662399292
C7	Absorbance	680.0	0.9995999932289124
C8	Absorbance	680.0	0.9257000088691711
C9	Absorbance	680.0	0.8108000159263611
C10	Absorbance	680.0	0.7200999855995178
C11	Absorbance	680.0	0.6053000092506409
C12	Absorbance	680.0	0.38920000195503235
D1	Absorbance	680.0	1.4754999876022339
D2	Absorbance	680.0	1.351199984550476
D3	Absorbance	680.0	1.2884000539779663
D4	Absorbance	680.0	1.2233999967575073
D5	Absorbance	680.0	1.1509000062942505
D6	Absorbance	680.0	1.0615999698638916
D7	Absorbance	680.0	0.964900016784668
D8	Absorbance	680.0	0.848800003528595
D9	Absorbance	680.0	0.7347999811172485
D10	Absorbance	680.0	0.6265000104904175
D11	Absorbance	680.0	0.5264000296592712
D12	Absorbance	680.0	0.3181999921798706
E1	Absorbance	680.0	1.4168000221252441
E2	Absorbance	680.0	1.3164000511169434
E3	Absorbance	680.0	1.2312999963760376
E4	Absorbance	680.0	1.1650999784469604
E5	Absorbance	680.0	1.0901999473571777
E6	Absorbance	680.0	0.9994999766349792
E7	Absorbance	680.0	0.9023000001907349
E8	Absorbance	680.0	0.8015000224113464
E9	Absorbance	680.0	0.6991999745368958
E10	Absorbance	680.0	0.6083999872207642
E11	Absorbance	680.0	0.5020999908447266
E12	Absorbance	680.0	0.29159998893737793
F1	Absorbance	680.0	1.3695000410079956
F2	Absorbance	680.0	1.2736999988555908
F3	Absorbance	680.0	1.1854000091552734
F4	Absorbance	680.0	1.118299961090088
F5	Absorbance	680.0	1.0413000583648682
F6	Absorbance	680.0	0.942300021648407
F7	Absorbance	680.0	0.836899995803833
F8	Absorbance	680.0	0.763700008392334
F9	Absorbance	680.0	0.6520000100135803
F10	Absorbance	680.0	0.5605999827384949
F11	Absorbance	680.0	0.4505999982357025
F12	Absorbance	680.0	0.24120000004768372
G1	Absorbance	680.0	1.3361999988555908
G2	Absorbance	680.0	1.2137999534606934
G3	Absorbance	680.0	1.1337000131607056
G4	Absorbance	680.0	1.0707000494003296
G5	Absorbance	680.0	0.9940000176429749
G6	Absorbance	680.0	0.9002000093460083
G7	Absorbance	680.0	0.8008000254631042
G8	Absorbance	680.0	0.7099999785423279
G9	Absorbance	680.0	0.5942000150680542
G10	Absorbance	680.0	0.5048999786376953
G11	Absorbance	680.0	0.39579999446868896
G12	Absorbance	680.0	0.18940000236034393
H1	Absorbance	680.0	1.2537000179290771
H2	Absorbance	680.0	1.1298999786376953
H3	Absorbance	680.0	1.054900050163269
H4	Absorbance	680.0	1.010200023651123
H5	Absorbance	680.0	0.9176999926567078
H6	Absorbance	680.0	0.8148000240325928
H7	Absorbance	680.0	0.7233999967575073
H8	Absorbance	680.0	0.6122000217437744
H9	Absorbance	680.0	0.4828999936580658
H10	Absorbance	680.0	0.4000000059604645
H11	Absorbance	680.0	0.29409998655319214
H12	Absorbance	680.0	0.08449999988079071
A1	Absorbance	690.0	1.3140000104904175
A2	Absorbance	690.0	1.2545000314712524
A3	Absorbance	690.0	1.1660000085830688
A4	Absorbance	690.0	1.0978000164031982
A5	Absorbance	690.0	1.0539000034332275
A6	Absorbance	690.0	0.9879999756813049
A7	Absorbance	690.0	0.9136000275611877
A8	Absorbance	690.0	0.8501999974250793
A9	Absorbance	690.0	0.7723000049591064
A10	Absorbance	690.0	0.7091000080108643
A11	Absorbance	690.0	0.611299991607666
A12	Absorbance	690.0	0.45719999074935913
B1	Absorbance	690.0	1.291599988937378
B2	Absorbance	690.0	1.2213000059127808
B3	Absorbance	690.0	1.156599998474121
B4	Absorbance	690.0	1.0845999717712402
B5	Absorbance	690.0	1.0156999826431274
B6	Absorbance	690.0	0.9559999704360962
B7	Absorbance	690.0	0.8877999782562256
B8	Absorbance	690.0	0.8098000288009644
B9	Absorbance	690.0	0.7161999940872192
B10	Absorbance	690.0	0.6381000280380249
B11	Absorbance	690.0	0.5544999837875366
B12	Absorbance	690.0	0.3815000057220459
C1	Absorbance	690.0	1.243299961090088
C2	Absorbance	690.0	1.2010999917984009
C3	Absorbance	690.0	1.1639000177383423
C4	Absorbance	690.0	1.0989999771118164
C5	Absorbance	690.0	1.0413999557495117
C6	Absorbance	690.0	0.9656999707221985
C7	Absorbance	690.0	0.8848999738693237
C8	Absorbance	690.0	0.82669997215271
C9	Absorbance	690.0	0.732699990272522
C10	Absorbance	690.0	0.6578999757766724
C11	Absorbance	690.0	0.5663999915122986
C12	Absorbance	690.0	0.3833000063896179
D1	Absorbance	690.0	1.2419999837875366
D2	Absorbance	690.0	1.1461999416351318
D3	Absorbance	690.0	1.100000023841858
D4	Absorbance	690.0	1.0507999658584595
D5	Absorbance	690.0	0.9948999881744385
D6	Absorbance	690.0	0.9261000156402588
D7	Absorbance	690.0	0.8501999974250793
D8	Absorbance	690.0	0.7537999749183655
D9	Absorbance	690.0	0.660099983215332
D10	Absorbance	690.0	0.5691999793052673
D11	Absorbance	690.0	0.4884999990463257
D12	Absorbance	690.0	0.31369999051094055
E1	Absorbance	690.0	1.1895999908447266
E2	Absorbance	690.0	1.1131999492645264
E3	Absorbance	690.0	1.048699975013733
E4	Absorbance	690.0	1.0068999528884888
E5	Absorbance	690.0	0.9398000240325928
E6	Absorbance	690.0	0.8687000274658203
E7	Absorbance	690.0	0.7900999784469604
E8	Absorbance	690.0	0.7081000208854675
E9	Absorbance	690.0	0.6251999735832214
E10	Absorbance	690.0	0.5497999787330627
E11	Absorbance	690.0	0.4620000123977661
E12	Absorbance	690.0	0.2874999940395355
F1	Absorbance	690.0	1.1466000080108643
F2	Absorbance	690.0	1.0743000507354736
F3	Absorbance	690.0	1.0061999559402466
F4	Absorbance	690.0	0.9544000029563904
F5	Absorbance	690.0	0.8938999772071838
F6	Absorbance	690.0	0.8149999976158142
F7	Absorbance	690.0	0.7364000082015991
F8	Absorbance	690.0	0.6689000129699707
F9	Absorbance	690.0	0.5782999992370605
F10	Absorbance	690.0	0.5023000240325928
F11	Absorbance	690.0	0.4138999879360199
F12	Absorbance	690.0	0.23800000548362732
G1	Absorbance	690.0	1.1167999505996704
G2	Absorbance	690.0	1.0233999490737915
G3	Absorbance	690.0	0.960099995136261
G4	Absorbance	690.0	0.919700026512146
G5	Absorbance	690.0	0.8496999740600586
G6	Absorbance	690.0	0.7748000025749207
G7	Absorbance	690.0	0.6940000057220459
G8	Absorbance	690.0	0.6182000041007996
G9	Absorbance	690.0	0.5267999768257141
G10	Absorbance	690.0	0.44859999418258667
G11	Absorbance	690.0	0.35839998722076416
G12	Absorbance	690.0	0.18729999661445618
H1	Absorbance	690.0	1.0422999858856201
H2	Absorbance	690.0	0.9452000260353088
H3	Absorbance	690.0	0.8870999813079834
H4	Absorbance	690.0	0.8518000245094299
H5	Absorbance	690.0	0.7760000228881836
H6	Absorbance	690.0	0.6927000284194946
H7	Absorbance	690.0	0.616599977016449
H8	Absorbance	690.0	0.5241000056266785
H9	Absorbance	690.0	0.4171000123023987
H10	Absorbance	690.0	0.34790000319480896
H11	Absorbance	690.0	0.2599000036716461
H12	Absorbance	690.0	0.08470000326633453
A1	Absorbance	700.0	1.0571999549865723
A2	Absorbance	700.0	1.0091999769210815
A3	Absorbance	700.0	0.9528999924659729
A4	Absorbance	700.0	0.9071000218391418
A5	Absorbance	700.0	0.8787999749183655
A6	Absorbance	700.0	0.833299994468689
A7	Absorbance	700.0	0.77920001745224
A8	Absorbance	700.0	0.7353000044822693
A9	Absorbance	700.0	0.6783999800682068
A10	Absorbance	700.0	0.6310999989509583
A11	Absorbance	700.0	0.5619999766349792
A12	Absorbance	700.0	0.4498000144958496
B1	Absorbance	700.0	1.0290000438690186
B2	Absorbance	700.0	0.9822999835014343
B3	Absorbance	700.0	0.9293000102043152
B4	Absorbance	700.0	0.886900007724762
B5	Absorbance	700.0	0.8378999829292297
B6	Absorbance	700.0	0.7928000092506409
B7	Absorbance	700.0	0.7457000017166138
B8	Absorbance	700.0	0.6959999799728394
B9	Absorbance	700.0	0.6255999803543091
B10	Absorbance	700.0	0.5662000179290771
B11	Absorbance	700.0	0.5042999982833862
B12	Absorbance	700.0	0.3750999867916107
C1	Absorbance	700.0	0.9860000014305115
C2	Absorbance	700.0	0.9538000226020813
C3	Absorbance	700.0	0.9336000084877014
C4	Absorbance	700.0	0.8952999711036682
