NAME	PBR ICL exp3
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-110
START	May 11, 2019 6:20:50 PM
PLANNED_DURATION	375d 00:00:00
PLANNED_DURATION_SEC	32400000
DURATION	15d 15:50:19
DURATION_SEC	1353019
INOCULUM	
MEDIUM	
ORGANISM	
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1353019
NOTES	

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
0																	0	0	0	0	0	0	0	0
20.408333																							8.667	
20.409722																							8.708	
20.416667	0.33426	0.16999	0.38574	0.21102	0.34917	0.20065	0.32488	0.19621	0.3313	0.16917	0.32958	0.19227	0.4317	0.23906	0.31691	0.16677								
20.418056																		3.792						
20.419444																		3.833	0.125					
20.420833																			0.167					
20.425																							8.708	
20.426389																							8.75	
20.434722																		3.833						
20.436111																		3.875	0.167					
20.4375																			0.208					
20.441667																							8.75	
20.443056																							8.792	
20.451389																		3.875						
20.452778																		3.917	0.208					
20.454167																			0.25					
20.458333																							8.792	
20.459722																							8.833	
20.468056																		3.917						
20.469444																		3.958	0.25					
20.470833																			0.292					
20.475																							8.833	
20.476389																							8.875	
20.484722																		3.958						
20.486111																		4	0.292					
20.4875																			0.333					
20.491667																							8.875	
20.493056																							8.917	
20.5	0.33519	0.1702	0.3868	0.21125	0.34755	0.19858	0.32611	0.19804	0.32976	0.16788	0.32499	0.18644	0.43014	0.24184	0.3154	0.16572								
20.501389																		4						
20.502778																		4.042	0.333					
20.504167																			0.375					
20.508333																							8.917	
20.509722																							8.958	
20.518056																		4.042						
20.519444																		4.083	0.375					
20.520833																			0.417					
20.525																							8.958	
20.526389																							9	
20.534722																		4.083						
20.536111																		4.125	0.417					
20.5375																			0.458					
20.541667																							9	
20.543056																							9.042	
20.551389																		4.125						
20.552778																		4.167	0.458					
20.554167																			0.5					
20.558333																							9.042	
20.559722																							9.083	
20.568056																		4.167						
20.569444																		4.208	0.5					
20.570833																			0.542					
20.575																							9.083	
20.576389																							9.125	
20.583333	0.33519	0.16935	0.38224	0.20796	0.34787	0.19996	0.32642	0.19712	0.33285	0.17003	0.32682	0.1889	0.43879	0.25159	0.31781	0.16677								
20.584722																		4.208						
20.586111																		4.25	0.542					
20.5875																			0.583					
20.591667																							9.125	
20.593056																							9.167	
20.601389																		4.25						
20.602778																		4.292	0.583					
20.604167																			0.625					
20.608333																							9.167	
20.609722																							9.208	
20.618056																		4.292						
20.619444																		4.333	0.625					
20.620833																			0.667					
20.625																							9.208	
20.626389																							9.25	
20.634722																		4.333						
20.636111																		4.375	0.667					
20.6375																			0.708					
20.641667																							9.25	
20.643056																							9.292	
20.651389																		4.375						
20.652778																		4.417	0.708					
20.654167																			0.75					
20.658333																							9.292	
20.659722																							9.333	
20.666667	0.33738	0.1702	0.3861	0.21007	0.35048	0.20019	0.3258	0.19644	0.33038	0.16853	0.32651	0.19047	0.43326	0.24875	0.31842	0.1672								
20.668056																		4.417						
20.669444																		4.458	0.75					
20.670833																			0.792					
20.675																							9.333	
20.676389																							9.375	
20.684722																		4.458						
20.686111																		4.5	0.792					
20.6875																			0.833					
20.691667																							9.375	
20.693056																							9.417	
20.701389																		4.5						
20.702778																		4.542	0.833					
20.704167																			0.875					
20.708333																							9.417	
20.709722																							9.458	
20.718056																		4.542						
20.719444																		4.583	0.875					
20.720833																			0.917					
20.725																							9.458	
20.726389																							9.5	
20.734722																		4.583						
20.736111																		4.625	0.917					
20.7375																			0.958					
20.741667																							9.5	
20.743056																							9.542	
20.75	0.34021	0.17149	0.38786	0.21078	0.35178	0.20019	0.32888	0.19896	0.3344	0.16853	0.33081	0.18957	0.43484	0.24362	0.32207	0.16995								
20.751389																		4.625						
20.752778																		4.667	0.958					
20.754167																			1					
20.758333																							9.542	
20.759722																							9.583	
20.768056																		4.667						
20.769444																		4.708	1					
20.770833																			1.042					
20.775																							9.583	
20.776389																							9.625	
20.784722																		4.708						
20.786111																		4.75	1.042					
20.7875																			1.083					
20.791667																							9.625	
20.793056																							9.667	
20.801389																		4.75						
20.802778																		4.792	1.083					
20.804167																			1.125					
20.808333																							9.667	
20.809722																							9.708	
20.818056																		4.792						
20.819444																		4.833	1.125					
20.820833																			1.167					
20.825																							9.708	
20.826389																							9.75	
20.833333	0.34242	0.17213	0.38927	0.21125	0.3508	0.20019	0.33043	0.19964	0.33721	0.17067	0.33608	0.19227	0.43879	0.24823	0.32422	0.16995								
20.834722																		4.833						
20.836111																		4.875	1.167					
20.8375																			1.208					
20.841667																							9.75	
20.843056																							9.792	
20.851389																		4.875						
20.852778																		4.917	1.208					
20.854167																			1.25					
20.858333																							9.792	
20.859722																							9.833	
20.868056																		4.917						
20.869444																		4.958	1.25					
20.870833																			1.292					
20.875																							9.833	
20.876389																							9.875	
20.884722																		4.958						
20.886111																		5	1.292					
20.8875																			1.333					
20.891667																							9.875	
20.893056																							9.917	
20.901389																		5						
20.902778																		5.042	1.333					
20.904167																			1.375					
20.908333																							9.917	
20.909722																							9.958	
20.916667	0.34274	0.17299	0.39141	0.21196	0.35408	0.20019	0.33012	0.19896	0.33659	0.17111	0.33235	0.19295	0.43959	0.24515	0.32055	0.16804								
20.918056																		5.042						
20.919444																		5.083	1.375					
20.920833																			1.417					
20.925																							9.958	
20.926389																							10	
20.934722																		5.083						
20.936111																		5.125	1.417					
20.9375																			1.458					
20.941667																							10	
20.943056																							10.042	
20.951389																		5.125						
20.952778																		5.167	1.458					
20.954167																			1.5					
20.958333																							10.042	
20.959722																							10.083	
20.968056																		5.167						
20.969444																		5.208	1.5					
20.970833																			1.542					
20.975																							10.083	
20.976389																							10.125	
20.984722																		5.208						
20.986111																		5.25	1.542					
20.9875																			1.583					
20.991667																							10.125	
20.993056																							10.167	
21	0.34401	0.17472	0.39248	0.2148	0.35573	0.20273	0.3323	0.19919	0.33565	0.17024	0.3339	0.19227	0.44198	0.2472	0.32238	0.16825								
21.001389																		5.25						
21.002778																		5.292	1.583					
21.004167																			1.625					
21.008333																							10.167	
21.009722																							10.208	
21.018056																		5.292						
21.019444																		5.333	1.625					
21.020833																			1.667					
21.025																							10.208	
21.026389																							10.25	
21.034722																		5.333						
21.036111																		5.375	1.667					
21.0375																			1.708					
21.041667																							10.25	
21.043056																							10.292	
21.051389																		5.375						
21.052778																		5.417	1.708					
21.054167																			1.75					
21.058333																							10.292	
21.059722																							10.333	
21.068056																		5.417						
21.069444																		5.458	1.75					
21.070833																			1.792					
21.075																							10.333	
21.076389																							10.375	
21.083333	0.34497	0.17429	0.39283	0.21267	0.35738	0.20645	0.32981	0.1985	0.33972	0.17327	0.33328	0.19454	0.44278	0.24515	0.32453	0.17123								
21.084722																		5.458						
21.086111																		5.5	1.792					
21.0875																			1.833					
21.091667																							10.375	
21.093056																							10.417	
21.101389																		5.5						
21.102778																		5.542	1.833					
21.104167																			1.875					
21.108333																							10.417	
21.109722																							10.458	
21.118056																		5.542						
21.119444																		5.583	1.875					
21.120833																			1.917					
21.125																							10.458	
21.126389																							10.5	
21.134722																		5.583						
21.136111																		5.625	1.917					
21.1375																			1.958					
21.141667																							10.5	
21.143056																							10.542	
21.151389																		5.625						
21.152778																		5.667	1.958					
21.154167																			2					
21.158333																							10.542	
21.159722																							10.583	
21.166667	0.34337	0.17321	0.38998	0.21172	0.35639	0.20227	0.33168	0.19873	0.33878	0.17067	0.33297	0.19114	0.438	0.24286	0.32792	0.17166								
21.168056																		5.667						
21.169444																		5.708	2					
21.170833																			2.042					
21.175																							10.583	
21.176389																							10.625	
21.184722																		5.708						
21.186111																		5.75	2.042					
21.1875																			2.083					
21.191667																							10.625	
21.193056																							10.667	
21.201389																		5.75						
21.202778																		5.792	2.083					
21.204167																			2.125					
21.208333																							10.667	
21.209722																							10.708	
21.218056																		5.792						
21.219444																		5.833	2.125					
21.220833																			2.167					
21.225																							10.708	
21.226389																							10.75	
21.234722																		5.833						
21.236111																		5.875	2.167					
21.2375																			2.208					
21.241667																							10.75	
21.243056																							10.792	
21.25	0.34369	0.1717	0.39391	0.21409	0.35771	0.20342	0.33449	0.20103	0.34193	0.17327	0.33733	0.19408	0.44238	0.24926	0.33229	0.17358								
21.251389																		5.875						
21.252778																		5.917	2.208					
21.254167																			2.25	0				
21.255556																				0.042				
21.258333																							10.792	
21.259722																							10.833	
21.268056																		5.917						
21.269444																		5.958	2.25					
21.270833																			2.292	0.042				
21.272222																				0.083				
21.275																							10.833	
21.276389																							10.875	
21.284722																		5.958						
21.286111																		6	2.292					
21.2875																			2.333	0.083				
21.288889																				0.125				
21.291667																							10.875	
21.293056																							10.917	
21.301389																		6						
21.302778																		6.042	2.333					
21.304167																			2.375	0.125				
21.305556																				0.167				
21.308333																							10.917	
21.309722																							10.958	
21.318056																		6.042						
21.319444																		6.083	2.375					
21.320833																			2.417	0.167				
21.322222																				0.208				
21.325																							10.958	
21.326389																							11	
21.333333	0.34978	0.17667	0.40077	0.22079	0.35938	0.20482	0.33732	0.20218	0.34352	0.17435	0.33858	0.19499	0.43959	0.24286	0.33103	0.1738								
21.334722																		6.083						
21.336111																		6.125	2.417					
21.3375																			2.458	0.208				
21.338889																				0.25				
21.341667																							11	
21.343056																							11.042	
21.351389																		6.125						
21.352778																		6.167	2.458					
21.354167																			2.5	0.25				
21.355556																				0.292				
21.358333																							11.042	
21.359722																							11.083	
21.368056																		6.167						
21.369444																		6.208	2.5					
21.370833																			2.542	0.292				
21.372222																				0.333				
21.375																							11.083	
21.376389																							11.125	
21.384722																		6.208						
21.386111																		6.25	2.542					
21.3875																			2.583	0.333				
21.388889																				0.375				
21.391667																							11.125	
21.393056																							11.167	
21.401389																		6.25						
21.402778																		6.292	2.583					
21.404167																			2.625	0.375				
21.405556																				0.417				
21.408333																							11.167	
21.409722																							11.208	
21.416667	0.34881	0.17494	0.39678	0.21338	0.36071	0.20389	0.33543	0.2001	0.3432	0.1724	0.33827	0.19454	0.45705	0.25394	0.33135	0.17208								
21.418056																		6.292						
21.419444																		6.333	2.625					
21.420833																			2.667	0.417				
21.422222																				0.458				
21.425																							11.208	
21.426389																							11.25	
21.434722																		6.333						
21.436111																		6.375	2.667					
21.4375																			2.708	0.458				
21.438889																				0.5				
21.441667																							11.25	
21.443056																							11.292	
21.451389																		6.375						
21.452778																		6.417	2.708					
21.454167																			2.75	0.5				
21.455556																				0.542				
21.458333																							11.292	
21.459722																							11.333	
21.468056																		6.417						
21.469444																		6.458	2.75					
21.470833																			2.792	0.542				
21.472222																				0.583				
21.475																							11.333	
21.476389																							11.375	
21.484722																		6.458						
21.486111																		6.5	2.792					
21.4875																			2.833	0.583				
21.488889																				0.625				
21.491667																							11.375	
21.493056																							11.417	
21.5	0.35042	0.17602	0.39968	0.21623	0.3644	0.20762	0.33543	0.20334	0.34543	0.17653	0.3389	0.19295	0.446	0.24618	0.3301	0.17251								
21.501389																		6.5						
21.502778																		6.542	2.833					
21.504167																			2.875	0.625				
21.505556																				0.667				
21.508333																							11.417	
21.509722																							11.458	
21.518056																		6.542						
21.519444																		6.583	2.875					
21.520833																			2.917	0.667				
21.522222																				0.708				
21.525																							11.458	
21.526389																							11.5	
21.534722																		6.583						
21.536111																		6.625	2.917					
21.5375																			2.958	0.708				
21.538889																				0.75				
21.541667																							11.5	
21.543056																							11.542	
21.551389																		6.625						
21.552778																		6.667	2.958					
21.554167																			3	0.75				
21.555556																				0.792				
21.558333																							11.542	
21.559722																							11.583	
21.568056																		6.667						
21.569444																		6.708	3					
21.570833																			3.042	0.792				
21.572222																				0.833				
21.575																							11.583	
21.576389																							11.625	
21.583333	0.34945	0.17624	0.4015	0.2179	0.36305	0.20622	0.33732	0.20241	0.34415	0.17457	0.33953	0.19363	0.44925	0.25133	0.33448	0.1738								
21.584722																		6.708						
21.586111																		6.75	3.042					
21.5875																			3.083	0.833				
21.588889																				0.875				
21.591667																							11.625	
21.593056																							11.667	
21.601389																		6.75						
21.602778																		6.792	3.083					
21.604167																			3.125	0.875				
21.605556																				0.917				
21.608333																							11.667	
21.609722																							11.708	
21.618056																		6.792						
21.619444																		6.833	3.125					
21.620833																			3.167	0.917				
21.622222																				0.958				
21.625																							11.708	
21.626389																							11.75	
21.634722																		6.833						
21.636111																		6.875	3.167					
21.6375																			3.208	0.958				
21.638889																				1				
21.641667																							11.75	
21.643056																							11.792	
21.651389																		6.875						
21.652778																		6.917	3.208					
21.654167																			3.25	1				
21.655556																				1.042				
21.658333																							11.792	
21.659722																							11.833	
21.666667	0.35204	0.17732	0.39895	0.21695	0.36609	0.20692	0.33795	0.20357	0.34575	0.17522	0.34047	0.19431	0.4517	0.25082	0.33669	0.17509								
21.668056																		6.917						
21.669444																		6.958	3.25					
21.670833																			3.292	1.042				
21.672222																				1.083				
21.675																							11.833	
21.676389																							11.875	
21.684722																		6.958						
21.686111																		7	3.292					
21.6875																			3.333	1.083				
21.688889																				1.125				
21.691667																							11.875	
21.693056																							11.917	
21.701389																		7						
21.702778																		7.042	3.333					
21.704167																			3.375	1.125				
21.705556																				1.167				
21.708333																							11.917	
21.709722																							11.958	
21.718056																		7.042						
21.719444																		7.083	3.375					
21.720833																			3.417	1.167				
21.722222																				1.208				
21.725																							11.958	
21.726389																							12	
21.734722																		7.083						
21.736111																		7.125	3.417					
21.7375																			3.458	1.208				
21.738889																				1.25				
21.741667																							12	
21.743056																							12.042	
21.75	0.35171	0.17624	0.40223	0.21671	0.36474	0.20598	0.34207	0.20427	0.34992	0.17653	0.351	0.20117	0.45251	0.25394	0.34114	0.17789								
21.751389																		7.125						
21.752778																		7.167	3.458					
21.754167																			3.5	1.25				
21.755556																				1.292				
21.758333																							12.042	
21.759722																							12.083	
21.768056																		7.167						
21.769444																		7.208	3.5					
21.770833																			3.542	1.292				
21.772222																				1.333				
21.775																							12.083	
21.776389																							12.125	
21.784722																		7.208						
21.786111																		7.25	3.542					
21.7875																			3.583	1.333				
21.788889																				1.375				
21.791667																							12.125	
21.793056																							12.167	
21.801389																		7.25						
21.802778																		7.292	3.583					
21.804167																			3.625	1.375				
21.805556																				1.417				
21.808333																							12.167	
21.809722																							12.208	
21.818056																		7.292						
21.819444																		7.333	3.625					
21.820833																			3.667	1.417				
21.822222																				1.458				
21.825																							12.208	
21.826389																							12.25	
21.833333	0.35431	0.17863	0.40516	0.21958	0.36744	0.20762	0.34048	0.20334	0.35121	0.17696	0.35035	0.19956	0.45581	0.25682	0.33796	0.17638								
21.834722																		7.333						
21.836111																		7.375	3.667					
21.8375																			3.708	1.458				
21.838889																				1.5				
21.841667																							12.25	
21.843056																							12.292	
21.851389																		7.375						
21.852778																		7.417	3.708					
21.854167																			3.75	1.5				
21.855556																				1.542				
21.858333																							12.292	
21.859722																							12.333	
21.868056																		7.417						
21.869444																		7.458	3.75					
21.870833																			3.792	1.542				
21.872222																				1.583				
21.875																							12.333	
21.876389																							12.375	
21.884722																		7.458						
21.886111																		7.5	3.792					
21.8875																			3.833	1.583				
21.888889																				1.625				
21.891667																							12.375	
21.893056																							12.417	
21.901389																		7.5						
21.902778																		7.542	3.833					
21.904167																			3.875	1.625				
21.905556																				1.667				
21.908333																							12.417	
21.909722																							12.458	
21.916667	0.35562	0.1795	0.40997	0.22296	0.37325	0.21185	0.34112	0.20334	0.35316	0.17806	0.34363	0.19613	0.46373	0.25866	0.3405	0.17746								
21.918056																		7.542						
21.919444																		7.583	3.875					
21.920833																			3.917	1.667				
21.922222																				1.708				
21.925																							12.458	
21.926389																							12.5	
21.934722																		7.583						
21.936111																		7.625	3.917					
21.9375																			3.958	1.708				
21.938889																				1.75				
21.941667																							12.5	
21.943056																							12.542	
21.951389																		7.625						
21.952778																		7.667	3.958					
21.954167																			4	1.75				
21.955556																				1.792				
21.958333																							12.542	
21.959722																							12.583	
21.968056																		7.667						
21.969444																		7.708	4					
21.970833																			4.042	1.792				
21.972222																				1.833				
21.975																							12.583	
21.976389																							12.625	
21.984722																		7.708						
21.986111																		7.75	4.042					
21.9875																			4.083	1.833				
21.988889																				1.875				
21.991667																							12.625	
21.993056																							12.667	
22	0.3566	0.17885	0.40663	0.22199	0.37085	0.20949	0.34176	0.2038	0.35153	0.17653	0.34874	0.19979	0.45293	0.24901	0.33796	0.17573								
22.001389																		7.75						
22.002778																		7.792	4.083					
22.004167																			4.125	1.875				
22.005556																				1.917				
22.008333																							12.667	
22.009722																							12.708	
22.018056																		7.792						
22.019444																		7.833	4.125					
22.020833																			4.167	1.917				
22.022222																				1.958				
22.025																							12.708	
22.026389																							12.75	
22.034722																		7.833						
22.036111																		7.875	4.167					
22.0375																			4.208	1.958				
22.038889																				2				
22.041667																							12.75	
22.043056																							12.792	
22.051389																		7.875						
22.052778																		7.917	4.208					
22.054167																			4.25	2				
22.055556																				2.042				
22.058333																							12.792	
22.059722																							12.833	
22.068056																		7.917						
22.069444																		7.958	4.25					
22.070833																			4.292	2.042				
22.072222																				2.083				
22.075																							12.833	
22.076389																							12.875	
22.083333	0.35562	0.17863	0.40627	0.21934	0.36982	0.20832	0.34207	0.20636	0.35153	0.17806	0.34618	0.19613	0.45375	0.25263	0.3405	0.17638								
22.084722																		7.958						
22.086111																		8	4.292					
22.0875																			4.333	2.083				
22.088889																				2.125				
22.091667																							12.875	
22.093056																							12.917	
22.101389																		8						
22.102778																		8.042	4.333					
22.104167																			4.375	2.125				
22.105556																				2.167				
22.108333																							12.917	
22.109722																							12.958	
22.118056																		8.042						
22.119444																		8.083	4.375					
22.120833																			4.417	2.167				
22.122222																				2.208				
22.125																							12.958	
22.126389																							13	
22.134722																		8.083						
22.136111																		8.125	4.417					
22.1375																			4.458	2.208				
22.138889																				2.25				
22.141667																							13	
22.143056																							13.042	
22.151389																		8.125						
22.152778																		8.167	4.458					
22.154167																			4.5	2.25				
22.155556																				2.292				
22.158333																							13.042	
22.159722																							13.083	
22.166667	0.35758	0.1795	0.41034	0.22031	0.37188	0.21067	0.34303	0.20357	0.35511	0.17828	0.35229	0.20209	0.45954	0.25708	0.34339	0.17833								
22.168056																		8.167						
22.169444																		8.208	4.5					
22.170833																			4.542	2.292				
22.172222																				2.333				
22.175																							13.083	
22.176389																							13.125	
22.184722																		8.208						
22.186111																		8.25	4.542					
22.1875																			4.583	2.333				
22.188889																				2.375				
22.191667																							13.125	
22.193056																							13.167	
22.201389																		8.25						
22.202778																		8.292	4.583					
22.204167																			4.625	2.375				
22.205556																				2.417				
22.208333																							13.167	
22.209722																							13.208	
22.218056																		8.292						
22.219444																		8.333	4.625					
22.220833																			4.667	2.417				
22.222222																				2.458				
22.225																							13.208	
22.226389																							13.25	
22.234722																		8.333						
22.236111																		8.375	4.667					
22.2375																			4.708	2.458				
22.238889																				2.5				
22.241667																							13.25	
22.243056																							13.292	
22.25	0.35824	0.1806	0.41183	0.22151	0.37325	0.21114	0.34495	0.2038	0.35609	0.18003	0.35489	0.20348	0.45498	0.25004	0.34435	0.17898								
22.251389																		8.375						
22.252778																		8.417	4.708					
22.254167																			4.75	2.5				
22.255556																				2.542				
22.258333																							13.292	
22.259722																							13.333	
22.268056																		8.417						
22.269444																		8.458	4.75					
22.270833																			4.792	2.542				
22.272222																				2.583				
22.273611																						0.292		
22.275																						0.333	13.333	
22.276389																							13.375	
22.284722																		8.458						
22.286111																		8.5	4.792					
22.2875																			4.833	2.583				
22.288889																				2.625				
22.290278																						0.333		
22.291667																						0.375	13.375	
22.293056																							13.417	
22.301389																		8.5						
22.302778																		8.542	4.833					
22.304167																			4.875	2.625				
22.305556																				2.667				
22.306944																						0.375		
22.308333																						0.417	13.417	
22.309722																							13.458	
22.318056																		8.542						
22.319444																		8.583	4.875					
22.320833																			4.917	2.667				
22.322222																				2.708				
22.323611																						0.417		
22.325																						0.458	13.458	
22.326389																							13.5	
22.333333	0.36121	0.18213	0.40922	0.22224	0.37291	0.21091	0.34688	0.2052	0.35773	0.18047	0.351	0.20002	0.47309	0.2584	0.34499	0.17963								
22.334722																		8.583						
22.336111																		8.625	4.917					
22.3375																			4.958	2.708				
22.338889																				2.75				
22.340278																						0.458		
22.341667																						0.5	13.5	
22.343056																							13.542	
22.351389																		8.625						
22.352778																		8.667	4.958					
22.354167																			5	2.75				
22.355556																				2.792				
22.356944																						0.5		
22.358333																						0.542	13.542	
22.359722																							13.583	
22.368056																		8.667						
22.369444																		8.708	5					
22.370833																			5.042	2.792				
22.372222																				2.833				
22.373611																						0.542		
22.375																						0.583	13.583	
22.376389																							13.625	
22.384722																		8.708						
22.386111																		8.75	5.042					
22.3875																			5.083	2.833				
22.388889																				2.875				
22.390278																						0.583		
22.391667																						0.625	13.625	
22.393056																							13.667	
22.401389																		8.75						
22.402778																		8.792	5.083					
22.404167																			5.125	2.875				
22.405556																				2.917				
22.408333																							13.667	
22.409722																							13.708	
22.416667	0.36187	0.18147	0.4152	0.22515	0.38088	0.21732	0.34721	0.20613	0.3574	0.17937	0.35521	0.20209	0.47524	0.26772	0.34532	0.17746								
22.418056																		8.792						
22.419444																		8.833	5.125					
22.420833																			5.167	2.917				
22.422222																				2.958				
22.423611																						0.625		
22.425																						0.667	13.708	
22.426389																							13.75	
22.434722																		8.833						
22.436111																		8.875	5.167					
22.4375																			5.208	2.958				
22.438889																				3				
22.440278																						0.667		
22.441667																						0.708	13.75	
22.443056																							13.792	
22.451389																		8.875						
22.452778																		8.917	5.208					
22.454167																			5.25	3				
22.455556																				3.042				
22.456944																						0.708		
22.458333																						0.75	13.792	
22.459722																							13.833	
22.468056																		8.917						
22.469444																		8.958	5.25					
22.470833																			5.292	3.042				
22.472222																				3.083				
22.473611																						0.75		
22.475																						0.792	13.833	
22.476389																							13.875	
22.484722																		8.958						
22.486111																		9	5.292					
22.4875																			5.333	3.083				
22.488889																				3.125				
22.490278																						0.792		
22.491667																						0.833	13.875	
22.493056																							13.917	
22.5	0.36487	0.18257	0.41333	0.22417	0.37809	0.21327	0.34753	0.20473	0.35674	0.17893	0.35718	0.20302	0.46247	0.25368	0.34499	0.17768								
22.501389																		9						
22.502778																		9.042	5.333					
22.504167																			5.375	3.125				
22.505556																				3.167				
22.506944																						0.833		
22.508333																						0.875	13.917	
22.509722																							13.958	
22.518056																		9.042						
22.519444																		9.083	5.375					
22.520833																			5.417	3.167				
22.522222																				3.208				
22.523611																						0.875		
22.525																						0.917	13.958	
22.526389																							14	
22.534722																		9.083						
22.536111																		9.125	5.417					
22.5375																			5.458	3.208				
22.538889																				3.25				
22.540278																						0.917		
22.541667																						0.958	14	
22.543056																							14.042	
22.551389																		9.125						
22.552778																		9.167	5.458					
22.554167																			5.5	3.25				
22.555556																				3.292				
22.556944																						0.958		
22.558333																						1	14.042	
22.559722																							14.083	
22.568056																		9.167						
22.569444																		9.208	5.5					
22.570833																			5.542	3.292				
22.572222																				3.333				
22.573611																						1		
22.575																						1.042	14.083	
22.576389																							14.125	
22.583333	0.36187	0.18169	0.4137	0.22369	0.37983	0.21375	0.35012	0.20659	0.35773	0.17915	0.35554	0.20256	0.45705	0.24823	0.34888	0.18072								
22.584722																		9.208						
22.586111																		9.25	5.542					
22.5875																			5.583	3.333				
22.588889																				3.375				
22.590278																						1.042		
22.591667																						1.083	14.125	
22.593056																							14.167	
22.601389																		9.25						
22.602778																		9.292	5.583					
22.604167																			5.625	3.375				
22.605556																				3.417				
22.606944																						1.083		
22.608333																						1.125	14.167	
22.609722																							14.208	
22.618056																		9.292						
22.619444																		9.333	5.625					
22.620833																			5.667	3.417				
22.622222																				3.458				
22.623611																						1.125		
22.625																						1.167	14.208	
22.626389																							14.25	
22.634722																		9.333						
22.636111																		9.375	5.667					
22.6375																			5.708	3.458				
22.638889																				3.5				
22.640278																						1.167		
22.641667																						1.208	14.25	
22.643056																							14.292	
22.651389																		9.375						
22.652778																		9.417	5.708					
22.654167																			5.75	3.5				
22.655556																				3.542				
22.656944																						1.208		
22.658333																						1.25	14.292	
22.659722																							14.333	
22.666667	0.36254	0.18301	0.41936	0.22881	0.38193	0.21399	0.35045	0.208	0.35871	0.17915	0.35554	0.20117	0.46711	0.25394	0.35116	0.18115								
22.668056																		9.417						
22.669444																		9.458	5.75					
22.670833																			5.792	3.542				
22.672222																				3.583				
22.673611																						1.25		
22.675																						1.292	14.333	
22.676389																							14.375	
22.684722																		9.458						
22.686111																		9.5	5.792					
22.6875																			5.833	3.583				
22.688889																				3.625				
22.690278																						1.292		
22.691667																						1.333	14.375	
22.693056																							14.417	
22.701389																		9.5						
22.702778																		9.542	5.833					
22.704167																			5.875	3.625				
22.705556																				3.667				
22.706944																						1.333		
22.708333																						1.375	14.417	
22.709722																							14.458	
22.718056																		9.542						
22.719444																		9.583	5.875					
22.720833																			5.917	3.667				
22.722222																				3.708				
22.723611																						1.375		
22.725																						1.417	14.458	
22.726389																							14.5	
22.734722																		9.583						
22.736111																		9.625	5.917					
22.7375																			5.958	3.708				
22.738889																				3.75				
22.740278																						1.417		
22.741667																						1.458	14.5	
22.743056																							14.542	
22.75	0.36587	0.18235	0.41823	0.22588	0.38123	0.21517	0.35338	0.20847	0.36434	0.18246	0.35915	0.20325	0.45954	0.25682	0.35247	0.18225								
22.751389																		9.625						
22.752778																		9.667	5.958					
22.754167																			6	3.75				
22.755556																				3.792				
22.756944																						1.458		
22.758333																						1.5	14.542	
22.759722																							14.583	
22.768056																		9.667						
22.769444																		9.708	6					
22.770833																			6.042	3.792				
22.772222																				3.833				
22.773611																						1.5		
22.775																						1.542	14.583	
22.776389																							14.625	
22.784722																		9.708						
22.786111																		9.75	6.042					
22.7875																			6.083	3.833				
22.788889																				3.875				
22.790278																						1.542		
22.791667																						1.583	14.625	
22.793056																							14.667	
22.801389																		9.75						
22.802778																		9.792	6.083					
22.804167																			6.125	3.875				
22.805556																				3.917				
22.806944																						1.583		
22.808333																						1.625	14.667	
22.809722																							14.708	
22.818056																		9.792						
22.819444																		9.833	6.125					
22.820833																			6.167	3.917				
22.822222																				3.958				
22.823611																						1.625		
22.825																						1.667	14.708	
22.826389																							14.75	
22.833333	0.36889	0.18434	0.4228	0.22881	0.38475	0.21613	0.35404	0.20964	0.36468	0.18423	0.36145	0.20348	0.4718	0.26104	0.35313	0.18203								
22.834722																		9.833						
22.836111																		9.875	6.167					
22.8375																			6.208	3.958				
22.838889																				4				
22.840278																						1.667		
22.841667																						1.708	14.75	
22.843056																							14.792	
22.851389																		9.875						
22.852778																		9.917	6.208					
22.854167																			6.25	4				
22.855556																				4.042				
22.856944																						1.708		
22.858333																						1.75	14.792	
22.859722																							14.833	
22.868056																		9.917						
22.869444																		9.958	6.25					
22.870833																			6.292	4.042				
22.872222																				4.083				
22.873611																						1.75		
22.875																						1.792	14.833	
22.876389																							14.875	
22.884722																		9.958						
22.886111																		10	6.292					
22.8875																			6.333	4.083				
22.888889																				4.125				
22.890278																						1.792		
22.891667																						1.833	14.875	
22.893056																							14.917	
22.901389																		10						
22.902778																		10.042	6.333					
22.904167																			6.375	4.125				
22.905556																				4.167				
22.906944																						1.833		
22.908333																						1.875	14.917	
22.909722																							14.958	
