,0,1
"('570', '740', '520')",-0.047465747173374484,0.047465747173374484
"('570', '740', '530')",-0.05327623230363576,0.05327623230363576
"('570', '740', '540')",-0.05743575801446876,0.05743575801446876
"('570', '740', '550')",-0.060076163367267954,0.060076163367267954
"('570', '740', '560')",-0.06278805450765268,0.06278805450765268
"('570', '740', '570')",-0.06366478335335013,0.06366478335335013
"('570', '740', '580')",-0.06361299695112543,0.06361299695112543
"('570', '740', '590')",-0.06389295385625704,0.06389295385625704
"('570', '740', '600')",-0.06446466734285339,0.06446466734285339
"('570', '740', '610')",-0.06495605737188836,0.06495605737188836
"('570', '740', '620')",-0.06512404697282048,0.06512404697282048
"('570', '740', '630')",-0.06644838074471893,0.06644838074471893
"('570', '740', '640')",-0.06608820838942442,0.06608820838942442
"('570', '740', '650')",-0.05889963793011399,0.05889963793011399
"('570', '740', '660')",-0.055861388805143575,0.055861388805143575
"('570', '740', '670')",-0.04949687657875934,0.04949687657875934
"('570', '740', '680')",-0.047316374114338644,0.047316374114338644
"('570', '740', '690')",-0.058686672125803696,0.058686672125803696
"('570', '740', '700')",-0.08122597531745934,0.08122597531745934
"('570', '740', '710')",-0.09344832525737168,0.09344832525737168
"('570', '740', '720')",-0.10074024148481331,0.10074024148481331
"('570', '740', '730')",-0.10684289680906134,0.10684289680906134
"('570', '740', '740')",-0.11087788641378316,0.11087788641378316
"('570', '740', '750')",-0.11519020575352124,0.11519020575352124
"('570', '750', 'A600')",-0.0631556380591739,0.0631556380591739
"('570', '750', 'A680')",-0.04443747746365989,0.04443747746365989
"('570', '750', 'A720')",-0.09440391541841153,0.09440391541841153
"('570', '750', 'A750')",-0.10698432679958847,0.10698432679958847
"('570', '750', '500')",-0.03312846531933261,0.03312846531933261
"('570', '750', '510')",-0.03891557330562523,0.03891557330562523
"('570', '750', '520')",-0.04598982909764848,0.04598982909764848
"('570', '750', '530')",-0.051616074230855014,0.051616074230855014
"('570', '750', '540')",-0.05564568509202317,0.05564568509202317
"('570', '750', '550')",-0.058203248259516505,0.058203248259516505
"('570', '750', '560')",-0.06083143940675306,0.06083143940675306
"('570', '750', '570')",-0.06168245232089786,0.06168245232089786
"('570', '750', '580')",-0.06163368036402661,0.06163368036402661
"('570', '750', '590')",-0.06190590038535193,0.06190590038535193
"('570', '750', '600')",-0.06246035638244363,0.06246035638244363
"('570', '750', '610')",-0.06293652012045114,0.06293652012045114
"('570', '750', '620')",-0.0630997929881314,0.0630997929881314
"('570', '750', '630')",-0.06438363838652206,0.06438363838652206
"('570', '750', '640')",-0.06403670719817522,0.06403670719817522
"('570', '750', '650')",-0.057071151879932724,0.057071151879932724
"('570', '750', '660')",-0.05412379729066907,0.05412379729066907
"('570', '750', '670')",-0.047955031344539045,0.047955031344539045
"('570', '750', '680')",-0.0458373975874633,0.0458373975874633
"('570', '750', '690')",-0.05683917323091492,0.05683917323091492
"('570', '750', '700')",-0.078655589128379,0.078655589128379
"('570', '750', '710')",-0.09048856685912621,0.09048856685912621
"('570', '750', '720')",-0.09754850513067681,0.09754850513067681
"('570', '750', '730')",-0.1034621779322562,0.1034621779322562
"('570', '750', '740')",-0.10736935623276755,0.10736935623276755
"('570', '750', '750')",-0.11154555532765031,0.11154555532765031
"('580', 'A600', 'A600')",-0.003185591695001877,0.003185591695001877
"('580', 'A600', 'A680')",-0.0015709716877683189,0.0015709716877683189
"('580', 'A600', 'A720')",-0.005419826296788166,0.005419826296788166
"('580', 'A600', 'A750')",-0.005972428287843945,0.005972428287843945
"('580', 'A600', '500')",-0.0014907674081406919,0.0014907674081406919
"('580', 'A600', '510')",-0.0018055735117570304,0.0018055735117570304
"('580', 'A600', '520')",-0.002290964362848591,0.002290964362848591
"('580', 'A600', '530')",-0.0026083392627972435,0.0026083392627972435
"('580', 'A600', '540')",-0.002772239756647754,0.002772239756647754
"('580', 'A600', '550')",-0.002897430464572137,0.002897430464572137
"('580', 'A600', '560')",-0.0029522638190684347,0.0029522638190684347
"('580', 'A600', '570')",-0.002940180523052671,0.002940180523052671
"('580', 'A600', '580')",-0.002882528094770076,0.002882528094770076
"('580', 'A600', '590')",-0.0028382363315989645,0.0028382363315989645
"('580', 'A600', '600')",-0.0028369900503348866,0.0028369900503348866
"('580', 'A600', '610')",-0.002851880081839342,0.002851880081839342
"('580', 'A600', '620')",-0.002854348116739791,0.002854348116739791
"('580', 'A600', '630')",-0.002920674499498066,0.002920674499498066
"('580', 'A600', '640')",-0.0028444782697685245,0.0028444782697685245
"('580', 'A600', '650')",-0.002533571167253501,0.002533571167253501
"('580', 'A600', '660')",-0.002420533167946104,0.002420533167946104
"('580', 'A600', '670')",-0.0022038028116029285,0.0022038028116029285
"('580', 'A600', '680')",-0.002189205318868348,0.002189205318868348
"('580', 'A600', '690')",-0.0029669016506940205,0.0029669016506940205
"('580', 'A600', '700')",-0.004361412067587445,0.004361412067587445
"('580', 'A600', '710')",-0.0051202781501218375,0.0051202781501218375
"('580', 'A600', '720')",-0.005459115107223411,0.005459115107223411
"('580', 'A600', '730')",-0.00570034884188253,0.00570034884188253
"('580', 'A600', '740')",-0.005863756268127629,0.005863756268127629
"('580', 'A600', '750')",-0.006008639588261255,0.006008639588261255
"('580', 'A680', 'A600')",-0.75095038590505,0.75095038590505
"('580', 'A680', 'A680')",-0.5283766927900301,0.5283766927900301
"('580', 'A680', 'A720')",-1.1250328708365729,1.1250328708365729
"('580', 'A680', 'A750')",-1.2772269152528917,1.2772269152528917
"('580', 'A680', '500')",-0.3939856998427876,0.3939856998427876
"('580', 'A680', '510')",-0.46216901367108254,0.46216901367108254
"('580', 'A680', '520')",-0.5478348477229262,0.5478348477229262
"('580', 'A680', '530')",-0.6150609796001719,0.6150609796001719
"('580', 'A680', '540')",-0.6630712860044412,0.6630712860044412
"('580', 'A680', '550')",-0.6940339008102357,0.6940339008102357
"('580', 'A680', '560')",-0.7253683768265266,0.7253683768265266
"('580', 'A680', '570')",-0.7359961286517922,0.7359961286517922
"('580', 'A680', '580')",-0.7357637938409676,0.7357637938409676
"('580', 'A680', '590')",-0.7392366561809913,0.7392366561809913
"('580', 'A680', '600')",-0.7461847795879725,0.7461847795879725
"('580', 'A680', '610')",-0.7522983530602009,0.7522983530602009
"('580', 'A680', '620')",-0.7544957024086996,0.7544957024086996
"('580', 'A680', '630')",-0.770185209015399,0.770185209015399
"('580', 'A680', '640')",-0.7663525939306984,0.7663525939306984
"('580', 'A680', '650')",-0.6834634708652535,0.6834634708652535
"('580', 'A680', '660')",-0.6487705773586392,0.6487705773586392
"('580', 'A680', '670')",-0.5751520079455599,0.5751520079455599
"('580', 'A680', '680')",-0.5501463261216485,0.5501463261216485
"('580', 'A680', '690')",-0.6824341217033049,0.6824341217033049
"('580', 'A680', '700')",-0.9445603562332998,0.9445603562332998
"('580', 'A680', '710')",-1.0870216470295506,1.0870216470295506
"('580', 'A680', '720')",-1.1725147583263038,1.1725147583263038
"('580', 'A680', '730')",-1.2439710748958208,1.2439710748958208
"('580', 'A680', '740')",-1.2915578287330092,1.2915578287330092
"('580', 'A680', '750')",-1.3423019217249739,1.3423019217249739
"('580', 'A720', 'A600')",-0.004523367654343802,0.004523367654343802
"('580', 'A720', 'A680')",-0.002140699766324583,0.002140699766324583
"('580', 'A720', 'A720')",-0.008112409442323942,0.008112409442323942
"('580', 'A720', 'A750')",-0.008825726344099394,0.008825726344099394
"('580', 'A720', '500')",-0.002096818274381629,0.002096818274381629
"('580', 'A720', '510')",-0.002560343208052762,0.002560343208052762
"('580', 'A720', '520')",-0.0032538618988264822,0.0032538618988264822
"('580', 'A720', '530')",-0.0036993139059182667,0.0036993139059182667
"('580', 'A720', '540')",-0.0039040631217829302,0.0039040631217829302
"('580', 'A720', '550')",-0.0040369157886975815,0.0040369157886975815
"('580', 'A720', '560')",-0.004100733608891516,0.004100733608891516
"('580', 'A720', '570')",-0.004001149786319491,0.004001149786319491
"('580', 'A720', '580')",-0.0038887972032934925,0.0038887972032934925
"('580', 'A720', '590')",-0.003783255622191617,0.003783255622191617
"('580', 'A720', '600')",-0.0037399139440172924,0.0037399139440172924
"('580', 'A720', '610')",-0.0037121576192222783,0.0037121576192222783
"('580', 'A720', '620')",-0.003685505870214656,0.003685505870214656
"('580', 'A720', '630')",-0.0037242015528030636,0.0037242015528030636
"('580', 'A720', '640')",-0.0035787596512454334,0.0035787596512454334
"('580', 'A720', '650')",-0.003144308702989207,0.003144308702989207
"('580', 'A720', '660')",-0.002976595583100705,0.002976595583100705
"('580', 'A720', '670')",-0.002734675913732776,0.002734675913732776
"('580', 'A720', '680')",-0.0027465568601724444,0.0027465568601724444
"('580', 'A720', '690')",-0.0038375476460860147,0.0038375476460860147
"('580', 'A720', '700')",-0.005731465698629812,0.005731465698629812
"('580', 'A720', '710')",-0.006703242587575264,0.006703242587575264
"('580', 'A720', '720')",-0.007069640487143758,0.007069640487143758
"('580', 'A720', '730')",-0.007284903541061372,0.007284903541061372
"('580', 'A720', '740')",-0.007424382023522025,0.007424382023522025
"('580', 'A720', '750')",-0.007538425096082602,0.007538425096082602
"('580', 'A750', 'A600')",0.005230767694122451,0.005230767694122451
"('580', 'A750', 'A680')",0.004769367281710624,0.004769367281710624
"('580', 'A750', 'A720')",0.006809273017702289,0.006809273017702289
"('580', 'A750', 'A750')",0.00814808171658754,0.00814808171658754
"('580', 'A750', '500')",0.0029070337198116025,0.0029070337198116025
"('580', 'A750', '510')",0.0033026386400334395,0.0033026386400334395
"('580', 'A750', '520')",0.003738542141220602,0.003738542141220602
"('580', 'A750', '530')",0.004159365731385756,0.004159365731385756
"('580', 'A750', '540')",0.004570796402512345,0.004570796402512345
"('580', 'A750', '550')",0.004841399972962512,0.004841399972962512
"('580', 'A750', '560')",0.005178844637502955,0.005178844637502955
"('580', 'A750', '570')",0.005422015891872967,0.005422015891872967
"('580', 'A750', '580')",0.005532884823758577,0.005532884823758577
"('580', 'A750', '590')",0.005690759667016265,0.005690759667016265
"('580', 'A750', '600')",0.005826666297521266,0.005826666297521266
"('580', 'A750', '610')",0.0059375110592359,0.0059375110592359
"('580', 'A750', '620')",0.00599648838137945,0.00599648838137945
"('580', 'A750', '630')",0.006164444463093943,0.006164444463093943
"('580', 'A750', '640')",0.006263511743009431,0.006263511743009431
"('580', 'A750', '650')",0.005643396260816891,0.005643396260816891
"('580', 'A750', '660')",0.005380912316107822,0.005380912316107822
"('580', 'A750', '670')",0.004681408081620764,0.004681408081620764
"('580', 'A750', '680')",0.0043568594818989,0.0043568594818989
"('580', 'A750', '690')",0.0049938149660772035,0.0049938149660772035
"('580', 'A750', '700')",0.006511556293699372,0.006511556293699372
"('580', 'A750', '710')",0.007400661490436278,0.007400661490436278
"('580', 'A750', '720')",0.008159369715869724,0.008159369715869724
"('580', 'A750', '730')",0.008875623700781654,0.008875623700781654
"('580', 'A750', '740')",0.009359075490382729,0.009359075490382729
"('580', 'A750', '750')",0.009918838053756929,0.009918838053756929
"('580', '500', 'A600')",-0.4333896320122934,0.4333896320122934
"('580', '500', 'A680')",-0.30546008638943234,0.30546008638943234
"('580', '500', 'A720')",-0.6494377428883602,0.6494377428883602
"('580', '500', 'A750')",-0.7377787399086708,0.7377787399086708
"('580', '500', '500')",-0.22740494467664463,0.22740494467664463
"('580', '500', '510')",-0.26672535193422586,0.26672535193422586
"('580', '500', '520')",-0.31614615737384155,0.31614615737384155
"('580', '500', '530')",-0.35494556683114475,0.35494556683114475
"('580', '500', '540')",-0.3826925418958671,0.3826925418958671
"('580', '500', '550')",-0.40059624712670927,0.40059624712670927
"('580', '500', '560')",-0.418733839051566,0.418733839051566
"('580', '500', '570')",-0.4249425890617158,0.4249425890617158
"('580', '500', '580')",-0.42486415457611115,0.42486415457611115
"('580', '500', '590')",-0.4269272868723595,0.4269272868723595
"('580', '500', '600')",-0.4309775106251197,0.4309775106251197
"('580', '500', '610')",-0.43454249628740493,0.43454249628740493
"('580', '500', '620')",-0.4358321925434958,0.4358321925434958
"('580', '500', '630')",-0.44491100075697276,0.44491100075697276
"('580', '500', '640')",-0.44275118063180297,0.44275118063180297
"('580', '500', '650')",-0.39490538715250234,0.39490538715250234
"('580', '500', '660')",-0.3748981213364124,0.3748981213364124
"('580', '500', '670')",-0.3323417866000973,0.3323417866000973
"('580', '500', '680')",-0.317873362338009,0.317873362338009
"('580', '500', '690')",-0.3941897458143031,0.3941897458143031
"('580', '500', '700')",-0.5454612669334999,0.5454612669334999
"('580', '500', '710')",-0.6276972473538143,0.6276972473538143
"('580', '500', '720')",-0.6771542069544216,0.6771542069544216
"('580', '500', '730')",-0.718506098592048,0.718506098592048
"('580', '500', '740')",-0.7460762308946136,0.7460762308946136
"('580', '500', '750')",-0.7754753014125431,0.7754753014125431
"('580', '510', 'A600')",-0.24903400654765595,0.24903400654765595
"('580', '510', 'A680')",-0.17541825276381906,0.17541825276381906
"('580', '510', 'A720')",-0.37352550580979704,0.37352550580979704
"('580', '510', 'A750')",-0.42450297777991897,0.42450297777991897
"('580', '510', '500')",-0.13054866350781424,0.13054866350781424
"('580', '510', '510')",-0.15355071924421781,0.15355071924421781
"('580', '510', '520')",-0.18151008957515002,0.18151008957515002
"('580', '510', '530')",-0.2038596017271208,0.2038596017271208
"('580', '510', '540')",-0.21989667200935492,0.21989667200935492
"('580', '510', '550')",-0.23012173586303408,0.23012173586303408
"('580', '510', '560')",-0.24057187164018212,0.24057187164018212
"('580', '510', '570')",-0.24411022882743105,0.24411022882743105
"('580', '510', '580')",-0.24404288933593965,0.24404288933593965
"('580', '510', '590')",-0.24520455160492816,0.24520455160492816
"('580', '510', '600')",-0.24752119747572632,0.24752119747572632
"('580', '510', '610')",-0.24956412664603822,0.24956412664603822
"('580', '510', '620')",-0.2503112520653623,0.2503112520653623
"('580', '510', '630')",-0.2555310094349841,0.2555310094349841
"('580', '510', '640')",-0.25427599823026403,0.25427599823026403
"('580', '510', '650')",-0.2267731905264756,0.2267731905264756
"('580', '510', '660')",-0.21529276729803581,0.21529276729803581
"('580', '510', '670')",-0.19083931875379956,0.19083931875379956
"('580', '510', '680')",-0.1825549825160998,0.1825549825160998
"('580', '510', '690')",-0.22652339748342665,0.22652339748342665
"('580', '510', '700')",-0.3136355902104542,0.3136355902104542
"('580', '510', '710')",-0.3609974170294794,0.3609974170294794
"('580', '510', '720')",-0.38945846887440916,0.38945846887440916
"('580', '510', '730')",-0.413252709521027,0.413252709521027
"('580', '510', '740')",-0.4291384901128166,0.4291384901128166
"('580', '510', '750')",-0.4460417205011029,0.4460417205011029
"('580', '520', 'A600')",-0.07597897140364673,0.07597897140364673
"('580', '520', 'A680')",-0.05348334095349827,0.05348334095349827
"('580', '520', 'A720')",-0.114537534900359,0.114537534900359
"('580', '520', 'A750')",-0.13023725868398195,0.13023725868398195
"('580', '520', '500')",-0.0396727392976457,0.0396727392976457
"('580', '520', '510')",-0.04651047974801059,0.04651047974801059
"('580', '520', '520')",-0.05525769012276871,0.05525769012276871
"('580', '520', '530')",-0.06205606801901875,0.06205606801901875
"('580', '520', '540')",-0.06689286872422939,0.06689286872422939
"('580', '520', '550')",-0.07002972705238131,0.07002972705238131
"('580', '520', '560')",-0.07318178624446459,0.07318178624446459
"('580', '520', '570')",-0.07425141404971347,0.07425141404971347
"('580', '520', '580')",-0.07422243287224717,0.07422243287224717
"('580', '520', '590')",-0.07457275582655876,0.07457275582655876
"('580', '520', '600')",-0.07527186579112843,0.07527186579112843
"('580', '520', '610')",-0.07589085319303401,0.07589085319303401
"('580', '520', '620')",-0.0761109222656342,0.0761109222656342
"('580', '520', '630')",-0.07769013707893513,0.07769013707893513
"('580', '520', '640')",-0.07729551906671062,0.07729551906671062
"('580', '520', '650')",-0.0689468273565248,0.0689468273565248
"('580', '520', '660')",-0.06547483387963438,0.06547483387963438
"('580', '520', '670')",-0.05806488378160646,0.05806488378160646
"('580', '520', '680')",-0.05557193146366168,0.05557193146366168
"('580', '520', '690')",-0.06900262580224625,0.06900262580224625
"('580', '520', '700')",-0.09556642705587182,0.09556642705587182
"('580', '520', '710')",-0.10999347443360485,0.10999347443360485
"('580', '520', '720')",-0.11864916116503288,0.11864916116503288
"('580', '520', '730')",-0.1258604562733665,0.1258604562733665
"('580', '520', '740')",-0.13067728958764735,0.13067728958764735
"('580', '520', '750')",-0.1358166051218923,0.1358166051218923
"('580', '530', 'A600')",0.013794437558897643,0.013794437558897643
"('580', '530', 'A680')",0.009792983400340516,0.009792983400340516
"('580', '530', 'A720')",0.019955484366526388,0.019955484366526388
"('580', '530', 'A750')",0.022527793407227215,0.022527793407227215
"('580', '530', '500')",0.007440316298967686,0.007440316298967686
"('580', '530', '510')",0.008715277112079978,0.008715277112079978
"('580', '530', '520')",0.010237176923663882,0.010237176923663882
"('580', '530', '530')",0.011469726840674044,0.011469726840674044
"('580', '530', '540')",0.012371839050079436,0.012371839050079436
"('580', '530', '550')",0.012947038526524235,0.012947038526524235
"('580', '530', '560')",0.013549103589250322,0.013549103589250322
"('580', '530', '570')",0.013766913280855997,0.013766913280855997
"('580', '530', '580')",0.013780444048482776,0.013780444048482776
"('580', '530', '590')",0.013859159137203259,0.013859159137203259
"('580', '530', '600')",0.013998895547534307,0.013998895547534307
"('580', '530', '610')",0.014117846448019833,0.014117846448019833
"('580', '530', '620')",0.014163643368432677,0.014163643368432677
"('580', '530', '630')",0.01446382467274332,0.01446382467274332
"('580', '530', '640')",0.014410814022932428,0.014410814022932428
"('580', '530', '650')",0.012850728122241195,0.012850728122241195
"('580', '530', '660')",0.012176383585464357,0.012176383585464357
"('580', '530', '670')",0.010772690570425514,0.010772690570425514
"('580', '530', '680')",0.010265979710804674,0.010265979710804674
"('580', '530', '690')",0.012630285082779524,0.012630285082779524
"('580', '530', '700')",0.01737656569088064,0.01737656569088064
"('580', '530', '710')",0.01996935639779207,0.01996935639779207
"('580', '530', '720')",0.02155056123073007,0.02155056123073007
"('580', '530', '730')",0.02289746303080875,0.02289746303080875
"('580', '530', '740')",0.023783958744858502,0.023783958744858502
"('580', '530', '750')",0.02472955696716106,0.02472955696716106
"('580', '540', 'A600')",0.04981779959148391,0.04981779959148391
"('580', '540', 'A680')",0.03518251728581223,0.03518251728581223
"('580', '540', 'A720')",0.07406702100260709,0.07406702100260709
"('580', '540', 'A750')",0.08400711041464648,0.08400711041464648
"('580', '540', '500')",0.026303839574505994,0.026303839574505994
"('580', '540', '510')",0.030795473701813236,0.030795473701813236
"('580', '540', '520')",0.036480272605530994,0.036480272605530994
"('580', '540', '530')",0.040929022020403494,0.040929022020403494
"('580', '540', '540')",0.0441214049165467,0.0441214049165467
"('580', '540', '550')",0.046187344566077315,0.046187344566077315
"('580', '540', '560')",0.048287108328275874,0.048287108328275874
"('580', '540', '570')",0.04901774636230849,0.04901774636230849
"('580', '540', '580')",0.049022060404155576,0.049022060404155576
"('580', '540', '590')",0.04927156717130443,0.04927156717130443
"('580', '540', '600')",0.04974456315686093,0.04974456315686093
"('580', '540', '610')",0.0501575439680122,0.0501575439680122
"('580', '540', '620')",0.05030731490983831,0.05030731490983831
"('580', '540', '630')",0.05135712749214694,0.05135712749214694
"('580', '540', '640')",0.05112118719018799,0.05112118719018799
"('580', '540', '650')",0.04559572562174319,0.04559572562174319
"('580', '540', '660')",0.04326469988253556,0.04326469988253556
"('580', '540', '670')",0.03833751152306175,0.03833751152306175
"('580', '540', '680')",0.03663457293439443,0.03663457293439443
"('580', '540', '690')",0.04533458015003433,0.04533458015003433
"('580', '540', '700')",0.06263089761081342,0.06263089761081342
"('580', '540', '710')",0.07204162639789691,0.07204162639789691
"('580', '540', '720')",0.07771791490892443,0.07771791490892443
"('580', '540', '730')",0.08248542796252822,0.08248542796252822
"('580', '540', '740')",0.08565067298534035,0.08565067298534035
"('580', '540', '750')",0.0890297942353373,0.0890297942353373
"('580', '550', 'A600')",0.060926609686524635,0.060926609686524635
"('580', '550', 'A680')",0.042996952810304134,0.042996952810304134
"('580', '550', 'A720')",0.09081579078617819,0.09081579078617819
"('580', '550', 'A750')",0.10306011471072085,0.10306011471072085
"('580', '550', '500')",0.032112997887976835,0.032112997887976835
"('580', '550', '510')",0.03764763714504504,0.03764763714504504
"('580', '550', '520')",0.044568535741753346,0.044568535741753346
"('580', '550', '530')",0.050018651136972014,0.050018651136972014
"('580', '550', '540')",0.05392910560428921,0.05392910560428921
"('580', '550', '550')",0.05644896194329008,0.05644896194329008
"('580', '550', '560')",0.059014442913372545,0.059014442913372545
"('580', '550', '570')",0.05990068789094094,0.05990068789094094
"('580', '550', '580')",0.05990045538292077,0.05990045538292077
"('580', '550', '590')",0.06020026238985188,0.06020026238985188
"('580', '550', '600')",0.06077577011237434,0.06077577011237434
"('580', '550', '610')",0.06127991574205516,0.06127991574205516
"('580', '550', '620')",0.06146345671428399,0.06146345671428399
"('580', '550', '630')",0.06274651839947643,0.06274651839947643
"('580', '550', '640')",0.06245271602716951,0.06245271602716951
"('580', '550', '650')",0.05570256235323756,0.05570256235323756
"('580', '550', '660')",0.052863038489029957,0.052863038489029957
"('580', '550', '670')",0.046848518069479095,0.046848518069479095
"('580', '550', '680')",0.04478147230878082,0.04478147230878082
"('580', '550', '690')",0.05545929244332082,0.05545929244332082
"('580', '550', '700')",0.0766646365555439,0.0766646365555439
"('580', '550', '710')",0.08820063000443379,0.08820063000443379
"('580', '550', '720')",0.09515239793116637,0.09515239793116637
"('580', '550', '730')",0.10098249840686013,0.10098249840686013
"('580', '550', '740')",0.10485977407138325,0.10485977407138325
"('580', '550', '750')",0.1089948457463803,0.1089948457463803
"('580', '560', 'A600')",0.06183172210399435,0.06183172210399435
"('580', '560', 'A680')",0.04361744613955909,0.04361744613955909
"('580', '560', 'A720')",0.09228931253396278,0.09228931253396278
"('580', '560', 'A750')",0.10475272018460191,0.10475272018460191
"('580', '560', '500')",0.03253795247259206,0.03253795247259206
"('580', '560', '510')",0.03813510633857076,0.03813510633857076
"('580', '560', '520')",0.04517789861759347,0.04517789861759347
"('580', '560', '530')",0.05070439814213368,0.05070439814213368
"('580', '560', '540')",0.054663772326556836,0.054663772326556836
"('580', '560', '550')",0.057219498428042304,0.057219498428042304
"('580', '560', '560')",0.05981565074676898,0.05981565074676898
"('580', '560', '570')",0.060709609597282554,0.060709609597282554
"('580', '560', '580')",0.060705413547283316,0.060705413547283316
"('580', '560', '590')",0.06100647123387104,0.06100647123387104
"('580', '560', '600')",0.06158766489601075,0.06158766489601075
"('580', '560', '610')",0.06209648917782462,0.06209648917782462
"('580', '560', '620')",0.06228062558410996,0.06228062558410996
"('580', '560', '630')",0.06357797552697009,0.06357797552697009
"('580', '560', '640')",0.06327623574280183,0.06327623574280183
"('580', '560', '650')",0.05643634840838607,0.05643634840838607
"('580', '560', '660')",0.053562329532069075,0.053562329532069075
"('580', '560', '670')",0.04747160800874106,0.04747160800874106
"('580', '560', '680')",0.045383475826327624,0.045383475826327624
"('580', '560', '690')",0.05622044825919881,0.05622044825919881
"('580', '560', '700')",0.0777323959085634,0.0777323959085634
"('580', '560', '710')",0.08942962246220132,0.08942962246220132
"('580', '560', '720')",0.09647310949282573,0.09647310949282573
"('580', '560', '730')",0.10237525386571789,0.10237525386571789
"('580', '560', '740')",0.1063012458235546,0.1063012458235546
"('580', '560', '750')",0.11049098411765135,0.11049098411765135
"('580', '570', 'A600')",0.03564915313963035,0.03564915313963035
"('580', '570', 'A680')",0.025150565024941507,0.025150565024941507
"('580', '570', 'A720')",0.053281680569194245,0.053281680569194245
"('580', '570', 'A750')",0.06049284579017655,0.06049284579017655
"('580', '570', '500')",0.01875072517221299,0.01875072517221299
"('580', '570', '510')",0.021981483300392735,0.021981483300392735
"('580', '570', '520')",0.026041870415586144,0.026041870415586144
"('580', '570', '530')",0.029230155749223385,0.029230155749223385
"('580', '570', '540')",0.03151370163042855,0.03151370163042855
"('580', '570', '550')",0.032986734378877336,0.032986734378877336
"('580', '570', '560')",0.03448277825339485,0.03448277825339485
"('580', '570', '570')",0.034996795894661314,0.034996795894661314
"('580', '570', '580')",0.03499312076626526,0.03499312076626526
"('580', '570', '590')",0.03516589065708842,0.03516589065708842
"('580', '570', '600')",0.03549958674680587,0.03549958674680587
"('580', '570', '610')",0.035792465204930846,0.035792465204930846
"('580', '570', '620')",0.03589806464554246,0.03589806464554246
"('580', '570', '630')",0.036645407440392797,0.036645407440392797
"('580', '570', '640')",0.03647014653854752,0.03647014653854752
"('580', '570', '650')",0.03252789146623769,0.03252789146623769
"('580', '570', '660')",0.030872890215401294,0.030872890215401294
"('580', '570', '670')",0.027363735621578233,0.027363735621578233
"('580', '570', '680')",0.0261623937652794,0.0261623937652794
"('580', '570', '690')",0.03241791846892739,0.03241791846892739
"('580', '570', '700')",0.04483071727581334,0.04483071727581334
"('580', '570', '710')",0.051580475536063375,0.051580475536063375
"('580', '570', '720')",0.05564342459957983,0.05564342459957983
"('580', '570', '730')",0.05904620641131775,0.05904620641131775
"('580', '570', '740')",0.061310525710251085,0.061310525710251085
"('580', '570', '750')",0.06372619590980255,0.06372619590980255
"('580', '590', 'A600')",-0.03909581194340517,0.03909581194340517
"('580', '590', 'A680')",-0.027557652308742853,0.027557652308742853
"('580', '590', 'A720')",-0.05841888694105468,0.05841888694105468
"('580', '590', 'A750')",-0.0663128464260927,0.0663128464260927
"('580', '590', '500')",-0.02055888416963747,0.02055888416963747
"('580', '590', '510')",-0.024102623556725433,0.024102623556725433
"('580', '590', '520')",-0.028560858445415338,0.028560858445415338
"('580', '590', '530')",-0.03205882381925729,0.03205882381925729
"('580', '590', '540')",-0.03456216096599651,0.03456216096599651
"('580', '590', '550')",-0.03617793510643008,0.03617793510643008
"('580', '590', '560')",-0.03781742920497322,0.03781742920497322
"('580', '590', '570')",-0.03837967109845197,0.03837967109845197
"('580', '590', '580')",-0.03837495978545047,0.03837495978545047
"('580', '590', '590')",-0.03856319981209977,0.03856319981209977
"('580', '590', '600')",-0.03892983384581583,0.03892983384581583
"('580', '590', '610')",-0.039251389694095584,0.039251389694095584
"('580', '590', '620')",-0.03936761713828929,0.03936761713828929
"('580', '590', '630')",-0.04018790613609924,0.04018790613609924
"('580', '590', '640')",-0.03999439122459236,0.03999439122459236
"('580', '590', '650')",-0.03567057366040505,0.03567057366040505
"('580', '590', '660')",-0.03385718711360275,0.03385718711360275
"('580', '590', '670')",-0.030009766416147388,0.030009766416147388
"('580', '590', '680')",-0.02869550595313819,0.02869550595313819
"('580', '590', '690')",-0.035564741703234204,0.035564741703234204
"('580', '590', '700')",-0.04919185635335399,0.04919185635335399
"('580', '590', '710')",-0.05659971302479794,0.05659971302479794
"('580', '590', '720')",-0.06105686977469871,0.06105686977469871
"('580', '590', '730')",-0.06478772435016156,0.06478772435016156
"('580', '590', '740')",-0.06727142662841401,0.06727142662841401
"('580', '590', '750')",-0.06992066304159783,0.06992066304159783
"('580', '600', 'A600')",-0.06965861914349014,0.06965861914349014
"('580', '600', 'A680')",-0.04911014464437147,0.04911014464437147
"('580', '600', 'A720')",-0.1040926375537794,0.1040926375537794
"('580', '600', 'A750')",-0.1181660679450609,0.1181660679450609
"('580', '600', '500')",-0.036624266346964696,0.036624266346964696
"('580', '600', '510')",-0.04294006651950377,0.04294006651950377
"('580', '600', '520')",-0.050876055088974304,0.050876055088974304
"('580', '600', '530')",-0.057107185748799694,0.057107185748799694
"('580', '600', '540')",-0.06156818798057628,0.06156818798057628
"('580', '600', '550')",-0.06444592308840114,0.06444592308840114
"('580', '600', '560')",-0.06736651380714964,0.06736651380714964
"('580', '600', '570')",-0.06836833165316814,0.06836833165316814
"('580', '600', '580')",-0.06835841089637806,0.06835841089637806
"('580', '600', '590')",-0.06869357249074293,0.06869357249074293
"('580', '600', '600')",-0.06934587207211529,0.06934587207211529
