NAME	ICL-Chlamy PBR exp2
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-109
START	Apr 17, 2019 9:15:43 PM
PLANNED_DURATION	60d 00:00:00
PLANNED_DURATION_SEC	5184000
DURATION	14d 16:43:23
DURATION_SEC	1269803
INOCULUM	85 mL each vessel (4.7x10^5 Chlamy/mL)
MEDIUM	TP NH4-NO3
ORGANISM	1-5 (ICL+Chlamy); 6-8 (Chlamy)
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1269803
NOTES	The OD was calibrated at the beggining of the experiment with the cultivation vessels inserted into the PBR.

0 OD = 4.7x10^5 Chlamy/mL

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
184.172222																					253.2583			
184.173611																					253.3			
184.175																							217.3333	
184.176389																							217.375	
184.188889																					253.3			
184.190278																					253.3417			
184.205556																					253.3417			
184.206944																					253.3833			
184.222222																					253.3833			
184.223611																					253.425			
184.25	0.16124	0.12948	0.26702	0.16932	0.2896	0.19956	0.24109	0.18511	0.32953	0.1986	0.09264	0.07408	0.33709	0.20091	0.17153	0.1047								
184.308333																							217.375	
184.309722																							217.4167	
184.325																							217.4167	
184.326389																							217.4583	
184.333333	0.16082	0.13731	0.23013	0.16974	0.2896	0.19796	0.24311	0.18423	0.33046	0.19952	0.09102	0.07322	0.33615	0.20068	0.17132	0.1047								
184.341667																							217.4583	
184.343056																							217.5	
184.358333																							217.5	
184.359722																							217.5417	
184.375																							217.5417	
184.376389																							217.5833	
184.391667																							217.5833	
184.393056																							217.625	
184.408333																							217.625	
184.409722																							217.6667	
184.416667	0.16186	0.13006	0.22693	0.16653	0.29045	0.20094	0.24413	0.18534	0.33232	0.19929	0.09517	0.07425	0.33522	0.19815	0.17609	0.10451								
184.419444																			230.0833					
184.420833																			230.125					
184.425																							217.6667	
184.426389																							217.7083	
184.436111																			230.125					
184.4375																			230.1667					
184.441667																							217.7083	
184.443056																							217.75	
184.452778																			230.1667					
184.454167																			230.2083					
184.469444																			230.2083					
184.470833																			230.25					
184.486111																			230.25					
184.4875																			230.2917					
184.488889																					253.425			
184.490278																					253.4667			
184.5	0.15874	0.1289	0.22963	0.16889	0.28988	0.19704	0.23857	0.18578	0.33263	0.20229	0.09662	0.07823	0.33647	0.20068	0.17522	0.10654								
184.502778																			230.2917					
184.504167																			230.3333					
184.505556																					253.4667			
184.506944																					253.5083			
184.508333																							217.75	
184.509722																							217.7917	
184.522222																					253.5083			
184.523611																					253.55			
184.525																							217.7917	
184.526389																							217.8333	
184.538889																					253.55			
184.540278																					253.5917			
184.541667																							217.8333	
184.543056																							217.875	
184.555556																					253.5917			
184.556944																					253.6333			
184.572222																					253.6333			
184.573611																					253.675			
184.575																							217.875	
184.576389																							217.9167	
184.583333	0.15523	0.12812	0.23186	0.1691	0.28511	0.19864	0.24159	0.18578	0.33046	0.1986	0.093	0.07357	0.33647	0.20114	0.1785	0.1069								
184.588889																					253.675			
184.590278																					253.7167			
184.591667																							217.9167	
184.593056																							217.9583	
184.605556																					253.7167			
184.606944																					253.7583			
184.608333																							217.9583	
184.609722																							218	
184.622222																					253.7583			
184.623611																					253.8			
184.625																							218	
184.626389																							218.0417	
184.638889																					253.8			
184.640278																					253.8417			
184.641667																							218.0417	
184.643056																							218.0833	
184.655556																					253.8417			
184.656944																					253.8833			
184.658333																							218.0833	
184.659722																							218.125	
184.666667	0.15503	0.12388	0.23013	0.17039	0.28876	0.20163	0.2421	0.18378	0.3317	0.20137	0.09354	0.07322	0.3349	0.19929	0.17806	0.10561								
184.672222																					253.8833			
184.673611																					253.925			
184.675																							218.125	
184.676389																							218.1667	
184.688889																					253.925			
184.690278																					253.9667			
184.691667																							218.1667	
184.693056																							218.2083	
184.705556																					253.9667			
184.706944																					254.0083			
184.708333																							218.2083	
184.709722																							218.25	
184.722222																					254.0083			
184.723611																					254.05			
184.725																							218.25	
184.726389																							218.2917	
184.738889																					254.05			
184.740278																					254.0917			
184.741667																							218.2917	
184.743056																							218.3333	
184.75	0.15647	0.126	0.23013	0.17082	0.28623	0.1975	0.2426	0.18267	0.33108	0.2016	0.10119	0.07615	0.33428	0.19906	0.1785	0.10987								
184.755556																					254.0917			
184.756944																					254.1333			
184.758333																							218.3333	
184.759722																							218.375	
184.772222																					254.1333			
184.773611																					254.175			
184.805556																					254.175			
184.806944																					254.2167			
184.822222																					254.2167			
184.823611																					254.2583			
184.833333	0.154	0.12831	0.23211	0.17125	0.28567	0.19773	0.23832	0.17981	0.33077	0.19883	0.09826	0.07494	0.33428	0.19906	0.17894	0.1069								
184.855556																					254.2583			
184.856944																					254.3			
184.916667	0.15523	0.12561	0.22939	0.16889	0.28567	0.19864	0.23832	0.17959	0.33108	0.19929	0.09138	0.07511	0.33304	0.19815	0.17872	0.1069								
185	0.1489	0.12928	0.23186	0.17039	0.28288	0.19704	0.23857	0.17871	0.3317	0.20114	0.09246	0.07408	0.3349	0.20045	0.1796	0.10764								
185.008333																							218.375	
185.009722																							218.4167	
185.022222																					254.3			
185.023611																					254.3417			
185.025																							218.4167	
185.026389																							218.4583	
185.041667																							218.4583	
185.043056																							218.5	
185.058333																							218.5	
185.059722																							218.5417	
185.072222																					254.3417			
185.073611																					254.3833			
185.083333	0.17287	0.12083	0.22766	0.1676	0.28288	0.19681	0.23882	0.18091	0.33201	0.19952	0.09426	0.07529	0.33397	0.19929	0.17806	0.10746								
185.088889																					254.3833			
185.090278																					254.425			
185.105556																					254.425			
185.106944																					254.4667			
185.122222																					254.4667			
185.123611																					254.5083			
185.138889																					254.5083			
185.140278																					254.55			
185.155556																					254.55			
185.156944																					254.5917			
185.166667	0.14567	0.12178	0.23112	0.16739	0.28288	0.19796	0.23782	0.18091	0.33294	0.20021	0.09517	0.0746	0.33584	0.19746	0.1785	0.10801								
185.172222																					254.5917			
185.173611																					254.6333			
185.188889																					254.6333			
185.190278																					254.675			
185.205556																					254.675			
185.206944																					254.7167			
185.222222																					254.7167			
185.223611																					254.7583			
185.25	0.21372	0.12026	0.2257	0.1676	0.27874	0.19636	0.24185	0.18179	0.32984	0.19746	0.09662	0.07667	0.33647	0.20045	0.18004	0.10709								
185.291667																							218.5417	
185.293056																							218.5833	
185.308333																							218.5833	
185.309722																							218.625	
185.325																							218.625	
185.326389																							218.6667	
185.333333	0.14688	0.11874	0.22594	0.16803	0.28012	0.19864	0.24336	0.1829	0.33232	0.19975	0.09698	0.0746	0.33584	0.19883	0.1796	0.10894								
185.341667																							218.6667	
185.343056																							218.7083	
185.358333																							218.7083	
185.359722																							218.75	
185.416667	0.14466	0.11685	0.22939	0.16782	0.28261	0.1975	0.23958	0.17915	0.33325	0.19883	0.09535	0.07615	0.33615	0.19838	0.17675	0.10672								
185.441667																							218.75	
185.443056																							218.7917	
185.458333																							218.7917	
185.459722																							218.8333	
185.472222																					254.7583			
185.473611																					254.8			
185.475																							218.8333	
185.476389																							218.875	
185.488889																					254.8			
185.490278																					254.8417			
185.491667																							218.875	
185.493056																							218.9167	
185.5	0.14126	0.11685	0.22594	0.16717	0.28067	0.19681	0.24109	0.18025	0.33481	0.19952	0.09535	0.07563	0.33803	0.20091	0.17609	0.10378								
185.505556																					254.8417			
185.506944																					254.8833			
185.508333																							218.9167	
185.509722																							218.9583	
185.522222																					254.8833			
185.523611																					254.925			
185.525																							218.9583	
185.526389																							219	
185.538889																					254.925			
185.540278																					254.9667			
185.541667																							219	
185.543056																							219.0417	
185.555556																					254.9667			
185.556944																					255.0083			
185.558333																							219.0417	
185.559722																							219.0833	
185.572222																					255.0083			
185.573611																					255.05			
185.575																							219.0833	
185.576389																							219.125	
185.583333	0.14106	0.11572	0.22717	0.16739	0.28205	0.1959	0.23782	0.18157	0.33232	0.19952	0.09372	0.07494	0.33647	0.19929	0.17982	0.10396								
185.588889																					255.05			
185.590278																					255.0917			
185.591667																							219.125	
185.593056																							219.1667	
185.608333																							219.1667	
185.609722																							219.2083	
185.619444																			230.3333					
185.620833																			230.375					
185.622222																					255.0917			
185.623611																					255.1333			
185.625																							219.2083	
185.626389																							219.25	
185.636111																			230.375					
185.6375																			230.4167					
185.638889																					255.1333			
185.640278																					255.175			
185.652778																			230.4167					
185.654167																			230.4583					
185.655556																					255.175			
185.656944																					255.2167			
185.666667	0.13651	0.11572	0.22914	0.16696	0.28178	0.19773	0.23757	0.17893	0.33325	0.20091	0.09517	0.07408	0.33647	0.28491	0.17478	0.1058								
185.669444																			230.4583					
185.670833																			230.5					
185.672222																					255.2167			
185.673611																					255.2583			
185.675																							219.25	
185.676389																							219.2917	
185.686111																			230.5					
185.6875																			230.5417					
185.688889																					255.2583			
185.690278																					255.3			
185.691667																							219.2917	
185.693056																							219.3333	
185.705556																					255.3			
185.706944																					255.3417			
185.708333																							219.3333	
185.709722																							219.375	
185.722222																					255.3417			
185.723611																					255.3833			
185.725																							219.375	
185.726389																							219.4167	
185.738889																					255.3833			
185.740278																					255.425			
185.741667																							219.4167	
185.743056																							219.4583	
185.75	0.1373	0.12812	0.23013	0.16803	0.284	0.19658	0.23933	0.18157	0.3317	0.19769	0.09589	0.07788	0.33397	0.19952	0.18026	0.1069								
185.788889																					255.425			
185.790278																					255.4667			
185.833333	0.13415	0.109	0.22815	0.16739	0.28122	0.19522	0.24311	0.17937	0.3317	0.19906	0.09626	0.07511	0.3349	0.19883	0.17938	0.10783								
185.916667	0.13298	0.10919	0.22939	0.16717	0.28288	0.19864	0.23707	0.17631	0.33356	0.20252	0.09318	0.07546	0.33866	0.19815	0.1807	0.10709								
185.922222																					255.4667			
185.923611																					255.5083			
185.988889																					255.5083			
185.990278																					255.55			
186	0.12928	0.11048	0.22594	0.16739	0.28067	0.19636	0.23632	0.17522	0.33108	0.19952	0.09499	0.0746	0.33366	0.19815	0.17653	0.10506								
186.038889																					255.55			
186.040278																					255.5917			
186.072222																					255.5917			
186.073611																					255.6333			
186.083333	0.12967	0.11048	0.22889	0.16782	0.27984	0.1975	0.23933	0.17959	0.3317	0.20021	0.09372	0.0746	0.33709	0.20068	0.1774	0.1082								
186.088889																					255.6333			
186.090278																					255.675			
186.138889																					255.675			
186.140278																					255.7167			
186.155556																					255.7167			
186.156944																					255.7583			
186.158333																							219.4583	
186.159722																							219.5	
186.166667	0.13239	0.10993	0.22643	0.17667	0.29073	0.19796	0.23882	0.17806	0.3317	0.20021	0.09535	0.07649	0.33835	0.19906	0.17982	0.11191								
186.172222																					255.7583			
186.173611																					255.8			
186.175																							219.5	
186.176389																							219.5417	
186.188889																					255.8			
186.190278																					255.8417			
186.191667																							219.5417	
186.193056																							219.5833	
186.205556																					255.8417			
186.206944																					255.8833			
186.208333																							219.5833	
186.209722																							219.625	
186.225																							219.625	
186.226389																							219.6667	
186.25	0.12773	0.10734	0.22717	0.16547	0.28178	0.19499	0.23557	0.19093	0.33263	0.20137	0.09535	0.07788	0.33428	0.1986	0.17653	0.10801								
186.272222																					255.8833			
186.273611																					255.925			
186.288889																					255.925			
186.290278																					255.9667			
186.305556																					255.9667			
186.306944																					256.0083			
186.322222																					256.0083			
186.323611																					256.05			
186.325																							219.6667	
186.326389																							219.7083	
186.333333	0.12734	0.10697	0.22889	0.16782	0.28178	0.19704	0.24591	0.17631	0.33294	0.19906	0.09318	0.07649	0.33615	0.19906	0.18446	0.10764								
186.341667																							219.7083	
186.343056																							219.75	
186.355556																					256.05			
186.356944																					256.0917			
186.358333																							219.75	
186.359722																							219.7917	
186.372222																					256.0917			
186.373611																					256.1333			
186.375																							219.7917	
186.376389																							219.8333	
186.388889																					256.1333			
186.390278																					256.175			
186.391667																							219.8333	
186.393056																							219.875	
186.405556																					256.175			
186.406944																					256.2167			
186.408333																							219.875	
186.409722																							219.9167	
186.416667	0.12561	0.10697	0.22448	0.16632	0.27737	0.19567	0.23458	0.17392	0.33356	0.19998	0.09644	0.07649	0.3349	0.19883	0.18247	0.47568								
186.422222																					256.2167			
186.423611																					256.2583			
186.425																							219.9167	
186.426389																							219.9583	
186.441667																							219.9583	
186.443056																							220	
186.5	0.12657	0.10403	0.22497	0.16526	0.28288	0.20048	0.23359	0.17806	0.33325	0.20229	0.0939	0.07546	0.3349	0.20021	0.18114	0.10987								
186.508333																							220	
186.509722																							220.0417	
186.522222																					256.2583			
186.523611																					256.3			
186.525																							220.0417	
186.526389																							220.0833	
186.538889																					256.3			
186.540278																					256.3417			
186.541667																							220.0833	
186.543056																							220.125	
186.555556																					256.3417			
186.556944																					256.3833			
186.558333																							220.125	
186.559722																							220.1667	
186.569444																			230.5417					
186.570833																			230.5833					
186.572222																					256.3833			
186.573611																					256.425			
186.575																							220.1667	
186.576389																							220.2083	
186.583333	0.12255	0.10202	0.22521	0.16653	0.27545	0.19476	0.24362	0.17522	0.33325	0.19998	0.09753	0.07736	0.33584	0.19998	0.567	0.10764								
186.588889																					256.425			
186.590278																					256.4667			
186.591667																							220.2083	
186.593056																							220.25	
186.605556																					256.4667			
186.606944																					256.5083			
186.608333																							220.25	
186.609722																							220.2917	
186.622222																					256.5083			
186.623611																					256.55			
186.638889																					256.55			
186.640278																					256.5917			
186.655556																					256.5917			
186.656944																					256.6333			
186.666667	0.12197	0.10257	0.22229	0.16568	0.28567	0.20163	0.23013	0.17305	0.33356	0.20091	0.09535	0.07996	0.3349	0.19929	0.18536	0.10949								
186.672222																					256.6333			
186.673611																					256.675			
186.688889																					256.675			
186.690278																					256.7167			
186.705556																					256.7167			
186.706944																					256.7583			
186.738889																					256.7583			
186.740278																					256.8			
186.741667																							220.2917	
186.743056																							220.3333	
186.75	0.12121	0.10275	0.22277	0.16019	0.27984	0.31041	0.23186	0.17522	0.33232	0.20068	0.0999	0.08049	0.33709	0.197	0.18048	0.34838								
186.752778																			230.5833					
186.754167																			230.625					
186.755556																					256.8			
186.756944																					256.8417			
186.758333																							220.3333	
186.759722																							220.375	
186.769444																			230.625					
186.770833																			230.6667					
186.772222																					256.8417			
186.773611																					256.8833			
186.775																							220.375	
186.776389																							220.4167	
186.786111																			230.6667					
186.7875																			230.7083					
186.788889																					256.8833			
186.790278																					256.925			
186.791667																							220.4167	
186.793056																							220.4583	
186.802778																			230.7083					
186.804167																			230.75					
186.805556																					256.925			
186.806944																					256.9667			
186.808333																							220.4583	
186.809722																							220.5	
186.819444																			230.75					
186.820833																			230.7917					
186.822222																					256.9667			
186.823611																					257.0083			
186.833333	0.11875	0.09911	0.2218	0.16441	0.27846	0.1959	0.22743	0.1709	0.33294	0.20045	0.09517	0.07719	0.33647	0.19952	0.18092	0.10783								
186.838889																					257.0083			
186.840278																					257.05			
186.855556																					257.05			
186.856944																					257.0917			
186.872222																					257.0917			
186.873611																					257.1333			
186.888889																					257.1333			
186.890278																					257.175			
186.916667	0.1163	0.1002	0.22399	0.1642	0.27682	0.19386	0.22964	0.17522	0.33294	0.19929	0.09499	0.07719	0.33615	0.19906	0.18647	0.11098								
186.988889																					257.175			
186.990278																					257.2167			
187	0.13769	0.09821	0.22107	0.16462	0.27654	0.19658	0.22524	0.16896	0.33325	0.20045	0.09462	0.0758	0.33835	0.20183	0.17916	0.11117								
187.005556																					257.2167			
187.006944																					257.2583			
187.008333																							220.5	
187.009722																							220.5417	
187.022222																					257.2583			
187.023611																					257.3			
187.025																							220.5417	
187.026389																							220.5833	
187.038889																					257.3			
187.040278																					257.3417			
187.041667																							220.5833	
187.043056																							220.625	
187.055556																					257.3417			
187.056944																					257.3833			
187.058333																							220.625	
187.059722																							220.6667	
187.075																							220.6667	
187.076389																							220.7083	
187.083333	0.34746	0.09569	0.2189	0.16166	0.27354	0.19476	0.22354	0.16789	0.33201	0.19746	0.09917	0.07736	0.33647	0.19838	0.18491	0.11024								
187.091667																							220.7083	
187.093056																							220.75	
187.108333																							220.75	
187.109722																							220.7917	
187.118056																		136.1667						
187.119444																		136.2083						
187.122222																					257.3833			
187.123611																					257.425			
187.125																							220.7917	
187.126389																							220.8333	
187.134722																		136.2083						
187.136111																		136.25						
187.138889																					257.425			
187.140278																					257.4667			
187.141667																							220.8333	
187.143056																							220.875	
187.151389																		136.25						
187.152778																		136.2917						
187.155556																					257.4667			
187.156944																					257.5083			
187.158333																							220.875	
187.159722																							220.9167	
187.166667	0.11348	0.09893	0.22011	0.16166	0.27327	0.19567	0.22866	0.17327	0.33325	0.19975	0.09753	0.07805	0.33335	0.22267	0.18491	0.10857								
187.168056																		136.2917						
187.169444																		136.3333						
187.172222																					257.5083			
187.173611																					257.55			
187.175																							220.9167	
187.176389																							220.9583	
187.184722																		136.3333						
187.186111																		136.375						
187.188889																					257.55			
187.190278																					257.5917			
187.191667																							220.9583	
187.193056																							221	
187.205556																					257.5917			
187.206944																					257.6333			
187.208333																							221	
187.209722																							221.0417	
187.222222																					257.6333			
187.223611																					257.675			
187.225																							221.0417	
187.226389																							221.0833	
187.238889																					257.675			
187.240278																					257.7167			
187.241667																							221.0833	
187.243056																							221.125	
187.25	0.11311	0.09731	0.22107	0.1625	0.27192	0.19476	0.22768	0.17176	0.352	0.20045	0.09735	0.07823	0.33522	0.20021	0.18446	0.11098								
187.255556																					257.7167			
187.256944																					257.7583			
187.272222																					257.7583			
187.273611																					257.8			
187.275																							221.125	
187.276389																							221.1667	
187.288889																					257.8			
187.290278																					257.8417			
187.291667																							221.1667	
187.293056																							221.2083	
187.305556																					257.8417			
187.306944																					257.8833			
187.308333																							221.2083	
187.309722																							221.25	
187.322222																					257.8833			
187.323611																					257.925			
187.325																							221.25	
187.326389																							221.2917	
187.333333	0.11199	0.09713	0.22083	0.16356	0.27518	0.21191	0.22768	0.19161	0.33449	0.19883	0.09844	0.07909	0.33647	0.19998	0.193	0.10561								
187.336111																			230.7917					
187.3375																			230.8333					
187.338889																					257.925			
187.340278																					257.9667			
187.341667																							221.2917	
187.343056																							221.3333	
187.352778																			230.8333					
187.354167																			230.875					
187.355556																					257.9667			
187.356944																					258.0083			
187.358333																							221.3333	
187.359722																							221.375	
187.369444																			230.875					
187.370833																			230.9167					
187.372222																					258.0083			
187.373611																					258.05			
187.375																							221.375	
187.376389																							221.4167	
187.386111																			230.9167					
187.3875																			230.9583					
187.388889																					258.05			
187.390278																					258.0917			
187.391667																							221.4167	
187.393056																							221.4583	
187.405556																					258.0917			
187.406944																					258.1333			
187.408333																							221.4583	
187.409722																							221.5	
187.416667	0.11218	0.09533	0.22448	0.16314	0.27654	0.19613	0.22988	0.17349	0.33543	0.20252	0.09517	0.07684	0.33866	0.20021	0.1858	0.12211								
187.422222																					258.1333			
187.423611																					258.175			
187.425																							221.5	
187.426389																							221.5417	
187.438889																					258.175			
187.440278																					258.2167			
187.441667																							221.5417	
187.443056																							221.5833	
187.455556																					258.2167			
187.456944																					258.2583			
187.458333																							221.5833	
187.459722																							221.625	
187.472222																					258.2583			
187.473611																					258.3			
187.475																							221.625	
187.476389																							221.6667	
187.488889																					258.3			
187.490278																					258.3417			
187.491667																							221.6667	
187.493056																							221.7083	
187.5	0.24596	0.09479	0.22107	0.16124	0.27518	0.19386	0.22646	0.17176	0.33481	0.19975	0.09771	0.07632	0.33929	0.20137	0.18602	0.11098								
187.505556																					258.3417			
187.506944																					258.3833			
187.508333																							221.7083	
187.509722																							221.75	
187.522222																					258.3833			
187.523611																					258.425			
187.525																							221.75	
187.526389																							221.7917	
187.538889																					258.425			
187.540278																					258.4667			
187.541667																							221.7917	
187.543056																							221.8333	
187.555556																					258.4667			
187.556944																					258.5083			
187.572222																					258.5083			
187.573611																					258.55			
187.583333	0.11274	0.09821	0.22253	0.16356	0.27709	0.19613	0.22573	0.17025	0.33201	0.19906	0.09626	0.08049	0.33553	0.1986	0.1858	0.10949								
187.605556																					258.55			
187.606944																					258.5917			
187.622222																					258.5917			
187.623611																					258.6333			
187.638889																					258.6333			
187.640278																					258.675			
187.666667	0.11013	0.09587	0.21962	0.1625	0.27901	0.19933	0.22719	0.17047	0.33015	0.19746	0.09972	0.07892	0.33459	0.20045	0.18402	0.11229								
187.691667																							221.8333	
187.693056																							221.875	
187.708333																							221.875	
187.709722																							221.9167	
187.725																							221.9167	
187.726389																							221.9583	
187.741667																							221.9583	
187.743056																							222	
187.75	0.11199	0.09425	0.22011	0.1604	0.276	0.19704	0.22524	0.17047	0.33418	0.20045	0.09571	0.07771	0.33709	0.20137	0.18602	0.10764								
187.758333																							222	
187.759722																							222.0417	
187.775																							222.0417	
187.776389																							222.0833	
187.791667																							222.0833	
187.793056																							222.125	
187.805556																					258.675			
187.806944																					258.7167			
187.822222																					258.7167			
187.823611																					258.7583			
187.833333	0.11404	0.09749	0.22035	0.16082	0.27737	0.1975	0.23983	0.16832	0.35363	0.19929	0.09954	0.08505	0.33647	0.19998	0.18558	0.10857								
187.838889																					258.7583			
187.840278																					258.8			
187.855556																					258.8			
187.856944																					258.8417			
187.872222																					258.8417			
187.873611																					258.8833			
187.888889																					258.8833			
187.890278																					258.925			
187.905556																					258.925			
187.906944																					258.9667			
187.908333																							222.125	
187.909722																							222.1667	
187.916667	0.11348	0.09569	0.22107	0.1604	0.27764	0.19681	0.22451	0.16832	0.33139	0.19929	0.09644	0.07632	0.33584	0.19906	0.18804	0.10987								
187.922222																					258.9667			
187.923611																					259.0083			
187.936111																			230.9583					
187.9375																			231					
187.941667																							222.1667	
187.943056																							222.2083	
187.952778																			231					
187.954167																			231.0417					
187.958333																							222.2083	
187.959722																							222.25	
187.969444																			231.0417					
187.970833																			231.0833					
187.975																							222.25	
187.976389																							222.2917	
187.986111																			231.0833					
187.9875																			231.125					
187.991667																							222.2917	
187.993056																							222.3333	
188	0.1118	0.09695	0.21842	0.1604	0.28344	0.19979	0.2192	0.16768	0.33263	0.21331	0.0948	0.08154	0.33584	0.20021	0.18625	0.10746								
188.002778																			231.125					
188.004167																			231.1667					
188.005556																					259.0083			
188.006944																					259.05			
188.008333																							222.3333	
188.009722																							222.375	
188.019444																			231.1667					
188.020833																			231.2083					
188.022222																					259.05			
188.023611																					259.0917			
188.036111																			231.2083					
188.0375																			231.25					
188.038889																					259.0917			
188.040278																					259.1333			
188.055556																					259.1333			
188.056944																					259.175			
188.069444																			231.25					
188.070833																			231.2917					
188.072222																					259.175			
188.073611																					259.2167			
188.083333	0.11837	0.09587	0.2189	0.15956	0.27764	0.20048	0.22378	0.16576	0.33356	0.1986	0.09789	0.07909	0.33397	0.19998	0.19187	0.17768								
188.086111																			231.2917					
188.0875																			231.3333					
188.119444																			231.3333					
188.120833																			231.375					
188.136111																			231.375					
188.1375																			231.4167					
188.166667	0.11236	0.10494	0.22668	0.15872	0.27572	0.19864	0.22621	0.1664	0.34173	0.19929	0.09917	0.07996	0.33553	0.19998	0.18804	0.11154								
188.219444																			231.4167					
188.220833																			231.4583					
188.236111																			231.4583					
188.2375																			231.5					
188.25	0.11087	0.09569	0.46351	0.1558	0.27846	0.19727	0.21396	0.16661	0.33418	0.20021	0.10119	0.0784	0.33522	0.19883	0.18291	0.1036								
188.272222																					259.2167			
188.273611																					259.2583			
188.288889																					259.2583			
188.290278																					259.3			
188.305556																					259.3			
188.306944																					259.3417			
188.322222																					259.3417			
188.323611																					259.3833			
188.333333	0.11404	0.09587	0.21291	0.15788	0.27791	0.20002	0.22524	0.16939	0.33543	0.20137	0.0999	0.07892	0.33772	0.20045	0.18602	0.10654								
188.338889																					259.3833			
188.340278																					259.425			
188.352778																			231.5					
188.354167																			231.5417					
188.355556																					259.425			
188.356944																					259.4667			
188.369444																			231.5417					
188.370833																			231.5833					
188.372222																					259.4667			
188.373611																					259.5083			
188.386111																			231.5833					
188.3875																			231.625					
188.388889																					259.5083			
188.390278																					259.55			
188.391667																							222.375	
188.393056																							222.4167	
188.402778																			231.625					
188.404167																			231.6667					
188.405556																					259.55			
188.406944																					259.5917			
188.408333																							222.4167	
188.409722																							222.4583	
188.416667	0.11423	0.09713	0.21315	0.15517	0.27545	0.19658	0.23062	0.16853	0.33263	0.20068	0.10119	0.08031	0.33835	0.20021	0.18714	0.10635								
188.419444																			231.6667					
188.420833																			231.7083					
188.422222																					259.5917			
188.423611																					259.6333			
188.425																							222.4583	
188.426389																							222.5	
188.438889																					259.6333			
188.440278																					259.675			
188.441667																							222.5	
188.443056																							222.5417	
188.455556																					259.675			
188.456944																					259.7167			
188.458333																							222.5417	
188.459722																							222.5833	
188.472222																					259.7167			
188.473611																					259.7583			
188.475																							222.5833	
188.476389																							222.625	
188.491667																							222.625	
188.493056																							222.6667	
188.5	0.11013	0.09533	0.21291	0.15705	0.27929	0.19613	0.23732	0.16661	0.33356	0.19975	0.09972	0.08014	0.33898	0.20021	0.18513	0.1058								
188.508333																							222.6667	
188.509722																							222.7083	
188.525																							222.7083	
188.526389																							222.75	
188.541667																							222.75	
188.543056																							222.7917	
188.558333																							222.7917	
188.559722																							222.8333	
188.575																							222.8333	
188.576389																							222.875	
188.583333	0.10976	0.09533	0.24242	0.156	0.27192	0.19522	0.21968	0.16576	0.33574	0.19609	0.10101	0.07805	0.33553	0.19952	0.18602	0.10987								
188.591667																							222.875	
188.593056																							222.9167	
188.608333																							222.9167	
188.609722																							222.9583	
188.625																							222.9583	
188.626389																							223	
188.641667																							223	
188.643056																							223.0417	
188.655556																					259.7583			
188.656944																					259.8			
188.658333																							223.0417	
188.659722																							223.0833	
188.666667	0.10939	0.09569	0.21866	0.15289	0.26814	0.19363	0.22354	0.16555	0.33543	0.20137	0.10009	0.07944	0.33615	0.19906	0.18291	0.10894								
188.672222																					259.8			
188.673611																					259.8417			
188.675																							223.0833	
188.676389																							223.125	
188.688889																					259.8417			
188.690278																					259.8833			
188.691667																							223.125	
188.693056																							223.1667	
188.705556																					259.8833			
188.706944																					259.925			
188.708333																							223.1667	
188.709722																							223.2083	
188.722222																					259.925			
188.723611																					259.9667			
188.738889																					259.9667			
188.740278																					260.0083			
188.75	0.11199	0.09659	0.20819	0.15269	0.26949	0.19386	0.22233	0.16683	0.33449	0.19929	0.09771	0.08276	0.33335	0.19723	0.18446	0.10912								
188.755556																					260.0083			
188.756944																					260.05			
188.772222																					260.05			
188.773611																					260.0917			
188.788889																					260.0917			
188.790278																					260.1333			
188.805556																					260.1333			
188.806944																					260.175			
188.822222																					260.175			
188.823611																					260.2167			
188.833333	0.11311	0.09659	0.20514	0.15372	0.26761	0.19227	0.2326	0.16534	0.33543	0.19998	0.09972	0.07927	0.33522	0.19769	0.18826	0.10783								
188.838889																					260.2167			
188.840278																					260.2583			
188.855556																					260.2583			
188.856944																					260.3			
188.872222																					260.3			
188.873611																					260.3417			
188.888889																					260.3417			
188.890278																					260.3833			
188.905556																					260.3833			
188.906944																					260.425			
188.916667	0.11013	0.09372	0.20889	0.15455	0.26841	0.19318	0.21944	0.16449	0.33481	0.20091	0.09899	0.08311	0.33647	0.20021	0.18759	0.10875								
188.922222																					260.425			
188.923611																					260.4667			
188.938889																					260.4667			
188.940278																					260.5083			
188.955556																					260.5083			
188.956944																					260.55			
188.972222																					260.55			
188.973611																					260.5917			
188.988889																					260.5917			
188.990278																					260.6333			
