experiment	sampling_day	pbr_tube	Sample_concentration	cc_sampling_time	Filename	type_of_cell
2	6	1	0.0	2019-04-23 19:30:02	JF_PBR_xp2_d6_t1_01.#m4	c
2	6	1	38223185.78278	2019-04-23 19:30:32	JF_PBR_xp2_d6_t1_02.#m4	b
2	6	1	15076.197390000001	2019-04-23 19:30:32	JF_PBR_xp2_d6_t1_02.#m4	c
2	6	1	39916745.28959	2019-04-23 19:31:01	JF_PBR_xp2_d6_t1_03.#m4	b
2	6	1	15076.197390000001	2019-04-23 19:31:01	JF_PBR_xp2_d6_t1_03.#m4	c
2	6	2	70395791.01303999	2019-04-23 19:33:10	JF_PBR_xp2_d6_t2_01.#m4	b
2	6	2	45228.59217	2019-04-23 19:33:10	JF_PBR_xp2_d6_t2_01.#m4	c
2	6	2	71963715.5416	2019-04-23 19:33:38	JF_PBR_xp2_d6_t2_02.#m4	b
2	6	2	30152.394780000002	2019-04-23 19:33:38	JF_PBR_xp2_d6_t2_02.#m4	c
2	6	2	75948857.05169	2019-04-23 19:34:07	JF_PBR_xp2_d6_t2_03.#m4	b
2	6	2	65330.188689999995	2019-04-23 19:34:07	JF_PBR_xp2_d6_t2_03.#m4	c
2	6	3	177738316.42984	2019-04-23 19:35:35	JF_PBR_xp2_d6_t3_01.#m4	b
2	6	3	70355.58781999999	2019-04-23 19:35:35	JF_PBR_xp2_d6_t3_01.#m4	c
2	6	3	187965003.65939	2019-04-23 19:36:04	JF_PBR_xp2_d6_t3_02.#m4	b
2	6	3	40203.19304	2019-04-23 19:36:04	JF_PBR_xp2_d6_t3_02.#m4	c
2	6	3	197493160.40987	2019-04-23 19:36:33	JF_PBR_xp2_d6_t3_03.#m4	b
2	6	3	55279.39043	2019-04-23 19:36:33	JF_PBR_xp2_d6_t3_03.#m4	c
2	6	4	29634778.66961	2019-04-23 19:38:16	JF_PBR_xp2_d6_t4_01.#m4	b
2	6	4	20101.59652	2019-04-23 19:38:16	JF_PBR_xp2_d6_t4_01.#m4	c
2	6	4	31408744.5625	2019-04-23 19:38:44	JF_PBR_xp2_d6_t4_02.#m4	b
2	6	4	10050.79826	2019-04-23 19:38:44	JF_PBR_xp2_d6_t4_02.#m4	c
2	6	4	31016763.430360004	2019-04-23 19:39:14	JF_PBR_xp2_d6_t4_03.#m4	b
2	6	4	35177.79390999999	2019-04-23 19:39:14	JF_PBR_xp2_d6_t4_03.#m4	c
2	6	5	199302304.09667	2019-04-23 19:40:57	JF_PBR_xp2_d6_t5_01.#m4	b
2	6	5	30152.394780000002	2019-04-23 19:40:57	JF_PBR_xp2_d6_t5_01.#m4	c
2	6	5	202382873.76336	2019-04-23 19:41:26	JF_PBR_xp2_d6_t5_02.#m4	b
2	6	5	20101.59652	2019-04-23 19:41:26	JF_PBR_xp2_d6_t5_02.#m4	c
2	6	5	214242815.71016	2019-04-23 19:41:55	JF_PBR_xp2_d6_t5_03.#m4	b
2	6	5	40203.19304	2019-04-23 19:41:55	JF_PBR_xp2_d6_t5_03.#m4	c
2	6	6	4749002.17785	2019-04-23 19:43:27	JF_PBR_xp2_d6_t6_01.#m4	b
2	6	6	95482.58347000001	2019-04-23 19:43:27	JF_PBR_xp2_d6_t6_01.#m4	c
2	6	6	4960068.94131	2019-04-23 19:43:57	JF_PBR_xp2_d6_t6_02.#m4	b
2	6	6	110558.78086	2019-04-23 19:43:57	JF_PBR_xp2_d6_t6_02.#m4	c
2	6	6	5216364.29694	2019-04-23 19:44:26	JF_PBR_xp2_d6_t6_03.#m4	b
2	6	6	45228.59217	2019-04-23 19:44:26	JF_PBR_xp2_d6_t6_03.#m4	c
2	6	7	10121153.84782	2019-04-23 19:45:58	JF_PBR_xp2_d6_t7_01.#m4	b
2	6	7	15076.197390000001	2019-04-23 19:45:58	JF_PBR_xp2_d6_t7_01.#m4	c
2	6	7	10774455.73472	2019-04-23 19:46:27	JF_PBR_xp2_d6_t7_02.#m4	b
2	6	7	50253.9913	2019-04-23 19:46:27	JF_PBR_xp2_d6_t7_02.#m4	c
2	6	7	11573494.19639	2019-04-23 19:46:57	JF_PBR_xp2_d6_t7_03.#m4	b
2	6	7	60304.789560000005	2019-04-23 19:46:57	JF_PBR_xp2_d6_t7_03.#m4	c
2	6	8	1316654.5720600002	2019-04-23 19:48:48	JF_PBR_xp2_d6_t8_01.#m4	b
2	6	8	55279.39043	2019-04-23 19:48:48	JF_PBR_xp2_d6_t8_01.#m4	c
2	6	8	1497568.94074	2019-04-23 19:49:18	JF_PBR_xp2_d6_t8_02.#m4	b
2	6	8	70355.58781999999	2019-04-23 19:49:18	JF_PBR_xp2_d6_t8_02.#m4	c
2	6	8	1738788.09898	2019-04-23 19:49:48	JF_PBR_xp2_d6_t8_03.#m4	b
2	6	8	20101.59652	2019-04-23 19:49:48	JF_PBR_xp2_d6_t8_03.#m4	c
2	7	1	16126505.80817	2019-04-24 15:45:10	JF_PBR_xp2_d7_t1_01.#m4	b
2	7	1	15076.197390000001	2019-04-24 15:45:10	JF_PBR_xp2_d7_t1_01.#m4	c
2	7	1	15372695.93867	2019-04-24 15:45:39	JF_PBR_xp2_d7_t1_02.#m4	b
2	7	1	20101.59652	2019-04-24 15:45:39	JF_PBR_xp2_d7_t1_02.#m4	c
2	7	1	16850163.28289	2019-04-24 15:46:09	JF_PBR_xp2_d7_t1_03.#m4	b
2	7	1	40203.19304	2019-04-24 15:46:09	JF_PBR_xp2_d7_t1_03.#m4	c
2	7	2	25910957.914279997	2019-04-24 15:57:24	JF_PBR_xp2_d7_t2_01.#m4	b
2	7	2	115584.17999	2019-04-24 15:57:24	JF_PBR_xp2_d7_t2_01.#m4	c
2	7	2	26890910.744630005	2019-04-24 15:57:54	JF_PBR_xp2_d7_t2_02.#m4	b
2	7	2	140711.17563999997	2019-04-24 15:57:54	JF_PBR_xp2_d7_t2_02.#m4	c
2	7	2	28277920.904510003	2019-04-24 15:58:24	JF_PBR_xp2_d7_t2_03.#m4	b
2	7	2	185939.76781000002	2019-04-24 15:58:24	JF_PBR_xp2_d7_t2_03.#m4	c
2	7	3	133906785.21798	2019-04-24 16:04:14	JF_PBR_xp2_d7_t3_01.#m4	b
2	7	3	462336.71996	2019-04-24 16:04:14	JF_PBR_xp2_d7_t3_01.#m4	c
2	7	3	134158055.17448	2019-04-24 16:04:42	JF_PBR_xp2_d7_t3_02.#m4	b
2	7	3	542743.10604	2019-04-24 16:04:42	JF_PBR_xp2_d7_t3_02.#m4	c
2	7	3	143570627.74497	2019-04-24 16:05:12	JF_PBR_xp2_d7_t3_03.#m4	b
2	7	3	567870.1016899999	2019-04-24 16:05:12	JF_PBR_xp2_d7_t3_03.#m4	c
2	7	4	29785540.64351	2019-04-24 16:06:44	JF_PBR_xp2_d7_t4_01.#m4	b
2	7	4	20101.59652	2019-04-24 16:06:44	JF_PBR_xp2_d7_t4_01.#m4	c
2	7	4	31634887.523349997	2019-04-24 16:07:13	JF_PBR_xp2_d7_t4_02.#m4	b
2	7	4	60304.789560000005	2019-04-24 16:07:13	JF_PBR_xp2_d7_t4_02.#m4	c
2	7	4	34449111.03615001	2019-04-24 16:07:43	JF_PBR_xp2_d7_t4_03.#m4	b
2	7	4	115584.17999	2019-04-24 16:07:43	JF_PBR_xp2_d7_t4_03.#m4	c
2	7	5	163039023.97459	2019-04-24 16:09:39	JF_PBR_xp2_d7_t5_01.#m4	b
2	7	5	190965.16694000002	2019-04-24 16:09:39	JF_PBR_xp2_d7_t5_01.#m4	c
2	7	5	167019140.08555	2019-04-24 16:10:08	JF_PBR_xp2_d7_t5_02.#m4	b
2	7	5	150761.9739	2019-04-24 16:10:08	JF_PBR_xp2_d7_t5_02.#m4	c
2	7	5	180934470.27652	2019-04-24 16:10:39	JF_PBR_xp2_d7_t5_03.#m4	b
2	7	5	195990.56607	2019-04-24 16:10:39	JF_PBR_xp2_d7_t5_03.#m4	c
2	7	6	1799092.88854	2019-04-24 15:54:53	JF_PBR_xp2_d7_t6_01.#m4	b
2	7	6	25126.99565	2019-04-24 15:54:53	JF_PBR_xp2_d7_t6_01.#m4	c
2	7	6	1673457.9102899998	2019-04-24 15:55:21	JF_PBR_xp2_d7_t6_02.#m4	b
2	7	6	90457.18434	2019-04-24 15:55:21	JF_PBR_xp2_d7_t6_02.#m4	c
2	7	6	1814169.08593	2019-04-24 15:55:51	JF_PBR_xp2_d7_t6_03.#m4	b
2	7	6	40203.19304	2019-04-24 15:55:51	JF_PBR_xp2_d7_t6_03.#m4	c
2	7	7	5271643.68737	2019-04-24 15:51:03	JF_PBR_xp2_d7_t7_01.#m4	b
2	7	7	537717.70691	2019-04-24 15:51:03	JF_PBR_xp2_d7_t7_01.#m4	c
2	7	7	5166110.30564	2019-04-24 15:51:32	JF_PBR_xp2_d7_t7_02.#m4	b
2	7	7	462336.71996	2019-04-24 15:51:32	JF_PBR_xp2_d7_t7_02.#m4	c
2	7	7	5372151.66997	2019-04-24 15:52:03	JF_PBR_xp2_d7_t7_03.#m4	b
2	7	7	512590.71125999995	2019-04-24 15:52:03	JF_PBR_xp2_d7_t7_03.#m4	c
2	7	8	874419.44862	2019-04-24 15:48:18	JF_PBR_xp2_d7_t8_01.#m4	b
2	7	8	20101.59652	2019-04-24 15:48:18	JF_PBR_xp2_d7_t8_01.#m4	c
2	7	8	799038.46167	2019-04-24 15:48:48	JF_PBR_xp2_d7_t8_02.#m4	b
2	7	8	10050.79826	2019-04-24 15:48:48	JF_PBR_xp2_d7_t8_02.#m4	c
2	7	8	879444.84775	2019-04-24 15:49:18	JF_PBR_xp2_d7_t8_03.#m4	b
2	7	8	5025.39913	2019-04-24 15:49:18	JF_PBR_xp2_d7_t8_03.#m4	c
2	8	1	13282129.90059	2019-04-25 14:57:48	JF_PBR_xp2_d8_t1_01.#m4	b
2	8	1	10050.79826	2019-04-25 14:57:48	JF_PBR_xp2_d8_t1_01.#m4	c
2	8	1	14020863.572700001	2019-04-25 14:58:17	JF_PBR_xp2_d8_t1_02.#m4	b
2	8	1	40203.19304	2019-04-25 14:58:17	JF_PBR_xp2_d8_t1_02.#m4	c
2	8	2	11226741.65642	2019-04-25 14:56:00	JF_PBR_xp2_d8_t2_01.#m4	b
2	8	2	50253.9913	2019-04-25 14:56:00	JF_PBR_xp2_d8_t2_01.#m4	c
2	8	2	12282075.473720001	2019-04-25 14:56:28	JF_PBR_xp2_d8_t2_02.#m4	b
2	8	2	110558.78086	2019-04-25 14:56:28	JF_PBR_xp2_d8_t2_02.#m4	c
2	8	3	101191436.88168	2019-04-25 14:54:04	JF_PBR_xp2_d8_t3_01.#m4	b
2	8	3	175888.96955	2019-04-25 14:54:04	JF_PBR_xp2_d8_t3_01.#m4	c
2	8	3	104663987.68051001	2019-04-25 14:54:33	JF_PBR_xp2_d8_t3_02.#m4	b
2	8	3	221117.56172	2019-04-25 14:54:33	JF_PBR_xp2_d8_t3_02.#m4	c
2	8	4	41936955.73985	2019-04-25 14:52:18	JF_PBR_xp2_d8_t4_01.#m4	b
2	8	4	40203.19304	2019-04-25 14:52:18	JF_PBR_xp2_d8_t4_01.#m4	c
2	8	4	37946788.830630004	2019-04-25 14:52:46	JF_PBR_xp2_d8_t4_02.#m4	b
2	8	4	30152.394780000002	2019-04-25 14:52:46	JF_PBR_xp2_d8_t4_02.#m4	c
2	8	5	110176850.52611999	2019-04-25 14:49:00	JF_PBR_xp2_d8_t5_01.#m4	b
2	8	5	492489.11474000005	2019-04-25 14:49:00	JF_PBR_xp2_d8_t5_01.#m4	c
2	8	5	112709651.68764	2019-04-25 14:51:35	JF_PBR_xp2_d8_t5_02.#m4	b
2	8	5	397006.53127	2019-04-25 14:51:35	JF_PBR_xp2_d8_t5_02.#m4	c
2	8	6	12106186.50417	2019-04-25 14:46:41	JF_PBR_xp2_d8_t6_01.#m4	b
2	8	6	30152.394780000002	2019-04-25 14:46:41	JF_PBR_xp2_d8_t6_01.#m4	c
2	8	6	9568359.94352	2019-04-25 14:47:10	JF_PBR_xp2_d8_t6_02.#m4	b
2	8	6	20101.59652	2019-04-25 14:47:10	JF_PBR_xp2_d8_t6_02.#m4	c
2	8	7	5110830.915209999	2019-04-25 14:44:56	JF_PBR_xp2_d8_t7_01.#m4	b
2	8	7	799038.46167	2019-04-25 14:44:56	JF_PBR_xp2_d8_t7_01.#m4	c
2	8	7	5578193.0342999995	2019-04-25 14:45:24	JF_PBR_xp2_d8_t7_02.#m4	b
2	8	7	738733.67211	2019-04-25 14:45:24	JF_PBR_xp2_d8_t7_02.#m4	c
2	8	8	3764023.9483700003	2019-04-25 14:42:24	JF_PBR_xp2_d8_t8_01.#m4	b
2	8	8	50253.9913	2019-04-25 14:42:24	JF_PBR_xp2_d8_t8_01.#m4	c
2	8	8	4070573.2953	2019-04-25 14:42:52	JF_PBR_xp2_d8_t8_02.#m4	b
2	8	8	30152.394780000002	2019-04-25 14:42:52	JF_PBR_xp2_d8_t8_02.#m4	c
2	9	1	10955370.1034	2019-04-26 16:16:21	JF_PBR_xp2_d9_t1_01.#m4	b
2	9	1	5025.39913	2019-04-26 16:16:21	JF_PBR_xp2_d9_t1_01.#m4	c
2	9	1	11081005.08165	2019-04-26 16:16:49	JF_PBR_xp2_d9_t1_02.#m4	b
2	9	1	5025.39913	2019-04-26 16:16:49	JF_PBR_xp2_d9_t1_02.#m4	c
2	9	2	8452721.336660001	2019-04-26 16:14:15	JF_PBR_xp2_d9_t2_01.#m4	b
2	9	2	25126.99565	2019-04-26 16:14:15	JF_PBR_xp2_d9_t2_01.#m4	c
2	9	2	9020591.43835	2019-04-26 16:14:44	JF_PBR_xp2_d9_t2_02.#m4	b
2	9	2	5025.39913	2019-04-26 16:14:44	JF_PBR_xp2_d9_t2_02.#m4	c
2	9	3	45499963.723019995	2019-04-26 16:12:12	JF_PBR_xp2_d9_t3_01.#m4	b
2	9	3	110558.78086	2019-04-26 16:12:12	JF_PBR_xp2_d9_t3_01.#m4	c
2	9	3	45143160.384789996	2019-04-26 16:12:41	JF_PBR_xp2_d9_t3_02.#m4	b
2	9	3	95482.58347000001	2019-04-26 16:12:41	JF_PBR_xp2_d9_t3_02.#m4	c
2	9	4	33303320.03451	2019-04-26 16:07:57	JF_PBR_xp2_d9_t4_01.#m4	b
2	9	4	185939.76781000002	2019-04-26 16:07:57	JF_PBR_xp2_d9_t4_01.#m4	c
2	9	4	36383889.7012	2019-04-26 16:08:26	JF_PBR_xp2_d9_t4_02.#m4	b
2	9	4	90457.18434	2019-04-26 16:08:26	JF_PBR_xp2_d9_t4_02.#m4	c
2	9	5	75963933.24908	2019-04-26 16:05:55	JF_PBR_xp2_d9_t5_01.#m4	b
2	9	5	572895.50082	2019-04-26 16:05:55	JF_PBR_xp2_d9_t5_01.#m4	c
2	9	5	77129825.84724	2019-04-26 16:06:25	JF_PBR_xp2_d9_t5_02.#m4	b
2	9	5	733708.27298	2019-04-26 16:06:25	JF_PBR_xp2_d9_t5_02.#m4	c
2	9	6	3758998.54924	2019-04-26 16:03:56	JF_PBR_xp2_d9_t6_01.#m4	b
2	9	6	35177.79390999999	2019-04-26 16:03:56	JF_PBR_xp2_d9_t6_01.#m4	c
2	9	6	4196208.273550001	2019-04-26 16:04:25	JF_PBR_xp2_d9_t6_02.#m4	b
2	9	6	45228.59217	2019-04-26 16:04:25	JF_PBR_xp2_d9_t6_02.#m4	c
2	9	7	5648548.6221199995	2019-04-26 16:02:00	JF_PBR_xp2_d9_t7_01.#m4	b
2	9	7	527666.90865	2019-04-26 16:02:00	JF_PBR_xp2_d9_t7_01.#m4	c
2	9	7	5457583.45518	2019-04-26 16:02:28	JF_PBR_xp2_d9_t7_02.#m4	b
2	9	7	582946.29908	2019-04-26 16:02:28	JF_PBR_xp2_d9_t7_02.#m4	c
2	9	8	25830551.528199997	2019-04-26 15:59:40	JF_PBR_xp2_d9_t8_01.#m4	b
2	9	8	402031.9304	2019-04-26 15:59:40	JF_PBR_xp2_d9_t8_01.#m4	c
2	9	8	25614459.365610003	2019-04-26 16:00:09	JF_PBR_xp2_d9_t8_02.#m4	b
2	9	8	316600.14519	2019-04-26 16:00:09	JF_PBR_xp2_d9_t8_02.#m4	c
3	0	1	638225.68951	2019-05-11 17:12:01	JF_PBR_xp3_d0_t1_01.#m4	b
3	0	1	135685.77651	2019-05-11 17:12:01	JF_PBR_xp3_d0_t1_01.#m4	c
3	0	1	668378.0842899999	2019-05-11 17:12:30	JF_PBR_xp3_d0_t1_02.#m4	b
3	0	1	105533.38173	2019-05-11 17:12:30	JF_PBR_xp3_d0_t1_02.#m4	c
3	0	2	1221171.98859	2019-05-11 17:13:58	JF_PBR_xp3_d0_t2_01.#m4	b
3	0	2	170863.57042	2019-05-11 17:13:58	JF_PBR_xp3_d0_t2_01.#m4	c
3	0	2	1090511.61121	2019-05-11 17:14:26	JF_PBR_xp3_d0_t2_02.#m4	b
3	0	2	150761.9739	2019-05-11 17:14:26	JF_PBR_xp3_d0_t2_02.#m4	c
3	0	3	1070410.01469	2019-05-11 17:15:42	JF_PBR_xp3_d0_t3_01.#m4	b
3	0	3	160812.77216	2019-05-11 17:15:42	JF_PBR_xp3_d0_t3_01.#m4	c
3	0	3	1025181.4225199999	2019-05-11 17:16:11	JF_PBR_xp3_d0_t3_02.#m4	b
3	0	3	211066.76346	2019-05-11 17:16:11	JF_PBR_xp3_d0_t3_02.#m4	c
3	0	4	834216.25558	2019-05-11 17:20:44	JF_PBR_xp3_d0_t4_01.#m4	b
3	0	4	145736.57477	2019-05-11 17:20:44	JF_PBR_xp3_d0_t4_01.#m4	c
3	0	4	995029.0277400002	2019-05-11 17:21:12	JF_PBR_xp3_d0_t4_02.#m4	b
3	0	4	185939.76781000002	2019-05-11 17:21:12	JF_PBR_xp3_d0_t4_02.#m4	c
3	0	5	824165.4573199999	2019-05-11 17:22:28	JF_PBR_xp3_d0_t5_01.#m4	b
3	0	5	155787.37303	2019-05-11 17:22:28	JF_PBR_xp3_d0_t5_01.#m4	c
3	0	5	728682.87385	2019-05-11 17:22:58	JF_PBR_xp3_d0_t5_02.#m4	b
3	0	5	201015.9652	2019-05-11 17:22:58	JF_PBR_xp3_d0_t5_02.#m4	c
3	0	6	457311.32083000004	2019-05-11 17:24:21	JF_PBR_xp3_d0_t6_01.#m4	b
3	0	6	180914.36868	2019-05-11 17:24:21	JF_PBR_xp3_d0_t6_01.#m4	c
3	0	6	487463.7156100001	2019-05-11 17:24:51	JF_PBR_xp3_d0_t6_02.#m4	b
3	0	6	160812.77216	2019-05-11 17:24:51	JF_PBR_xp3_d0_t6_02.#m4	c
3	0	7	512590.71125999995	2019-05-11 17:26:13	JF_PBR_xp3_d0_t7_01.#m4	b
3	0	7	180914.36868	2019-05-11 17:26:13	JF_PBR_xp3_d0_t7_01.#m4	c
3	0	7	542743.10604	2019-05-11 17:26:43	JF_PBR_xp3_d0_t7_02.#m4	b
3	0	7	145736.57477	2019-05-11 17:26:43	JF_PBR_xp3_d0_t7_02.#m4	c
3	0	8	462336.71996	2019-05-11 17:28:14	JF_PBR_xp3_d0_t8_01.#m4	b
3	0	8	135685.77651	2019-05-11 17:28:14	JF_PBR_xp3_d0_t8_01.#m4	c
3	0	8	592997.0973400001	2019-05-11 17:28:43	JF_PBR_xp3_d0_t8_02.#m4	b
3	0	8	150761.9739	2019-05-11 17:28:43	JF_PBR_xp3_d0_t8_02.#m4	c
3	10	1	1877489.1149680002	2019-05-22 13:38:42	JF_PBR_xp3_d10_t1_01.#m4	b
3	10	1	289462.989888	2019-05-22 13:38:42	JF_PBR_xp3_d10_t1_01.#m4	c
3	10	1	1527721.33552	2019-05-22 13:39:27	JF_PBR_xp3_d10_t1_02.#m4	b
3	10	1	277402.031976	2019-05-22 13:39:27	JF_PBR_xp3_d10_t1_02.#m4	c
3	10	1	1551843.251344	2019-05-22 13:39:56	JF_PBR_xp3_d10_t1_03.#m4	b
3	10	1	293483.309192	2019-05-22 13:39:56	JF_PBR_xp3_d10_t1_03.#m4	c
3	10	1	1904626.2702700002	2019-05-22 13:42:28	JF_PBR_xp3_d10_t1_04.#m4	b
3	10	1	296498.54867000005	2019-05-22 13:42:28	JF_PBR_xp3_d10_t1_04.#m4	c
3	10	1	1904626.2702700002	2019-05-22 13:42:57	JF_PBR_xp3_d10_t1_05.#m4	b
3	10	1	261320.75475999998	2019-05-22 13:42:57	JF_PBR_xp3_d10_t1_05.#m4	c
3	10	2	9342216.98267	2019-05-22 13:46:15	JF_PBR_xp3_d10_t2_01.#m4	b
3	10	2	155787.37303	2019-05-22 13:46:15	JF_PBR_xp3_d10_t2_01.#m4	c
3	10	2	8638661.104470002	2019-05-22 13:46:44	JF_PBR_xp3_d10_t2_02.#m4	b
3	10	2	105533.38173	2019-05-22 13:46:44	JF_PBR_xp3_d10_t2_02.#m4	c
3	10	3	10488007.98431	2019-05-22 13:49:53	JF_PBR_xp3_d10_t3_01.#m4	b
3	10	3	105533.38173	2019-05-22 13:49:53	JF_PBR_xp3_d10_t3_01.#m4	c
3	10	3	11211665.45903	2019-05-22 13:50:22	JF_PBR_xp3_d10_t3_02.#m4	b
3	10	3	140711.17563999997	2019-05-22 13:50:22	JF_PBR_xp3_d10_t3_02.#m4	c
3	10	4	1522695.9363900002	2019-05-22 13:51:49	JF_PBR_xp3_d10_t4_01.#m4	b
3	10	4	105533.38173	2019-05-22 13:51:49	JF_PBR_xp3_d10_t4_01.#m4	c
3	10	4	1552848.33117	2019-05-22 13:52:18	JF_PBR_xp3_d10_t4_02.#m4	b
3	10	4	105533.38173	2019-05-22 13:52:18	JF_PBR_xp3_d10_t4_02.#m4	c
3	10	5	7789368.6515	2019-05-22 13:53:47	JF_PBR_xp3_d10_t5_01.#m4	b
3	10	5	145736.57477	2019-05-22 13:53:47	JF_PBR_xp3_d10_t5_01.#m4	c
3	10	5	8146171.9897300005	2019-05-22 13:54:16	JF_PBR_xp3_d10_t5_02.#m4	b
3	10	5	95482.58347000001	2019-05-22 13:54:16	JF_PBR_xp3_d10_t5_02.#m4	c
3	10	6	1844321.48071	2019-05-22 13:55:54	JF_PBR_xp3_d10_t6_01.#m4	b
3	10	6	0.0	2019-05-22 13:55:54	JF_PBR_xp3_d10_t6_01.#m4	c
3	10	6	2085540.63895	2019-05-22 13:56:23	JF_PBR_xp3_d10_t6_02.#m4	b
3	10	6	15076.197390000001	2019-05-22 13:56:23	JF_PBR_xp3_d10_t6_02.#m4	c
3	10	7	11719230.771160001	2019-05-22 13:58:00	JF_PBR_xp3_d10_t7_01.#m4	b
3	10	7	135685.77651	2019-05-22 13:58:00	JF_PBR_xp3_d10_t7_01.#m4	c
3	10	7	12568523.224129999	2019-05-22 13:58:29	JF_PBR_xp3_d10_t7_02.#m4	b
3	10	7	130660.37737999999	2019-05-22 13:58:29	JF_PBR_xp3_d10_t7_02.#m4	c
3	10	8	2683563.1354199997	2019-05-22 13:59:55	JF_PBR_xp3_d10_t8_01.#m4	b
3	10	8	346752.53997	2019-05-22 13:59:55	JF_PBR_xp3_d10_t8_01.#m4	c
3	10	8	2517724.96413	2019-05-22 14:00:24	JF_PBR_xp3_d10_t8_02.#m4	b
3	10	8	316600.14519	2019-05-22 14:00:24	JF_PBR_xp3_d10_t8_02.#m4	c
3	11	1	2834325.1093200003	2019-05-23 13:34:09	JF_PBR_xp3_d11_t1_01.#m4	b
3	11	1	291473.14954	2019-05-23 13:34:09	JF_PBR_xp3_d11_t1_01.#m4	c
3	11	1	2613207.5476	2019-05-23 13:34:38	JF_PBR_xp3_d11_t1_02.#m4	b
3	11	1	381930.33388000005	2019-05-23 13:34:38	JF_PBR_xp3_d11_t1_02.#m4	c
3	11	2	9126124.820079999	2019-05-23 13:36:24	JF_PBR_xp3_d11_t2_01.#m4	b
3	11	2	502539.91300000006	2019-05-23 13:36:24	JF_PBR_xp3_d11_t2_01.#m4	c
3	11	2	9648766.3296	2019-05-23 13:36:53	JF_PBR_xp3_d11_t2_02.#m4	b
3	11	2	417108.12779	2019-05-23 13:36:53	JF_PBR_xp3_d11_t2_02.#m4	c
3	11	3	12915275.764099998	2019-05-23 13:38:21	JF_PBR_xp3_d11_t3_01.#m4	b
3	11	3	376904.93475	2019-05-23 13:38:21	JF_PBR_xp3_d11_t3_01.#m4	c
3	11	3	12774564.58846	2019-05-23 13:38:51	JF_PBR_xp3_d11_t3_02.#m4	b
3	11	3	351777.9391	2019-05-23 13:38:51	JF_PBR_xp3_d11_t3_02.#m4	c
3	11	4	1723711.90159	2019-05-23 13:42:28	JF_PBR_xp3_d11_t4_01.#m4	b
3	11	4	175888.96955	2019-05-23 13:42:28	JF_PBR_xp3_d11_t4_01.#m4	c
3	11	4	1814169.08593	2019-05-23 13:42:57	JF_PBR_xp3_d11_t4_02.#m4	b
3	11	4	185939.76781000002	2019-05-23 13:42:57	JF_PBR_xp3_d11_t4_02.#m4	c
3	11	5	11704154.57377	2019-05-23 13:44:32	JF_PBR_xp3_d11_t5_01.#m4	b
3	11	5	502539.91300000006	2019-05-23 13:44:32	JF_PBR_xp3_d11_t5_01.#m4	c
3	11	5	10839785.92341	2019-05-23 13:45:00	JF_PBR_xp3_d11_t5_02.#m4	b
3	11	5	341727.14084	2019-05-23 13:45:00	JF_PBR_xp3_d11_t5_02.#m4	c
3	11	6	4020319.3040000005	2019-05-23 13:53:25	JF_PBR_xp3_d11_t6_01.#m4	b
3	11	6	15076.197390000001	2019-05-23 13:53:25	JF_PBR_xp3_d11_t6_01.#m4	c
3	11	6	3758998.54924	2019-05-23 13:53:54	JF_PBR_xp3_d11_t6_02.#m4	b
3	11	6	0.0	2019-05-23 13:53:54	JF_PBR_xp3_d11_t6_02.#m4	c
3	11	7	10005569.667830002	2019-05-23 14:00:36	JF_PBR_xp3_d11_t7_01.#m4	b
3	11	7	246244.55737000002	2019-05-23 14:00:36	JF_PBR_xp3_d11_t7_01.#m4	c
3	11	7	9281912.19311	2019-05-23 14:01:04	JF_PBR_xp3_d11_t7_02.#m4	b
3	11	7	346752.53997	2019-05-23 14:01:04	JF_PBR_xp3_d11_t7_02.#m4	c
3	11	8	2844375.9075800003	2019-05-23 14:03:03	JF_PBR_xp3_d11_t8_01.#m4	b
3	11	8	341727.14084	2019-05-23 14:03:03	JF_PBR_xp3_d11_t8_01.#m4	c
3	11	8	2613207.5476	2019-05-23 14:03:32	JF_PBR_xp3_d11_t8_02.#m4	b
3	11	8	296498.54867000005	2019-05-23 14:03:32	JF_PBR_xp3_d11_t8_02.#m4	c
3	12	1	5698802.61342	2019-05-24 14:47:29	JF_PBR_xp3_d12_t1_01.#m4	b
3	12	1	331676.34258	2019-05-24 14:47:29	JF_PBR_xp3_d12_t1_01.#m4	c
3	12	1	2392089.98588	2019-05-24 14:47:57	JF_PBR_xp3_d12_t1_02.#m4	b
3	12	1	301523.9478	2019-05-24 14:47:57	JF_PBR_xp3_d12_t1_02.#m4	c
3	12	2	8065765.60365	2019-05-24 14:49:54	JF_PBR_xp3_d12_t2_01.#m4	b
3	12	2	748784.47037	2019-05-24 14:49:54	JF_PBR_xp3_d12_t2_01.#m4	c
3	12	2	7749165.458459999	2019-05-24 14:50:23	JF_PBR_xp3_d12_t2_02.#m4	b
3	12	2	587971.6982100001	2019-05-24 14:50:23	JF_PBR_xp3_d12_t2_02.#m4	c
3	12	3	5085703.91956	2019-05-24 14:51:16	JF_PBR_xp3_d12_t3_01.#m4	b
3	12	3	35177.79390999999	2019-05-24 14:51:16	JF_PBR_xp3_d12_t3_01.#m4	c
3	12	3	4955043.54218	2019-05-24 14:51:45	JF_PBR_xp3_d12_t3_02.#m4	b
3	12	3	55279.39043	2019-05-24 14:51:45	JF_PBR_xp3_d12_t3_02.#m4	c
