NAME	PBR_ICL_exp4
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-091
START	Jul 1, 2019 9:22:36 PM
PLANNED_DURATION	1250d 00:00:00
PLANNED_DURATION_SEC	108000000
DURATION	8d 14:54:32
DURATION_SEC	744872
INOCULUM	
MEDIUM	
ORGANISM	
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	744872
NOTES	

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
0																	190.917	409.083	1071	500.292	960.667	14075	1079	1135
0.001389																		409.083						
0.002778																		409.5						
42.916667	0.34401	0.19349	0.33471	0.1874	0.344	0.19652	0.31279	0.1953	0.36135	0.18736	0.27587	0.17047	0.31098	0.17624	0.3658	0.19355								
43	0.34592	0.19304	0.34101	0.1874	0.34143	0.19516	0.31608	0.19758	0.35838	0.18803	0.29023	0.17566	0.31604	0.18662	0.36647	0.19513								
43.0725																	0							
43.073333																		0						
43.074167																			0					
43.075278																				0				
43.076667																					0			
43.077778																						0		
43.078889																							0	
43.080278																								0
43.083333	0.34306	0.19102	0.34037	0.18829	0.34593	0.20042	0.31488	0.2001	0.35806	0.18825	0.28354	0.17414	0.3239	0.17886	0.36953	0.19807								
43.102778																			0					
43.104167																			0					
43.119444																			0					
43.120833																			1					
43.136111																			1					
43.1375																			1					
43.166667	0.34497	0.19327	0.3344	0.18429	0.33572	0.19334	0.31638	0.20172	0.35478	0.18512	0.27914	0.16854	0.3051	0.16845	0.36987	0.19648								
43.1875																				0				
43.188889																				0.417				
43.25	0.31718	0.16764	0.30045	0.16162	0.32482	0.18282	0.30923	0.191	0.33847	0.17089	0.25493	0.14808	0.28401	0.14957	0.35709	0.18598								
43.333333	0.34211	0.19169	0.34196	0.19574	0.33477	0.19266	0.32366	0.20473	0.35773	0.18736	0.29616	0.18068	0.31485	0.17777	0.36817	0.1958								
43.354167																				0.417				
43.355556																				0.833				
43.370833																				0.833				
43.372222																				1.25				
43.3875																				1.25				
43.388889																				1.667				
43.404167																				1.667				
43.405556																				2.083				
43.416667	0.33769	0.18633	0.33722	0.1874	0.33603	0.19311	0.3191	0.20149	0.36202	0.18982	0.28189	0.16726	0.32268	0.17974	0.36885	0.19603								
43.420833																				2.083				
43.422222																				2.5				
43.4375																				2.5				
43.438889																				2.917				
43.454167																				2.917				
43.455556																				3.333				
43.470833																				3.333				
43.472222																				3.75				
43.5	0.34433	0.18789	0.3474	0.19847	0.34111	0.19176	0.30893	0.1969	0.36534	0.19027	0.28327	0.17262	0.31754	0.17406	0.3709	0.19693								
43.583333	0.34881	0.19462	0.34579	0.19211	0.3482	0.19812	0.30953	0.19553	0.36702	0.18937	0.28548	0.17566	0.31515	0.17667	0.37399	0.20057								
43.666667	0.35726	0.20032	0.34611	0.19596	0.35015	0.19767	0.30953	0.19416	0.36971	0.19027	0.28493	0.17653	0.31814	0.17799	0.37159	0.19761								
43.75	0.34656	0.19237	0.35031	0.20054	0.34464	0.19698	0.30923	0.19644	0.37446	0.1948	0.28883	0.18003	0.33128	0.18729	0.37193	0.19513								
43.833333	0.35236	0.19192	0.34933	0.19756	0.34755	0.19835	0.30864	0.19303	0.37005	0.1896	0.27587	0.16429	0.32238	0.18062	0.37434	0.19988								
43.843056																								0
43.844444																								0
43.859722																								0
43.861111																								1
43.876389																								1
43.877778																								1
43.916667	0.34881	0.19147	0.34804	0.19483	0.34787	0.20042	0.31012	0.19439	0.37276	0.19231	0.28299	0.17587	0.3239	0.18372	0.36715	0.19378								
43.936111																			1					
43.9375																			2					
44	0.3662	0.20147	0.35225	0.1987	0.34593	0.19721	0.30775	0.19462	0.37583	0.19253	0.28659	0.17133	0.32147	0.17189	0.36681	0.19153								
44.083333	0.3501	0.189	0.35291	0.19962	0.34755	0.19652	0.31012	0.19462	0.37926	0.19503	0.29389	0.17937	0.31664	0.17211	0.36411	0.18886								
44.166667	0.35301	0.19598	0.35454	0.20331	0.35048	0.19675	0.3113	0.19804	0.37412	0.19231	0.30421	0.18289	0.32881	0.17952	0.3631	0.1893								
44.168056																		0						
44.169444																		0.417						
44.218056																		0.417						
44.219444																		0.833						
44.234722																		0.833						
44.236111																		1.25						
44.25	0.35791	0.19395	0.36014	0.20123	0.35048	0.19927	0.30953	0.19462	0.37548	0.19435	0.30045	0.18245	0.33221	0.19021	0.36817	0.19445								
44.251389																		1.25						
44.252778																		1.667						
44.268056																		1.667						
44.269444																		2.083						
44.284722																		2.083						
44.286111																		2.5						
44.318056																		2.5						
44.319444																		2.917						
44.333333	0.35464	0.2017	0.35782	0.20262	0.35015	0.19973	0.30864	0.19348	0.37617	0.19163	0.28465	0.16769	0.31306	0.1706	0.36885	0.19131								
44.334722																		2.917						
44.336111																		3.333						
44.351389																		3.333						
44.352778																		3.75						
44.368056																		3.75						
44.369444																		4.167						
44.384722																		4.167						
44.386111																		4.583						
44.401389																		4.583						
44.402778																		5						
44.416667	0.35497	0.19192	0.36648	0.20516	0.35474	0.19812	0.30805	0.19439	0.37995	0.19754	0.29135	0.17522	0.32421	0.17842	0.36783	0.19086								
44.418056																		5						
44.419444																		5.417						
44.434722																		5.417						
44.436111																		5.833						
44.451389																		5.833						
44.452778																		6.25	2					
44.454167																			2					
44.468056																		6.25						
44.469444																		6.667	2					
44.470833																			2					
44.484722																		6.667						
44.486111																		7.083						
44.5	0.3589	0.19576	0.35193	0.20354	0.34852	0.19904	0.30953	0.19416	0.37995	0.19185	0.29816	0.17762	0.32973	0.18084	0.36987	0.19378								
44.501389																		7.083						
44.502778																		7.5	2					
44.504167																			3					
44.518056																		7.5						
44.519444																		7.917						
44.551389																		7.917						
44.552778																		8.333						
44.568056																		8.333						
44.569444																		8.75						
44.583333	0.36022	0.20124	0.34611	0.19098	0.3408	0.19176	0.30599	0.19258	0.38064	0.19276	0.29959	0.18046	0.32086	0.18151	0.3658	0.18997								
44.650278																	0							
44.651389																	0.333							
44.666667	0.36287	0.20101	0.33565	0.18562	0.34143	0.19108	0.31012	0.19462	0.38238	0.19571	0.30682	0.18533	0.3369	0.18908	0.37056	0.19265	0.333							
44.668056																	0.75							
44.683333																	0.75							
44.684722																	1.167							
44.7																	1.167							
44.701389																	1.583							
44.716667																	1.583							
44.716944																	1.667							
44.75	0.35693	0.19598	0.33816	0.1874	0.34496	0.19379	0.30687	0.19303	0.38307	0.19526	0.29702	0.17915	0.35552	0.20093	0.37056	0.19288								
44.833333	0.3652	0.19758	0.33408	0.18429	0.34368	0.19221	0.30746	0.19348	0.38447	0.1964	0.29988	0.17915	0.34196	0.19201	0.37193	0.19333								
44.916667	0.36287	0.19712	0.3344	0.18473	0.34755	0.19402	0.31071	0.19485	0.38412	0.19549	0.30305	0.1809	0.33471	0.18684	0.3771	0.1949								
45	0.3642	0.1978	0.33408	0.1834	0.34207	0.18973	0.30834	0.19326	0.38272	0.19208	0.30103	0.18533	0.32635	0.17952	0.37399	0.19445								
45.083333	0.36187	0.19598	0.34101	0.18896	0.34852	0.19721	0.31101	0.19644	0.38342	0.19617	0.30392	0.184	0.33221	0.18129	0.3733	0.19333								
45.166667	0.3622	0.19803	0.33502	0.18186	0.34885	0.19357	0.30893	0.19235	0.38692	0.19457	0.29988	0.18333	0.35291	0.19201	0.37468	0.19333								
45.25	0.36721	0.20285	0.33377	0.1801	0.34368	0.19198	0.31309	0.19735	0.38692	0.19686	0.30537	0.18488	0.34451	0.18662	0.37572	0.19535								
45.283611																	1.667							
45.284722																	2							
45.3																	2							
45.301389																	2.417							
45.316667																	2.417							
45.318056																	2.833							
45.333333	0.36788	0.19986	0.33627	0.18252	0.34982	0.19721	0.31101	0.19348	0.38727	0.19594	0.30305	0.17981	0.34611	0.19179	0.38024	0.19966	2.833							
45.333611																	2.917							
45.350278																	2.917							
45.351389																	3.25							
45.366667																	3.25							
45.368056																	3.667							
45.383333																	3.667							
45.384722																	4.083							
45.4																	4.083							
45.401389																	4.5							
45.416667	0.36387	0.1994	0.33315	0.18119	0.3508	0.19516	0.3116	0.19598	0.3908	0.19823	0.31566	0.18756	0.35389	0.20511	0.38024	0.19625	4.5							
45.418056																	4.917							
45.433333																	4.917							
45.434722																	5.333							
45.45																	5.333							
45.451389																	5.75							
45.466667																	5.75							
45.468056																	6.167							
45.483333																	6.167							
45.484722																	6.583							
45.5	0.37193	0.20982	0.33659	0.18141	0.35573	0.19973	0.31279	0.19507	0.38903	0.19549	0.31537	0.18867	0.34643	0.19269	0.38094	0.19648	6.583							
45.501389																	7							
45.516667																	7							
45.518056																	7.417							
45.533333																	7.417							
45.534722																	7.833							
45.55																	7.833							
45.551389																	8.25							
45.566667																	8.25							
45.568056																	8.667							
45.583333	0.36254	0.19576	0.34323	0.18628	0.34852	0.19675	0.3113	0.19326	0.3908	0.19708	0.29702	0.17674	0.33974	0.18706	0.37989	0.19535	8.667							
45.584722																	9.083							
45.6																	9.083							
45.601389																	9.5							
45.616667																	9.5							
45.618056																	9.917							
45.633333																	9.917							
45.633611																	10							
45.666667	0.34497	0.19259	0.34611	0.18718	0.35342	0.19744	0.31399	0.19621	0.39507	0.19915	0.31955	0.19704	0.35585	0.1936	0.38024	0.19378								
45.722222																					0			
45.723611																					0.417			
45.738889																					0.417			
45.740278																					0.833			
45.75	0.34433	0.18213	0.34006	0.18517	0.35146	0.19561	0.31518	0.19827	0.3908	0.19571	0.29988	0.17653	0.34933	0.19224	0.38094	0.19716								
45.833333	0.33769	0.1795	0.34291	0.18296	0.35408	0.19767	0.31548	0.19621	0.38832	0.19594	0.30045	0.18245	0.33346	0.17711	0.38658	0.19829								
45.916667	0.33457	0.18169	0.33911	0.18362	0.34852	0.19493	0.31279	0.19576	0.38657	0.19231	0.31537	0.1889	0.35981	0.20371	0.38129	0.19535								
46	0.33395	0.17797	0.34291	0.18718	0.35277	0.19447	0.31729	0.19758	0.38903	0.19457	0.31865	0.188	0.34483	0.18953	0.38729	0.19897								
46.083333	0.33457	0.17928	0.34708	0.1874	0.35441	0.19835	0.31668	0.19873	0.3908	0.19777	0.30741	0.18179	0.34196	0.18774	0.38623	0.20102								
46.166667	0.33178	0.1771	0.34132	0.1854	0.35672	0.19927	0.31638	0.19644	0.39115	0.19869	0.30829	0.18533	0.35323	0.19817	0.38729	0.19807								
46.219444																			3					
46.220833																			3					
46.236111																			3					
46.2375																			4					
46.25	0.33147	0.17494	0.34837	0.18964	0.35309	0.19675	0.31518	0.1969	0.3908	0.19663	0.31955	0.19431	0.34804	0.18684	0.38871	0.20034								
46.276389																								1
46.277778																								2
46.309722																								2
46.311111																								2
46.333333	0.3355	0.17885	0.35031	0.18964	0.34529	0.19357	0.31548	0.19576	0.39115	0.19777	0.32866	0.20117	0.35063	0.19156	0.38305	0.19738								
46.416667	0.34052	0.17994	0.34772	0.19076	0.35441	0.19789	0.31759	0.19827	0.39507	0.19754	0.31329	0.19092	0.35258	0.19043	0.38024	0.19445								
46.5	0.33895	0.17928	0.34966	0.18941	0.3469	0.19198	0.31668	0.19873	0.39938	0.198	0.31063	0.18333	0.35258	0.19451	0.38305	0.19671								
46.583333	0.34021	0.18125	0.3575	0.19551	0.35211	0.19698	0.31819	0.19919	0.3983	0.20145	0.31656	0.188	0.33596	0.17864	0.38164	0.19445								
46.605556																					0.833			
46.606944																					1.25			
46.622222																					1.25			
46.623611																					1.667			
46.638889																					1.667			
46.640278																					2.083			
46.666667	0.34592	0.18567	0.34515	0.18473	0.35146	0.19493	0.3188	0.19919	0.38868	0.19617	0.32621	0.19796	0.34869	0.19292	0.38305	0.1958								
46.75	0.33989	0.17863	0.34998	0.18874	0.35408	0.19698	0.31668	0.2001	0.38692	0.19526	0.32106	0.18912	0.34676	0.18706	0.38375	0.19422								
46.820833																				3.75				
46.822222																				4.167				
46.833333	0.34211	0.17928	0.35519	0.19234	0.35244	0.1947	0.3188	0.19942	0.38832	0.19276	0.32226	0.19681	0.36414	0.20001	0.38375	0.19738								
46.8375																				4.167				
46.838889																				4.583				
46.854167																				4.583				
46.855556																				5				
46.916667	0.34369	0.1806	0.35981	0.19392	0.35904	0.19835	0.3113	0.19507	0.38762	0.19412	0.33173	0.19704	0.36313	0.20139	0.38587	0.19897								
47	0.34752	0.18478	0.35717	0.18874	0.35672	0.19607	0.30864	0.1919	0.38797	0.19457	0.32106	0.18644	0.35031	0.19088	0.38765	0.19648								
47.083333	0.33926	0.17667	0.35717	0.19347	0.35408	0.19607	0.31041	0.19348	0.38832	0.19389	0.32927	0.20279	0.35782	0.19702	0.38658	0.19738								
47.166667	0.3472	0.18257	0.3575	0.19733	0.36004	0.19927	0.3119	0.19462	0.38974	0.19435	0.32045	0.19272	0.35519	0.19088	0.388	0.19648								
47.25	0.34849	0.18478	0.35981	0.19596	0.35375	0.19652	0.3119	0.19553	0.38938	0.19457	0.32713	0.19567	0.34966	0.19134	0.38979	0.1992								
47.333333	0.3472	0.18345	0.35585	0.18964	0.35871	0.19675	0.31012	0.19371	0.39009	0.19503	0.32988	0.19613	0.35323	0.18976	0.38729	0.19738								
47.386111																			4					
47.3875																			4					
47.402778																			4					
47.404167																			5					
47.416667	0.3456	0.18082	0.35552	0.19437	0.35838	0.19675	0.30982	0.19371	0.38938	0.19617	0.33204	0.20025	0.35128	0.18528	0.388	0.1992								
47.419444																			5					
47.420833																			5					
47.5	0.34785	0.18257	0.3575	0.19143	0.35146	0.19584	0.31041	0.19394	0.39115	0.19617	0.32958	0.19956	0.36247	0.19955	0.39014	0.19829								
47.508333																							0	
47.509722																							0	
47.523611																						0		
47.525																						0		
47.583333	0.34752	0.18434	0.35848	0.19143	0.35178	0.19357	0.30864	0.19258	0.39293	0.19663	0.34332	0.21049	0.36313	0.19817	0.39158	0.2008								
47.590278																						0		
47.591667																						1		
47.593056																								2
47.594444																								2
47.606944																						1		
47.608333																						1		
47.623611																						1		
47.625																						2		
47.640278																						2		
47.641667																						2		
47.656944																						2		
47.658333																						2		
47.666667	0.34529	0.18257	0.36114	0.19847	0.35474	0.19447	0.31071	0.1953	0.39222	0.19276	0.3256	0.19979	0.35815	0.19406	0.38836	0.19875								
47.75	0.34881	0.18235	0.35618	0.19053	0.35146	0.19402	0.3119	0.19621	0.39328	0.1948	0.3305	0.20071	0.36548	0.20255	0.388	0.19625								
47.833333	0.35042	0.18147	0.36347	0.19505	0.35342	0.19447	0.3122	0.19462	0.39578	0.19686	0.32774	0.19454	0.36481	0.20464	0.3905	0.19875								
47.858333																							0	
47.859722																							1	
47.875																							1	
47.876389																							1	
47.908333																							1	
47.909722																							2	
47.916667	0.34817	0.18082	0.36347	0.1971	0.35805	0.19996	0.31309	0.19667	0.39435	0.1948	0.3339	0.20071	0.3638	0.19771	0.39158	0.19852								
47.940278																						2		
47.941667																						3		
47.956944																						3		
47.958333																						3	2	
47.959722																							2	
47.973611																						3		
47.975																						4	2	
47.976389																							2	
47.990278																						4		
47.991667																						4	2	
47.993056																							3	
48	0.34817	0.18169	0.36716	0.19802	0.35805	0.19675	0.30864	0.19394	0.39543	0.19526	0.32988	0.1934	0.36548	0.19817	0.39122	0.19943								
48.006944																						4		
48.008333																						5	3	
48.009722																							3	
48.025																							3	
48.026389																							4	
48.083333	0.35074	0.1839	0.36313	0.19415	0.35342	0.19538	0.3122	0.19621	0.39614	0.19549	0.34395	0.20955	0.37224	0.20139	0.39014	0.19716								
48.090278																						5		
48.091667																						5		
48.106944																						5		
48.108333																						5		
48.123611																						5		
48.125																						6	4	
48.126389																							4	
48.140278																						6		
48.141667																						6		
48.166667	0.35074	0.18147	0.36447	0.19916	0.35805	0.19789	0.31429	0.19598	0.39866	0.19663	0.33733	0.20256	0.35552	0.18953	0.3923	0.19738								
48.234722																		8.75						
48.236111																		9.167						
48.241667																							4	
48.243056																							5	
48.25	0.35334	0.18412	0.36851	0.20077	0.35904	0.19881	0.31458	0.19644	0.40047	0.19938	0.33359	0.19681	0.3719	0.20163	0.3923	0.19875								
48.251389																		9.167						
48.252778																		9.583						
48.258333																							5	
48.259722																							5	
48.275																							5	
48.276389																							5	
48.291667																							5	
48.293056																							6	
48.306944																						6		
48.308333																						7	6	
48.309722																							6	
48.323611																						7		
48.325																						7	6	
48.326389																							7	
48.333333	0.35431	0.18478	0.36447	0.19619	0.36205	0.20065	0.31458	0.19667	0.39866	0.198	0.33081	0.2014	0.35782	0.19134	0.3923	0.19761								
48.340278																						7		
48.341667																						8		
48.356944																						8		
48.358333																						8		
48.416667	0.35627	0.18567	0.36313	0.19619	0.35838	0.1947	0.31608	0.19735	0.39974	0.19754	0.31507	0.188	0.36581	0.20093	0.39194	0.19852								
48.425																							7	
48.426389																							7	
48.441667																							7	
48.443056																							8	
48.458333																							8	
48.459722																							8	
48.475																							8	
48.476389																							8	
48.5	0.35171	0.18235	0.36247	0.19347	0.35871	0.19858	0.31759	0.19735	0.40119	0.19846	0.32621	0.19272	0.35225	0.18931	0.3941	0.19875								
48.583333	0.35334	0.18367	0.36615	0.19324	0.35904	0.19744	0.31638	0.19781	0.40047	0.19869	0.32317	0.19002	0.34837	0.1855	0.39337	0.19738								
48.666667	0.35464	0.185	0.36347	0.19301	0.36205	0.19652	0.32031	0.19942	0.40156	0.2003	0.32226	0.19047	0.34998	0.18751	0.39518	0.20171								
48.676389																								2
48.677778																								3
48.693056																								3
48.694444																								3
48.709722																								3
48.711111																								4
48.726389																								4
48.727778																								4
48.75	0.35758	0.18589	0.36749	0.19596	0.36575	0.20019	0.31819	0.19781	0.40265	0.19961	0.33173	0.19704	0.35095	0.18662	0.38516	0.19422								
48.805556																					2.083			
48.806944																					2.5			
48.833333	0.35627	0.18412	0.36548	0.19437	0.36575	0.20019	0.31849	0.19735	0.40265	0.20007	0.32682	0.19002	0.35684	0.18931	0.38199	0.19422								
48.838889																					2.5			
48.840278																					2.917			
48.916667	0.3589	0.18722	0.36548	0.19574	0.36541	0.20111	0.32031	0.20033	0.39686	0.19526	0.33235	0.1959	0.35291	0.18706	0.38164	0.19221								
48.920833																				5				
48.922222																				5.417				
48.9375																				5.417				
48.938889																				5.833				
49	0.36022	0.18633	0.36147	0.19347	0.36373	0.19904	0.31518	0.1953	0.39794	0.1948	0.32743	0.19114	0.35291	0.18976	0.38552	0.194								
49.052778																			5					
49.054167																			5					
49.069444																			5					
49.070833																			6					
49.083333	0.36055	0.18678	0.36885	0.19847	0.36373	0.19904	0.31339	0.19553	0.39866	0.19549	0.34746	0.20955	0.35585	0.18818	0.38199	0.19221								
49.086111																			6					
49.0875																			6					
49.090278																						8		
49.091667																						8		
49.106944																						8		
49.108333																						9		
49.123611																						9		
49.125																						9		
49.140278																						9		
49.141667																						10		
49.166667	0.35989	0.18833	0.36918	0.19847	0.36272	0.19721	0.31548	0.1953	0.40156	0.19731	0.33608	0.19979	0.35882	0.19156	0.38552	0.19422								
49.25	0.36254	0.18633	0.36682	0.1946	0.35672	0.1947	0.31369	0.19553	0.3983	0.19754	0.31895	0.18577	0.35815	0.19269	0.3834	0.19288								
49.333333	0.36254	0.18856	0.36918	0.19756	0.35871	0.19538	0.31309	0.19507	0.3983	0.1964	0.32015	0.18867	0.35389	0.19406	0.38481	0.19535								
49.416667	0.3632	0.18833	0.37224	0.1987	0.35672	0.19561	0.31339	0.19553	0.40011	0.19571	0.31596	0.18377	0.35519	0.19021	0.38305	0.1931								
49.5	0.36654	0.19012	0.37429	0.19939	0.36004	0.19721	0.31339	0.19485	0.40083	0.19663	0.32166	0.19002	0.37122	0.20325	0.38446	0.19467								
49.583333	0.36654	0.1899	0.37122	0.20054	0.35705	0.1947	0.31309	0.1953	0.39938	0.19777	0.32408	0.18778	0.36817	0.19863	0.3841	0.1931								
49.666667	0.3642	0.18722	0.37566	0.20123	0.36038	0.19698	0.31309	0.19485	0.40083	0.1964	0.31715	0.18488	0.36481	0.19497	0.38446	0.19535								
49.701389																		9.583						
49.702778																		10						
49.75	0.36721	0.18923	0.36952	0.19756	0.36171	0.19698	0.31578	0.19667	0.40374	0.19869	0.32317	0.19114	0.35915	0.18818	0.38658	0.19535								
49.833333	0.3632	0.18856	0.37361	0.19916	0.36474	0.20111	0.31518	0.19667	0.40374	0.19915	0.32927	0.19454	0.3702	0.19611	0.38836	0.194								
49.916667	0.36754	0.189	0.37463	0.1987	0.36507	0.20019	0.31668	0.19758	0.4052	0.19938	0.3253	0.1916	0.36147	0.19315	0.388	0.194								
50	0.36788	0.18833	0.37327	0.19985	0.36406	0.19973	0.31729	0.19621	0.40667	0.19984	0.32256	0.19069	0.3638	0.19021	0.38658	0.1931								
50.083333	0.36956	0.19057	0.37463	0.19962	0.36305	0.19767	0.31668	0.19735	0.40777	0.19938	0.33173	0.19658	0.35981	0.19043	0.39014	0.19467								
50.166667	0.37261	0.19192	0.37601	0.19779	0.3644	0.20111	0.31668	0.19621	0.40704	0.19961	0.32682	0.19205	0.36114	0.19066	0.39014	0.19671								
50.169444																			6					
50.170833																			7					
50.25	0.3699	0.19282	0.37498	0.19985	0.36677	0.19858	0.31819	0.1969	0.40814	0.20007	0.32958	0.19318	0.36213	0.19406	0.3923	0.19671								
50.333333	0.37261	0.19057	0.37498	0.19733	0.36272	0.19904	0.31789	0.19827	0.40777	0.19892	0.32958	0.18935	0.35981	0.19021	0.39301	0.19648								
50.372222																					2.917			
50.373611																					3.333			
50.388889																					3.333			
50.390278																					3.75			
50.416667	0.37329	0.19349	0.37808	0.19916	0.36609	0.19675	0.3197	0.19873	0.40301	0.19708	0.33081	0.1925	0.37395	0.19955	0.3923	0.19761								
50.458333																							8	
50.459722																							9	
50.475																							9	
50.476389																							9	
50.5	0.37981	0.19667	0.37773	0.201	0.36643	0.19835	0.32122	0.19827	0.40374	0.19708	0.33359	0.19522	0.37566	0.20302	0.39337	0.19897								
50.508333																							9	
50.509722																							10	
50.551389																		10						
50.552778																		10.417						
50.568056																		10.417						
50.569444																		10.833						
50.583333	0.37774	0.19598	0.37566	0.19779	0.36474	0.19835	0.3197	0.19827	0.40447	0.198	0.33328	0.19272	0.3608	0.19179	0.39086	0.19445								
50.666667	0.37877	0.19576	0.36986	0.19528	0.36406	0.19835	0.32152	0.19919	0.40374	0.19686	0.3259	0.18867	0.3618	0.19292	0.3941	0.19738								
50.75	0.38015	0.19689	0.37292	0.19619	0.36778	0.20042	0.32213	0.19987	0.40338	0.19708	0.32713	0.18957	0.3618	0.19066	0.39482	0.19829								
50.769444																			7					
50.770833																			7					
50.786111																			7					
50.7875																			8					
50.802778																			8					
50.804167																			8					
50.820833																				5.833				
50.822222																				6.25				
50.833333	0.3805	0.19553	0.36918	0.19279	0.35672	0.19629	0.32122	0.19781	0.40411	0.19617	0.33204	0.19069	0.35618	0.18841	0.39736	0.19988								
50.916667	0.38085	0.19576	0.37292	0.19347	0.35904	0.19652	0.32092	0.19942	0.40704	0.19892	0.33019	0.19205	0.35618	0.18841	0.39809	0.20102								
51	0.37981	0.19689	0.37395	0.19415	0.35705	0.19561	0.31668	0.1969	0.40447	0.19846	0.32896	0.18912	0.35848	0.18796	0.39918	0.20011								
51.083333	0.38189	0.19553	0.37429	0.19916	0.36004	0.19538	0.31789	0.19598	0.40741	0.19823	0.3305	0.18957	0.35948	0.18483	0.40138	0.19988								
51.166667	0.38258	0.19963	0.37532	0.19574	0.35904	0.19425	0.31729	0.1985	0.40814	0.2003	0.3339	0.19454	0.36014	0.18684	0.39955	0.20171								
51.166944																	10							
51.168056																	10.333							
51.183333																	10.333							
51.183611																	10.417							
51.193056																								4
51.194444																								5
51.209722																								5
51.211111																								5
51.226389																								5
51.227778																								5
51.243056																								5
51.244444																								6
51.25	0.38642	0.1994	0.3719	0.19324	0.35971	0.19607	0.31819	0.19735	0.40888	0.19984	0.3367	0.19114	0.35948	0.18439	0.3923	0.19558								
51.333333	0.38258	0.19689	0.37498	0.19642	0.35938	0.19243	0.31668	0.19667	0.40704	0.19823	0.3389	0.1975	0.36114	0.18639	0.38765	0.19355								
51.416667	0.38328	0.19712	0.3767	0.1971	0.36272	0.19607	0.31668	0.19621	0.40925	0.20099	0.33483	0.19386	0.35291	0.18106	0.3841	0.19176								
51.422222																					3.75			
51.423611																					4.167			
51.438889																					4.167			
51.440278																					4.583			
51.5	0.38293	0.19712	0.37498	0.19687	0.36171	0.19538	0.3188	0.19667	0.40265	0.19617	0.33764	0.19658	0.35684	0.18306	0.38658	0.19109								
51.583333	0.38397	0.19553	0.3767	0.19483	0.36474	0.19584	0.31399	0.19303	0.40119	0.19367	0.33827	0.19431	0.35684	0.18328	0.38446	0.19131								
51.666667	0.38328	0.19712	0.37635	0.1971	0.36238	0.19607	0.31339	0.19371	0.40192	0.19526	0.33733	0.19431	0.35815	0.18372	0.38199	0.18975								
51.75	0.38607	0.19849	0.37842	0.19687	0.36507	0.19767	0.3122	0.1919	0.40301	0.19663	0.33204	0.18845	0.3608	0.1855	0.38516	0.19176								
51.833333	0.38712	0.20032	0.37842	0.19642	0.3644	0.19584	0.31548	0.19371	0.40083	0.19389	0.34618	0.19704	0.3608	0.18572	0.38765	0.19355								
51.916667	0.38432	0.19735	0.37981	0.19574	0.3671	0.19812	0.31429	0.19371	0.40301	0.1948	0.33359	0.19227	0.35915	0.18572	0.38623	0.19131								
52	0.38818	0.19712	0.38085	0.19779	0.36643	0.19858	0.31548	0.19462	0.40338	0.19686	0.33984	0.19636	0.35585	0.18439	0.38871	0.19467								
52.083333	0.38537	0.19689	0.37981	0.19733	0.36778	0.19904	0.31638	0.19576	0.40447	0.19549	0.34332	0.19454	0.3575	0.18394	0.38765	0.19355								
52.166667	0.38783	0.19826	0.38469	0.20054	0.37017	0.2018	0.31518	0.1953	0.4063	0.1964	0.34459	0.19841	0.3628	0.18639	0.38907	0.19198								
52.169444																			8					
52.170833																			8					
52.186111																			8					
52.1875																			9					
52.200278																	10.417							
52.201389																	10.75							
52.216667																	10.75							
52.216944																	10.833							
52.25	0.38783	0.19735	0.38469	0.19893	0.36238	0.19607	0.31638	0.19485	0.40411	0.19549	0.34205	0.19567	0.35981	0.18306	0.39014	0.19445								
52.333333	0.3903	0.20124	0.38224	0.19733	0.36778	0.19858	0.31699	0.19758	0.4063	0.19823	0.34554	0.19979	0.36481	0.18662	0.38871	0.194								
52.416667	0.38642	0.19621	0.38434	0.20054	0.36272	0.19675	0.3191	0.19644	0.4052	0.19708	0.34682	0.20002	0.36648	0.18886	0.39086	0.19422								
52.418056																		10.833						
52.419444																		11.25						
52.434722																		11.25						
52.436111																		11.667						
52.5	0.38677	0.19576	0.38085	0.19779	0.36575	0.19744	0.32001	0.19758	0.40777	0.1964	0.34618	0.19658	0.36414	0.18617	0.39194	0.1949								
52.583333	0.38783	0.1978	0.37773	0.19551	0.36373	0.1947	0.32122	0.19896	0.40814	0.19892	0.34714	0.20186	0.36682	0.18908	0.39158	0.1958								
52.606944																						10		
52.608333																						10		
52.623611																						10		
52.625																						10		
52.640278																						10		
52.641667																						11		
52.656944																						11		
52.658333																						11		
52.666667	0.38959	0.19826	0.37704	0.19369	0.36609	0.19858	0.32183	0.19827	0.41036	0.19892	0.34015	0.19386	0.36716	0.18751	0.39265	0.19558								
